vehicle_id,vehicle_type,engine_type,vehicle_age
1091,Bus,Hybrid,1
1092,Car,Diesel,9
1093,Car,Diesel,3
1094,Car,Diesel,13
1095,Truck,Diesel,10
1096,Truck,Diesel,6
1097,Car,Electric,1
1098,Truck,Hybrid,3
1099,Car,Electric,1
1100,Bus,Hybrid,14
1101,Car,Electric,1
1102,Bus,Diesel,13
1103,Truck,Hybrid,6
1104,Car,Electric,10
1105,Truck,Hybrid,14
1106,Bus,Diesel,1
1107,Bus,Diesel,3
1108,Bus,Hybrid,6
1109,Truck,Hybrid,5
1110,Truck,Diesel,3
1111,Truck,Diesel,8
1112,Truck,Diesel,4
1113,Bus,Electric,1
1114,Bus,Hybrid,13
1115,Car,Diesel,6
1116,Car,Hybrid,9
1117,Truck,Electric,11
1118,Bus,Electric,1
1119,Bus,Diesel,7
1120,Bus,Hybrid,6
1121,Car,Electric,13
1122,Car,Hybrid,11
1123,Bus,Hybrid,8
1124,Bus,Diesel,5
1125,Bus,Electric,6
1126,Car,Electric,9
1127,Bus,Electric,13
1128,Bus,Hybrid,13
1129,Truck,Electric,8
1130,Truck,Electric,6
1131,Car,Hybrid,8
1132,Bus,Electric,7
1133,Bus,Electric,4
1134,Truck,Hybrid,6
1135,Car,Electric,11
1136,Truck,Diesel,6
1137,Truck,Hybrid,0
1138,Truck,Electric,3
1139,Truck,Diesel,4
1140,Bus,Hybrid,11
1141,Bus,Electric,5
1142,Truck,Hybrid,6
1143,Car,Diesel,4
1144,Car,Hybrid,1
1145,Car,Electric,4
1146,Car,Diesel,4
1147,Truck,Hybrid,6
1148,Bus,Electric,12
1149,Car,Electric,2
1150,Truck,Diesel,0
1151,Car,Diesel,11
1152,Car,Hybrid,5
1153,Truck,Electric,11
1154,Bus,Diesel,6
1155,Bus,Electric,10
1156,Truck,Hybrid,9
1157,Bus,Diesel,14
1158,Truck,Hybrid,7
1159,Truck,Hybrid,13
1160,Truck,Diesel,6
1161,Bus,Hybrid,14
1162,Truck,Electric,6
1163,Car,Diesel,6
1164,Bus,Electric,0
1165,Bus,Hybrid,8
1166,Bus,Diesel,8
1167,Bus,Electric,6
1168,Car,Electric,8
1169,Bus,Electric,10
1170,Bus,Electric,3
1171,Truck,Electric,6
1172,Bus,Hybrid,1
1173,Car,Hybrid,13
1174,Car,Hybrid,5
1175,Car,Hybrid,14
1176,Car,Hybrid,1
1177,Bus,Hybrid,9
1178,Bus,Hybrid,2
1179,Car,Electric,10
1180,Car,Hybrid,12
1181,Bus,Electric,10
1182,Car,Diesel,0
1183,Truck,Hybrid,6
1184,Car,Electric,11
1185,Car,Diesel,1
1186,Truck,Diesel,2
1187,Truck,Electric,11
1188,Bus,Electric,0
1189,Bus,Electric,2
1190,Truck,Hybrid,10
1191,Truck,Diesel,3
1192,Bus,Hybrid,13
1193,Car,Hybrid,6
1194,Truck,Hybrid,5
1195,Bus,Diesel,0
1196,Car,Diesel,10
1197,Truck,Diesel,3
1198,Car,Electric,8
1199,Bus,Hybrid,2
1200,Truck,Electric,5
1201,Car,Electric,10
1202,Truck,Hybrid,1
1203,Car,Diesel,4
1204,Bus,Hybrid,8
1205,Bus,Electric,11
1206,Truck,Diesel,1
1207,Car,Diesel,2
1208,Truck,Electric,11
1209,Truck,Diesel,1
1210,Car,Diesel,1
1211,Car,Hybrid,5
1212,Car,Hybrid,5
1213,Bus,Electric,4
1214,Truck,Electric,13
1215,Truck,Electric,1
1216,Bus,Diesel,0
1217,Car,Electric,12
1218,Bus,Hybrid,12
1219,Bus,Diesel,2
1220,Bus,Electric,2
1221,Truck,Diesel,8
1222,Bus,Diesel,3
1223,Truck,Diesel,13
1224,Truck,Electric,13
1225,Truck,Diesel,8
1226,Car,Diesel,12
1227,Truck,Diesel,10
1228,Truck,Hybrid,0
1229,Car,Electric,2
1230,Truck,Hybrid,0
1231,Bus,Diesel,5
1232,Bus,Diesel,0
1233,Truck,Hybrid,1
1234,Car,Diesel,8
1235,Bus,Hybrid,10
1236,Car,Diesel,0
1237,Car,Diesel,3
1238,Bus,Diesel,5
1239,Car,Diesel,13
1240,Bus,Electric,1
1241,Car,Electric,0
1242,Bus,Electric,3
1243,Truck,Hybrid,2
1244,Bus,Hybrid,6
1245,Bus,Hybrid,6
1246,Bus,Hybrid,11
1247,Bus,Electric,13
1248,Car,Hybrid,9
1249,Truck,Hybrid,10
1250,Bus,Hybrid,6
1251,Car,Diesel,8
1252,Truck,Hybrid,8
1253,Truck,Diesel,3
1254,Truck,Hybrid,8
1255,Truck,Hybrid,14
1256,Bus,Diesel,10
1257,Bus,Hybrid,6
1258,Car,Diesel,5
1259,Car,Hybrid,10
1260,Car,Hybrid,8
1261,Truck,Diesel,3
1262,Truck,Electric,0
1263,Bus,Diesel,5
1264,Truck,Electric,12
1265,Truck,Diesel,0
1266,Truck,Electric,9
1267,Car,Hybrid,8
1268,Car,Electric,13
1269,Bus,Hybrid,4
1270,Truck,Diesel,1
1271,Truck,Electric,11
1272,Bus,Hybrid,7
1273,Truck,Diesel,9
1274,Truck,Electric,10
1275,Car,Hybrid,5
1276,Bus,Electric,12
1277,Bus,Electric,2
1278,Bus,Hybrid,10
1279,Bus,Hybrid,14
1280,Car,Diesel,1
1281,Car,Hybrid,9
1282,Truck,Hybrid,10
1283,Truck,Electric,13
1284,Truck,Hybrid,3
1285,Truck,Electric,0
1286,Car,Electric,0
1287,Bus,Hybrid,4
1288,Car,Hybrid,9
1289,Truck,Hybrid,8
1290,Car,Hybrid,11
1291,Bus,Diesel,4
1292,Bus,Electric,5
1293,Car,Diesel,9
1294,Car,Diesel,8
1295,Car,Electric,2
1296,Truck,Diesel,11
1297,Car,Hybrid,14
1298,Car,Hybrid,3
1299,Car,Hybrid,1
1300,Bus,Hybrid,13
1301,Bus,Electric,3
1302,Truck,Hybrid,7
1303,Truck,Electric,1
1304,Bus,Electric,3
1305,Bus,Electric,7
1306,Bus,Electric,6
1307,Car,Diesel,8
1308,Car,Diesel,14
1309,Bus,Hybrid,13
1310,Car,Electric,14
1311,Car,Hybrid,1
1312,Truck,Hybrid,3
1313,Bus,Hybrid,8
1314,Bus,Hybrid,5
1315,Car,Electric,8
1316,Bus,Electric,8
1317,Truck,Diesel,6
1318,Truck,Electric,13
1319,Truck,Electric,6
1320,Bus,Hybrid,7
1321,Bus,Electric,1
1322,Bus,Hybrid,9
1323,Bus,Electric,11
1324,Bus,Diesel,13
1325,Truck,Hybrid,6
1326,Car,Electric,14
1327,Truck,Electric,5
1328,Bus,Hybrid,6
1329,Truck,Diesel,5
1330,Bus,Diesel,10
1331,Bus,Electric,2
1332,Truck,Electric,4
1333,Bus,Electric,2
1334,Car,Hybrid,5
1335,Bus,Hybrid,14
1336,Car,Hybrid,2
1337,Car,Electric,11
1338,Bus,Diesel,1
1339,Truck,Hybrid,10
1340,Car,Diesel,12
1341,Truck,Electric,3
1342,Car,Hybrid,8
1343,Bus,Hybrid,0
1344,Bus,Hybrid,7
1345,Car,Electric,4
1346,Bus,Electric,1
1347,Car,Electric,13
1348,Bus,Diesel,8
1349,Truck,Diesel,1
1350,Bus,Hybrid,10
1351,Truck,Hybrid,10
1352,Bus,Electric,2
1353,Truck,Electric,0
1354,Bus,Electric,0
1355,Truck,Hybrid,1
1356,Car,Electric,1
1357,Car,Diesel,13
1358,Truck,Diesel,12
1359,Bus,Hybrid,5
1360,Truck,Hybrid,14
1361,Bus,Diesel,10
1362,Car,Electric,7
1363,Bus,Hybrid,11
1364,Car,Hybrid,3
1365,Bus,Hybrid,2
1366,Bus,Diesel,12
1367,Bus,Hybrid,13
1368,Truck,Diesel,1
1369,Truck,Diesel,0
1370,Car,Electric,7
1371,Car,Electric,12
1372,Truck,Electric,6
1373,Car,Hybrid,12
1374,Truck,Diesel,14
1375,Bus,Hybrid,10
1376,Car,Diesel,1
1377,Car,Hybrid,11
1378,Truck,Diesel,6
1379,Car,Electric,11
1380,Car,Electric,5
1381,Bus,Hybrid,7
1382,Car,Diesel,14
1383,Bus,Electric,5
1384,Truck,Diesel,3
1385,Car,Hybrid,12
1386,Bus,Electric,13
1387,Truck,Hybrid,7
1388,Car,Hybrid,0
1389,Truck,Diesel,9
1390,Car,Hybrid,0
1391,Truck,Hybrid,3
1392,Truck,Diesel,0
1393,Bus,Diesel,4
1394,Truck,Hybrid,10
1395,Car,Electric,8
1396,Car,Electric,13
1397,Bus,Diesel,8
1398,Car,Hybrid,8
1399,Car,Electric,5
1400,Car,Diesel,11
1401,Truck,Diesel,0
1402,Truck,Diesel,9
1403,Car,Hybrid,4
1404,Bus,Diesel,9
1405,Truck,Electric,1
1406,Bus,Hybrid,11
1407,Car,Electric,0
1408,Car,Electric,12
1409,Truck,Electric,4
1410,Car,Hybrid,4
1411,Truck,Electric,0
1412,Car,Diesel,12
1413,Car,Diesel,14
1414,Truck,Electric,12
1415,Truck,Diesel,6
1416,Truck,Hybrid,2
1417,Car,Hybrid,10
1418,Car,Diesel,12
1419,Bus,Diesel,5
1420,Truck,Hybrid,1
1421,Car,Electric,13
1422,Car,Hybrid,8
1423,Truck,Electric,1
1424,Bus,Diesel,1
1425,Truck,Diesel,0
1426,Bus,Electric,0
1427,Car,Electric,11
1428,Bus,Hybrid,3
1429,Car,Electric,6
1430,Truck,Diesel,3
1431,Truck,Diesel,4
1432,Truck,Diesel,5
1433,Bus,Electric,4
1434,Car,Electric,4
1435,Truck,Diesel,13
1436,Truck,Electric,3
1437,Car,Hybrid,13
1438,Truck,Hybrid,8
1439,Car,Electric,4
1440,Car,Electric,8
1441,Car,Diesel,13
1442,Car,Electric,14
1443,Car,Diesel,3
1444,Bus,Hybrid,8
1445,Truck,Electric,4
1446,Bus,Hybrid,7
1447,Truck,Electric,0
1448,Bus,Electric,14
1449,Car,Diesel,3
1450,Truck,Diesel,12
1451,Truck,Electric,14
1452,Bus,Electric,12
1453,Bus,Diesel,3
1454,Truck,Hybrid,1
1455,Bus,Electric,2
1456,Bus,Diesel,7
1457,Bus,Electric,11
1458,Car,Diesel,7
1459,Car,Hybrid,13
1460,Bus,Electric,0
1461,Bus,Electric,1
1462,Car,Hybrid,3
1463,Car,Electric,10
1464,Truck,Electric,12
1465,Truck,Electric,5
1466,Car,Diesel,2
1467,Bus,Diesel,6
1468,Bus,Electric,2
1469,Bus,Hybrid,7
1470,Bus,Hybrid,5
1471,Truck,Electric,7
1472,Car,Diesel,6
1473,Bus,Diesel,11
1474,Truck,Electric,4
1475,Bus,Diesel,4
1476,Car,Diesel,2
1477,Truck,Hybrid,3
1478,Car,Electric,14
1479,Car,Diesel,7
1480,Truck,Diesel,4
1481,Truck,Diesel,12
1482,Truck,Electric,14
1483,Truck,Electric,8
1484,Truck,Diesel,2
1485,Truck,Hybrid,9
1486,Truck,Hybrid,2
1487,Bus,Electric,7
1488,Car,Hybrid,7
1489,Truck,Diesel,11
1490,Bus,Electric,6
1491,Bus,Electric,5
1492,Bus,Hybrid,6
1493,Car,Electric,6
1494,Truck,Hybrid,5
1495,Bus,Hybrid,12
1496,Car,Diesel,12
1497,Car,Hybrid,8
1498,Car,Hybrid,4
1499,Bus,Electric,4
1500,Truck,Diesel,5
1501,Bus,Diesel,9
1502,Bus,Hybrid,10
1503,Truck,Electric,12
1504,Truck,Electric,3
1505,Truck,Electric,9
1506,Car,Diesel,9
1507,Truck,Diesel,8
1508,Bus,Hybrid,11
1509,Truck,Hybrid,1
1510,Bus,Electric,10
1511,Car,Hybrid,11
1512,Bus,Electric,2
1513,Bus,Diesel,8
1514,Truck,Hybrid,0
1515,Truck,Electric,4
1516,Bus,Diesel,2
1517,Truck,Electric,13
1518,Car,Hybrid,2
1519,Car,Electric,0
1520,Truck,Diesel,7
1521,Car,Hybrid,13
1522,Truck,Diesel,2
1523,Bus,Hybrid,3
1524,Bus,Electric,4
1525,Car,Diesel,4
1526,Truck,Diesel,11
1527,Truck,Electric,1
1528,Car,Diesel,6
1529,Bus,Diesel,5
1530,Car,Diesel,13
1531,Bus,Diesel,10
1532,Truck,Electric,6
1533,Bus,Diesel,14
1534,Car,Diesel,9
1535,Truck,Diesel,9
1536,Car,Hybrid,2
1537,Car,Hybrid,7
1538,Bus,Electric,14
1539,Car,Electric,5
1540,Bus,Electric,6
1541,Truck,Diesel,8
1542,Bus,Hybrid,7
1543,Truck,Hybrid,7
1544,Bus,Electric,2
1545,Car,Hybrid,0
1546,Bus,Electric,11
1547,Bus,Diesel,0
1548,Truck,Hybrid,9
1549,Car,Diesel,1
1550,Bus,Diesel,7
1551,Car,Hybrid,9
1552,Bus,Electric,14
1553,Bus,Hybrid,5
1554,Car,Diesel,14
1555,Bus,Electric,5
1556,Car,Diesel,0
1557,Bus,Electric,1
1558,Truck,Hybrid,4
1559,Car,Diesel,2
1560,Bus,Electric,1
1561,Bus,Electric,13
1562,Truck,Hybrid,8
1563,Car,Electric,9
1564,Bus,Electric,6
1565,Truck,Diesel,0
1566,Bus,Hybrid,14
1567,Car,Hybrid,10
1568,Bus,Diesel,0
1569,Bus,Diesel,2
1570,Bus,Diesel,9
1571,Bus,Electric,14
1572,Truck,Hybrid,5
1573,Truck,Hybrid,12
1574,Car,Hybrid,1
1575,Truck,Electric,10
1576,Truck,Hybrid,7
1577,Car,Hybrid,13
1578,Truck,Hybrid,11
1579,Truck,Hybrid,3
1580,Car,Diesel,7
1581,Car,Electric,11
1582,Car,Hybrid,6
1583,Bus,Hybrid,1
1584,Bus,Hybrid,8
1585,Car,Hybrid,4
1586,Car,Hybrid,5
1587,Car,Diesel,12
1588,Bus,Diesel,13
1589,Bus,Electric,14
1590,Truck,Electric,1
1591,Truck,Hybrid,2
1592,Car,Hybrid,9
1593,Bus,Diesel,11
1594,Bus,Electric,7
1595,Bus,Hybrid,10
1596,Car,Hybrid,4
1597,Truck,Hybrid,9
1598,Car,Electric,0
1599,Truck,Diesel,8
1600,Truck,Diesel,14
1601,Car,Hybrid,12
1602,Truck,Hybrid,10
1603,Truck,Hybrid,11
1604,Bus,Hybrid,0
1605,Truck,Hybrid,8
1606,Car,Electric,9
1607,Car,Diesel,5
1608,Truck,Electric,6
1609,Bus,Electric,12
1610,Bus,Hybrid,0
1611,Truck,Electric,9
1612,Truck,Diesel,10
1613,Car,Hybrid,13
1614,Truck,Diesel,0
1615,Bus,Electric,14
1616,Truck,Hybrid,4
1617,Car,Diesel,1
1618,Car,Diesel,10
1619,Car,Hybrid,9
1620,Car,Diesel,11
1621,Car,Hybrid,4
1622,Truck,Hybrid,4
1623,Truck,Electric,5
1624,Truck,Diesel,8
1625,Truck,Hybrid,5
1626,Car,Electric,9
1627,Bus,Electric,10
1628,Truck,Hybrid,0
1629,Bus,Hybrid,4
1630,Truck,Diesel,1
1631,Truck,Diesel,10
1632,Bus,Diesel,13
1633,Car,Hybrid,7
1634,Truck,Electric,12
1635,Truck,Electric,6
1636,Truck,Hybrid,10
1637,Bus,Diesel,5
1638,Car,Electric,1
1639,Bus,Electric,2
1640,Bus,Diesel,8
1641,Car,Electric,8
1642,Bus,Diesel,6
1643,Car,Electric,1
1644,Truck,Electric,13
1645,Car,Electric,12
1646,Truck,Diesel,11
1647,Bus,Electric,11
1648,Bus,Electric,11
1649,Truck,Electric,12
1650,Bus,Hybrid,6
1651,Car,Electric,0
1652,Truck,Electric,8
1653,Bus,Diesel,13
1654,Truck,Diesel,13
1655,Car,Hybrid,8
1656,Car,Diesel,5
1657,Bus,Diesel,9
1658,Car,Diesel,13
1659,Truck,Hybrid,0
1660,Car,Hybrid,7
1661,Truck,Electric,5
1662,Truck,Electric,8
1663,Car,Diesel,8
1664,Bus,Electric,14
1665,Car,Electric,6
1666,Truck,Hybrid,3
1667,Truck,Hybrid,10
1668,Car,Electric,0
1669,Bus,Electric,2
1670,Bus,Electric,5
1671,Truck,Diesel,14
1672,Truck,Hybrid,0
1673,Bus,Electric,3
1674,Car,Electric,7
1675,Truck,Diesel,11
1676,Truck,Hybrid,7
1677,Bus,Diesel,5
1678,Car,Diesel,13
1679,Bus,Electric,5
1680,Car,Diesel,2
1681,Car,Diesel,6
1682,Car,Electric,14
1683,Truck,Hybrid,11
1684,Bus,Electric,7
1685,Bus,Hybrid,14
1686,Car,Diesel,1
1687,Truck,Diesel,12
1688,Truck,Electric,14
1689,Bus,Electric,4
1690,Truck,Electric,5
1691,Truck,Diesel,0
1692,Car,Diesel,11
1693,Truck,Hybrid,4
1694,Car,Electric,2
1695,Bus,Diesel,2
1696,Truck,Hybrid,5
1697,Bus,Electric,10
1698,Bus,Electric,0
1699,Truck,Hybrid,4
1700,Truck,Hybrid,4
1701,Bus,Hybrid,4
1702,Truck,Diesel,2
1703,Car,Electric,5
1704,Car,Electric,10
1705,Truck,Hybrid,0
1706,Bus,Diesel,13
1707,Truck,Hybrid,9
1708,Truck,Diesel,12
1709,Bus,Electric,0
1710,Bus,Electric,10
1711,Car,Diesel,1
1712,Bus,Electric,3
1713,Car,Electric,9
1714,Bus,Hybrid,14
1715,Truck,Diesel,8
1716,Car,Electric,9
1717,Car,Electric,7
1718,Car,Diesel,10
1719,Truck,Electric,9
1720,Truck,Diesel,10
1721,Truck,Diesel,1
1722,Truck,Hybrid,0
1723,Truck,Diesel,3
1724,Car,Hybrid,4
1725,Truck,Electric,1
1726,Car,Diesel,11
1727,Truck,Hybrid,9
1728,Bus,Diesel,5
1729,Car,Electric,7
1730,Bus,Hybrid,11
1731,Car,Hybrid,10
1732,Bus,Hybrid,11
1733,Truck,Electric,4
1734,Truck,Hybrid,3
1735,Truck,Electric,6
1736,Car,Electric,12
1737,Bus,Diesel,4
1738,Truck,Electric,11
1739,Bus,Hybrid,7
1740,Bus,Hybrid,6
1741,Truck,Electric,4
1742,Truck,Electric,12
1743,Bus,Diesel,13
1744,Truck,Diesel,10
1745,Truck,Hybrid,14
1746,Truck,Electric,7
1747,Car,Hybrid,0
1748,Bus,Electric,7
1749,Bus,Hybrid,2
1750,Car,Hybrid,0
1751,Bus,Hybrid,8
1752,Truck,Electric,10
1753,Bus,Diesel,12
1754,Truck,Diesel,5
1755,Car,Electric,14
1756,Truck,Diesel,10
1757,Bus,Hybrid,12
1758,Bus,Electric,10
1759,Bus,Electric,7
1760,Car,Diesel,10
1761,Car,Diesel,13
1762,Bus,Hybrid,9
1763,Truck,Electric,11
1764,Car,Diesel,10
1765,Bus,Electric,3
1766,Bus,Hybrid,12
1767,Car,Hybrid,1
1768,Car,Hybrid,5
1769,Car,Electric,1
1770,Truck,Electric,0
1771,Truck,Electric,14
1772,Bus,Electric,6
1773,Car,Electric,13
1774,Truck,Hybrid,6
1775,Car,Hybrid,5
1776,Bus,Hybrid,11
1777,Truck,Diesel,1
1778,Truck,Hybrid,4
1779,Truck,Electric,0
1780,Bus,Hybrid,1
1781,Car,Diesel,12
1782,Truck,Diesel,11
1783,Bus,Diesel,4
1784,Car,Diesel,4
1785,Bus,Diesel,6
1786,Car,Electric,14
1787,Bus,Hybrid,4
1788,Car,Electric,10
1789,Truck,Electric,5
1790,Car,Diesel,1
1791,Bus,Hybrid,4
1792,Bus,Hybrid,7
1793,Car,Hybrid,0
1794,Truck,Diesel,10
1795,Truck,Electric,12
1796,Car,Hybrid,12
1797,Car,Electric,13
1798,Bus,Hybrid,9
1799,Truck,Hybrid,6
1800,Car,Hybrid,7
1801,Truck,Hybrid,14
1802,Car,Diesel,10
1803,Car,Diesel,12
1804,Truck,Electric,4
1805,Car,Diesel,3
1806,Car,Hybrid,0
1807,Bus,Electric,8
1808,Car,Electric,1
1809,Car,Electric,14
1810,Car,Hybrid,10
1811,Bus,Hybrid,13
1812,Truck,Electric,13
1813,Bus,Diesel,4
1814,Bus,Hybrid,6
1815,Truck,Hybrid,7
1816,Bus,Diesel,14
1817,Truck,Electric,13
1818,Bus,Diesel,10
1819,Truck,Hybrid,9
1820,Car,Electric,14
1821,Bus,Electric,3
1822,Bus,Diesel,9
1823,Bus,Hybrid,0
1824,Bus,Hybrid,6
1825,Car,Electric,11
1826,Bus,Hybrid,12
1827,Car,Electric,9
1828,Car,Electric,10
1829,Car,Electric,10
1830,Car,Hybrid,8
1831,Truck,Diesel,0
1832,Truck,Electric,13
1833,Bus,Diesel,0
1834,Truck,Diesel,14
1835,Truck,Diesel,14
1836,Bus,Diesel,14
1837,Bus,Diesel,6
1838,Bus,Electric,8
1839,Truck,Hybrid,4
1840,Truck,Diesel,3
1841,Bus,Hybrid,5
1842,Car,Hybrid,8
1843,Bus,Electric,1
1844,Car,Diesel,4
1845,Car,Hybrid,3
1846,Bus,Hybrid,12
1847,Bus,Diesel,2
1848,Bus,Electric,4
1849,Truck,Electric,13
1850,Car,Diesel,6
1851,Truck,Hybrid,12
1852,Truck,Electric,10
1853,Bus,Electric,2
1854,Truck,Hybrid,2
1855,Bus,Hybrid,13
1856,Car,Hybrid,5
1857,Bus,Hybrid,4
1858,Truck,Diesel,2
1859,Truck,Hybrid,0
1860,Bus,Electric,9
1861,Bus,Hybrid,14
1862,Truck,Hybrid,1
1863,Car,Diesel,14
1864,Car,Diesel,2
1865,Bus,Hybrid,3
1866,Car,Diesel,14
1867,Truck,Diesel,4
1868,Bus,Diesel,9
1869,Truck,Diesel,13
1870,Truck,Hybrid,13
1871,Car,Diesel,14
1872,Bus,Diesel,8
1873,Bus,Electric,3
1874,Car,Hybrid,11
1875,Truck,Diesel,8
1876,Truck,Electric,4
1877,Truck,Diesel,12
1878,Truck,Hybrid,2
1879,Bus,Electric,6
1880,Bus,Electric,7
1881,Car,Hybrid,8
1882,Car,Electric,8
1883,Bus,Electric,5
1884,Bus,Diesel,14
1885,Truck,Electric,8
1886,Truck,Hybrid,2
1887,Car,Diesel,1
1888,Bus,Electric,4
1889,Car,Diesel,6
1890,Bus,Hybrid,10
1891,Truck,Electric,14
1892,Car,Hybrid,6
1893,Car,Hybrid,14
1894,Bus,Electric,10
1895,Truck,Electric,5
1896,Car,Diesel,2
1897,Truck,Hybrid,13
1898,Car,Electric,5
1899,Truck,Hybrid,14
1900,Bus,Electric,0
1901,Car,Hybrid,2
1902,Car,Diesel,1
1903,Truck,Hybrid,14
1904,Truck,Electric,3
1905,Car,Diesel,7
1906,Bus,Diesel,2
1907,Truck,Electric,14
1908,Truck,Diesel,5
1909,Truck,Hybrid,9
1910,Car,Hybrid,13
1911,Car,Electric,0
1912,Car,Hybrid,3
1913,Car,Electric,4
1914,Bus,Diesel,4
1915,Bus,Hybrid,0
1916,Car,Electric,14
1917,Bus,Hybrid,8
1918,Truck,Diesel,4
1919,Truck,Diesel,8
1920,Truck,Hybrid,6
1921,Car,Diesel,4
1922,Truck,Electric,8
1923,Bus,Hybrid,4
1924,Car,Hybrid,9
1925,Bus,Diesel,8
1926,Truck,Electric,4
1927,Truck,Hybrid,0
1928,Truck,Hybrid,6
1929,Car,Diesel,4
1930,Bus,Diesel,4
1931,Car,Electric,5
1932,Car,Electric,5
1933,Truck,Diesel,6
1934,Car,Electric,11
1935,Car,Diesel,14
1936,Truck,Hybrid,7
1937,Car,Diesel,0
1938,Truck,Diesel,9
1939,Truck,Diesel,10
1940,Truck,Hybrid,2
1941,Truck,Electric,5
1942,Car,Electric,0
1943,Truck,Electric,13
1944,Truck,Diesel,4
1945,Car,Diesel,4
1946,Car,Electric,9
1947,Bus,Hybrid,8
1948,Car,Hybrid,10
1949,Car,Hybrid,1
1950,Bus,Hybrid,6
1951,Car,Diesel,8
1952,Car,Electric,7
1953,Car,Hybrid,0
1954,Car,Diesel,13
1955,Bus,Diesel,13
1956,Car,Diesel,0
1957,Car,Electric,11
1958,Bus,Diesel,1
1959,Truck,Electric,0
1960,Bus,Electric,7
1961,Truck,Electric,6
1962,Bus,Electric,5
1963,Bus,Diesel,14
1964,Car,Diesel,1
1965,Truck,Diesel,10
1966,Car,Hybrid,8
1967,Truck,Hybrid,12
1968,Bus,Electric,0
1969,Bus,Electric,0
1970,Truck,Electric,1
1971,Car,Electric,6
1972,Car,Electric,9
1973,Car,Hybrid,13
1974,Car,Electric,11
1975,Bus,Diesel,0
1976,Bus,Electric,13
1977,Bus,Diesel,2
1978,Bus,Diesel,9
1979,Bus,Diesel,7
1980,Car,Diesel,11
1981,Car,Electric,6
1982,Car,Electric,7
1983,Car,Electric,12
1984,Bus,Electric,12
1985,Bus,Electric,11
1986,Bus,Hybrid,5
1987,Truck,Diesel,7
1988,Car,Diesel,14
1989,Car,Hybrid,4
1990,Bus,Hybrid,8
1991,Car,Electric,9
1992,Car,Electric,10
1993,Bus,Diesel,12
1994,Truck,Electric,0
1995,Truck,Diesel,6
1996,Truck,Electric,5
1997,Bus,Electric,7
1998,Car,Diesel,1
1999,Bus,Hybrid,0
2000,Bus,Hybrid,0
2001,Car,Electric,13
2002,Truck,Hybrid,1
2003,Truck,Electric,4
2004,Bus,Hybrid,6
2005,Truck,Hybrid,14
2006,Bus,Diesel,12
2007,Bus,Hybrid,8
2008,Car,Electric,3
2009,Car,Diesel,12
2010,Car,Hybrid,8
2011,Bus,Diesel,13
2012,Car,Hybrid,10
2013,Truck,Electric,14
2014,Truck,Electric,2
2015,Bus,Diesel,11
2016,Bus,Hybrid,5
2017,Car,Hybrid,8
2018,Bus,Diesel,10
2019,Bus,Diesel,14
2020,Truck,Electric,13
2021,Truck,Diesel,12
2022,Car,Hybrid,0
2023,Bus,Diesel,11
2024,Bus,Electric,3
2025,Truck,Diesel,4
2026,Bus,Hybrid,10
2027,Truck,Diesel,5
2028,Car,Diesel,10
2029,Truck,Diesel,7
2030,Bus,Electric,11
2031,Car,Electric,1
2032,Truck,Electric,5
2033,Truck,Electric,6
2034,Car,Hybrid,5
2035,Car,Hybrid,13
2036,Truck,Electric,3
2037,Bus,Electric,5
2038,Truck,Electric,3
2039,Car,Diesel,8
2040,Truck,Hybrid,12
2041,Car,Diesel,0
2042,Car,Electric,11
2043,Bus,Hybrid,8
2044,Car,Electric,10
2045,Car,Diesel,3
2046,Bus,Hybrid,2
2047,Car,Diesel,10
2048,Bus,Hybrid,4
2049,Bus,Electric,2
2050,Car,Hybrid,0
2051,Car,Diesel,7
2052,Truck,Diesel,8
2053,Bus,Diesel,5
2054,Truck,Diesel,1
2055,Car,Electric,12
2056,Truck,Diesel,5
2057,Bus,Electric,5
2058,Truck,Hybrid,5
2059,Bus,Diesel,9
2060,Car,Hybrid,10
2061,Car,Hybrid,13
2062,Bus,Electric,11
2063,Car,Diesel,8
2064,Car,Electric,3
2065,Car,Diesel,1
2066,Car,Hybrid,7
2067,Bus,Electric,5
2068,Truck,Diesel,14
2069,Truck,Hybrid,14
2070,Car,Electric,14
2071,Truck,Electric,9
2072,Truck,Electric,0
2073,Car,Electric,14
2074,Car,Hybrid,5
2075,Truck,Hybrid,1
2076,Bus,Hybrid,3
2077,Car,Hybrid,1
2078,Bus,Diesel,3
2079,Truck,Hybrid,6
2080,Car,Electric,7
2081,Bus,Electric,13
2082,Car,Electric,2
2083,Truck,Electric,13
2084,Bus,Diesel,12
2085,Truck,Electric,0
2086,Truck,Electric,9
2087,Car,Electric,14
2088,Bus,Hybrid,13
2089,Truck,Hybrid,0
2090,Truck,Diesel,9
2091,Bus,Diesel,14
2092,Truck,Diesel,10
2093,Truck,Electric,6
2094,Bus,Diesel,14
2095,Bus,Hybrid,11
2096,Bus,Hybrid,0
2097,Bus,Hybrid,2
2098,Car,Electric,10
2099,Bus,Electric,4
2100,Car,Diesel,10
2101,Car,Diesel,4
2102,Car,Diesel,14
2103,Truck,Diesel,10
2104,Car,Electric,14
2105,Car,Hybrid,3
2106,Truck,Electric,7
2107,Truck,Diesel,2
2108,Truck,Electric,7
2109,Bus,Hybrid,5
2110,Truck,Electric,3
2111,Truck,Hybrid,9
2112,Car,Diesel,10
2113,Truck,Electric,14
