hr_event_id,region_id,required_technicians,availability_rate
1250,4042,14,0.95
1251,33852,15,0.51
1252,18875,2,0.24
1253,25267,11,1.0
1254,13948,1,0.73
1255,24730,1,0.26
1256,4262,18,0.05
1257,24846,5,0.78
1258,31233,14,0.7
1259,6797,2,0.24
1260,18182,17,0.38
1261,29035,2,0.79
1262,10779,1,0.89
1263,1061,4,0.04
1264,21202,18,0.25
1265,7505,12,0.01
1266,1935,12,0.24
1267,32637,19,0.11
1268,22179,2,0.12
1269,3973,11,0.77
1270,25922,18,0.57
1271,10698,15,0.72
1272,23690,15,0.53
1273,16016,1,0.58
1274,11118,13,0.9
1275,14235,10,0.84
1276,28783,13,0.58
1277,10680,3,0.38
1278,11170,17,0.56
1279,13234,18,0.96
1280,810,3,0.82
1281,34914,11,0.22
1282,32735,12,0.57
1283,16168,7,0.24
1284,3684,1,0.63
1285,22474,14,0.12
1286,28149,3,0.3
1287,29644,5,0.4
1288,3622,7,0.61
1289,993,12,0.22
1290,5004,16,0.49
1291,7024,13,0.37
1292,8909,17,0.93
1293,16300,7,0.68
1294,14782,12,0.11
1295,7273,2,0.95
1296,8299,12,0.53
1297,5348,10,0.98
1298,14548,6,0.23
1299,13038,13,0.64
1300,18928,11,0.74
1301,5450,7,0.57
1302,20823,9,0.0
1303,10333,17,0.81
1304,28395,13,0.17
1305,23879,12,0.01
1306,19521,3,0.74
1307,25728,6,0.89
1308,15182,4,0.65
1309,25758,16,0.04
1310,12143,18,0.13
1311,21657,12,0.74
1312,28440,5,0.62
1313,850,19,0.87
1314,6730,15,0.4
1315,22070,18,0.92
1316,21899,11,0.65
1317,25122,1,0.24
1318,28359,6,0.25
1319,16079,5,0.64
1320,28159,2,0.63
1321,14548,2,0.63
1322,29555,19,0.89
1323,20988,15,0.85
1324,31520,3,0.34
1325,30655,11,1.0
1326,2646,3,0.21
1327,13435,15,0.51
1328,16172,19,0.93
1329,26623,6,0.09
1330,28102,15,0.34
1331,23127,18,0.14
1332,12538,2,0.75
1333,10902,4,0.98
1334,28483,19,0.43
1335,12114,19,1.0
1336,18703,11,0.88
1337,198,15,0.32
1338,30877,14,0.57
1339,23888,5,0.61
1340,28900,18,0.97
1341,23637,11,0.06
1342,12103,15,0.95
1343,27468,10,0.93
1344,19583,12,0.67
1345,9445,5,0.37
1346,28395,19,0.14
1347,22421,6,0.15
1348,18328,10,0.62
1349,7914,7,0.64
1350,33868,16,0.47
1351,7684,3,0.06
1352,15360,17,0.64
1353,32118,6,0.13
1354,32666,5,0.82
1355,21446,2,0.35
1356,3369,12,0.97
1357,15026,19,0.79
1358,6678,7,0.12
1359,14035,7,0.42
1360,14933,11,0.44
1361,5931,19,0.97
1362,15564,6,0.96
1363,13904,6,0.1
1364,21316,12,0.06
1365,34274,7,0.12
1366,27365,4,0.64
1367,15369,16,0.28
1368,8065,12,0.04
1369,11915,17,0.58
1370,1859,16,0.43
1371,10977,4,0.34
1372,23281,8,0.77
1373,18121,16,0.79
1374,31547,9,0.84
1375,28706,8,0.45
1376,11015,18,0.42
1377,20812,9,0.92
1378,27190,7,0.15
1379,10187,11,0.19
1380,19418,16,0.8
1381,22567,17,0.03
1382,2510,18,0.92
1383,15612,7,0.82
1384,12596,15,0.12
1385,33838,17,0.81
1386,27229,10,0.81
1387,7444,6,0.89
1388,22919,14,0.84
1389,7554,10,0.68
1390,1081,18,0.11
1391,33039,9,0.92
1392,7725,11,0.46
1393,26994,5,0.55
1394,33473,11,0.6
1395,13150,5,0.1
1396,13281,18,0.0
1397,9438,17,0.03
1398,8674,5,0.72
1399,32882,18,0.83
1400,2966,12,0.13
1401,12503,12,0.46
1402,3662,16,0.38
1403,8209,5,0.82
1404,19151,5,0.75
1405,13636,6,0.57
1406,8865,14,0.48
1407,19721,6,0.93
1408,6702,5,0.56
1409,29447,16,0.69
1410,16660,2,0.99
1411,29828,3,0.5
1412,17215,16,0.81
1413,7423,2,0.59
1414,30427,16,0.14
1415,22084,12,0.21
1416,9763,14,0.87
1417,29778,13,0.24
1418,33553,4,0.1
1419,30758,15,0.71
1420,11850,7,0.2
1421,2475,14,0.75
1422,23441,7,0.75
1423,9905,7,0.72
1424,1548,17,0.37
1425,10274,1,0.54
1426,20829,5,0.89
1427,11328,15,0.68
1428,10324,16,0.47
1429,14515,10,0.75
1430,14603,17,0.28
1431,23589,17,0.98
1432,28551,12,0.94
1433,10452,16,0.64
1434,16459,15,0.99
1435,32752,6,0.28
1436,33313,18,0.9
1437,7724,7,0.64
1438,23881,11,0.67
1439,26329,19,0.79
1440,32110,17,0.72
1441,1939,10,0.71
1442,7282,19,0.85
1443,2679,13,0.34
1444,18430,16,0.41
1445,33967,9,0.11
1446,24700,15,0.69
1447,5790,9,0.64
1448,4097,13,0.72
1449,5306,19,0.97
1450,33487,9,0.22
1451,8183,6,0.08
1452,24524,17,0.96
1453,11689,12,0.55
1454,2740,8,0.48
1455,931,8,0.9
1456,33547,14,0.19
1457,3078,3,0.09
1458,1194,12,0.76
1459,9052,12,0.57
1460,16542,13,0.5
1461,23535,12,0.1
1462,8940,4,0.92
1463,34003,19,0.02
1464,8024,5,0.73
1465,773,18,0.66
1466,3822,8,0.69
1467,17031,6,0.99
1468,13707,8,0.96
1469,33865,11,0.22
1470,34535,10,0.02
1471,13662,18,0.8
1472,30584,19,0.53
1473,23254,2,0.09
1474,5028,7,0.53
1475,28850,11,0.82
1476,18259,2,0.39
1477,20421,11,0.49
1478,21012,8,0.92
1479,12840,12,0.05
1480,34718,19,0.29
1481,14560,18,0.83
1482,2483,2,0.31
1483,20250,9,0.06
1484,28792,12,0.73
1485,3861,17,0.22
1486,24829,4,0.14
1487,12974,3,0.09
1488,6149,10,0.46
1489,15838,14,0.46
1490,7945,3,0.75
1491,27259,19,0.39
1492,3603,19,0.16
1493,22874,8,0.18
1494,20957,7,0.88
1495,23894,5,0.84
1496,20827,8,0.78
1497,18168,12,0.05
1498,23194,8,0.04
1499,23909,19,0.43
1500,7462,1,0.79
1501,21598,6,0.45
1502,33471,11,0.69
1503,12152,16,0.35
1504,17958,11,0.07
1505,17956,3,0.42
1506,17935,15,0.82
1507,12907,8,0.75
1508,32884,16,0.05
1509,13615,10,0.9
1510,2595,7,0.19
1511,32732,7,0.18
1512,2876,17,0.95
1513,21154,18,0.32
1514,628,12,0.47
1515,4809,5,0.28
1516,10269,19,0.34
1517,1208,14,0.57
1518,13008,1,0.85
1519,29461,14,0.28
1520,13995,14,0.45
1521,10935,16,0.3
1522,19716,13,0.94
1523,34453,4,0.03
1524,13431,9,0.03
1525,12394,1,0.14
1526,21475,17,0.18
1527,26369,6,0.21
1528,29987,10,0.01
1529,4906,12,0.11
1530,21583,1,0.82
1531,31009,11,0.58
1532,29646,6,0.38
1533,12711,7,0.81
1534,14119,11,0.1
1535,14104,9,0.98
1536,9267,6,0.87
1537,33410,4,0.83
1538,7810,19,0.5
1539,14865,2,0.87
1540,25779,7,0.44
1541,1681,1,0.31
1542,7512,8,0.99
1543,1636,5,0.82
1544,34104,13,0.71
1545,22093,11,1.0
1546,6225,2,0.69
1547,30825,3,0.71
1548,7863,6,0.21
1549,5419,3,0.88
1550,8376,13,0.17
1551,16762,18,0.9
1552,3980,19,0.35
1553,20849,4,0.56
1554,8167,7,0.85
1555,27781,6,0.43
1556,31802,14,0.31
1557,21488,1,0.55
1558,3091,4,0.2
1559,5486,18,0.6
1560,5016,13,0.15
1561,2236,13,0.16
1562,17726,1,0.33
1563,34494,2,0.71
1564,13903,15,0.9
1565,29075,12,0.56
1566,3303,11,0.33
1567,30659,1,0.77
1568,24571,11,0.9
1569,23578,3,0.29
1570,11798,14,0.63
1571,7310,13,0.0
1572,34660,13,0.53
1573,26137,14,0.18
1574,7673,7,0.03
1575,23370,13,0.98
1576,26432,10,0.24
1577,7709,15,0.3
1578,12296,18,0.54
1579,5605,1,0.24
1580,3690,11,0.04
1581,24414,9,0.07
1582,34828,14,0.56
1583,4736,1,0.77
1584,3584,15,0.58
1585,1510,19,0.73
1586,16034,17,0.52
1587,21180,10,0.25
1588,12321,11,0.29
1589,17465,14,0.94
1590,16942,1,0.76
1591,23006,16,0.45
1592,1479,18,0.91
1593,21334,8,0.22
1594,31799,15,0.04
1595,3143,9,0.16
1596,6798,1,0.85
1597,12988,7,0.12
1598,16247,18,0.54
1599,9258,11,0.85
1600,21918,13,0.47
1601,13426,18,0.71
1602,26508,4,0.07
1603,32697,4,0.81
1604,26395,10,0.58
1605,2910,3,0.68
1606,25558,11,0.76
1607,10578,9,0.39
1608,16244,7,0.25
1609,1066,17,0.95
1610,2745,15,0.48
1611,8760,11,0.39
1612,33122,14,0.39
1613,1222,15,1.0
1614,26684,15,0.98
1615,26455,5,0.55
1616,5082,4,0.22
1617,16035,3,0.7
1618,21620,3,0.44
1619,31525,4,0.67
1620,27536,9,0.26
1621,20310,15,0.81
1622,32580,2,0.63
1623,8598,8,0.63
1624,24874,7,0.23
1625,23118,19,0.13
1626,9178,9,0.04
1627,9948,10,0.12
1628,30042,6,0.71
1629,12206,4,0.49
1630,14265,16,0.07
1631,31214,4,0.23
1632,8475,10,0.49
1633,5753,3,0.95
1634,9515,3,0.91
1635,19326,1,0.26
1636,1924,19,0.04
1637,3720,17,0.34
1638,31551,18,0.59
1639,8588,9,0.53
1640,18675,7,0.17
1641,19984,17,0.66
1642,32976,12,0.98
1643,6502,6,0.38
1644,13432,16,0.38
1645,7769,15,0.4
1646,13251,15,0.85
1647,16435,11,0.1
1648,32555,17,0.71
1649,25967,3,0.36
1650,22147,17,0.85
1651,13806,11,0.72
1652,18010,18,0.52
1653,25144,13,0.61
1654,7955,19,0.86
1655,31321,9,0.31
1656,15467,16,0.47
1657,3518,19,0.61
1658,17585,3,0.15
1659,32132,10,0.91
1660,6588,13,0.98
1661,25293,8,0.26
1662,29988,17,0.73
1663,2901,11,0.5
1664,5623,15,0.61
1665,8017,16,0.52
1666,24186,7,0.91
1667,29439,1,0.77
1668,154,17,0.25
1669,11923,3,0.88
1670,13910,10,0.4
1671,21947,9,0.79
1672,6789,7,0.71
1673,15772,6,0.64
1674,6179,16,0.23
1675,19918,10,0.47
1676,31556,9,0.16
1677,21661,11,0.88
1678,22879,3,0.38
1679,27095,5,0.23
1680,14758,3,0.05
1681,13823,8,0.55
1682,16914,5,0.07
1683,22642,3,0.24
1684,4759,1,0.66
1685,15914,11,0.2
1686,10733,8,0.55
1687,8175,9,0.52
1688,20321,6,0.62
1689,19137,11,0.14
1690,9097,10,0.99
1691,34866,19,0.04
1692,21218,18,0.81
1693,15551,16,0.1
1694,23900,3,0.29
1695,29610,17,0.1
1696,8069,15,0.59
1697,16102,17,0.78
1698,14827,7,0.9
1699,26193,2,0.48
1700,24077,1,1.0
1701,22765,2,0.58
1702,6843,18,0.25
1703,34992,4,0.72
1704,28851,19,0.11
1705,32619,3,0.13
1706,27682,14,0.56
1707,22478,18,0.97
1708,26281,19,0.29
1709,14982,3,0.82
1710,23167,6,0.53
1711,16159,15,0.33
1712,31749,15,0.36
1713,26781,1,0.32
1714,19465,14,0.86
1715,17448,17,0.67
1716,29724,1,0.94
1717,6948,4,0.97
1718,390,13,0.77
1719,24712,13,0.94
1720,17965,3,0.76
1721,15744,13,0.75
1722,11986,3,0.72
1723,13814,18,0.44
1724,10180,19,0.26
1725,18756,5,0.2
1726,27311,4,0.03
1727,10871,8,0.54
1728,24746,19,0.79
1729,13955,6,0.64
1730,33124,7,0.22
1731,24102,4,0.74
1732,26185,6,0.85
1733,1768,8,0.85
1734,4716,18,0.89
1735,14789,1,0.94
1736,26743,12,0.5
1737,14170,14,0.93
1738,32404,7,0.91
1739,18843,6,0.1
1740,8328,11,0.76
1741,26881,10,0.53
1742,31316,19,0.53
1743,34348,7,0.52
1744,15158,15,0.22
1745,22464,18,0.6
1746,13642,14,0.03
1747,34707,19,0.48
1748,28875,15,0.66
1749,5570,12,0.05
1750,16509,7,0.31
1751,19439,3,0.46
1752,21772,1,0.84
1753,30349,10,0.33
1754,34298,6,0.79
1755,28043,8,0.94
1756,3124,5,0.76
1757,16060,2,0.6
1758,24923,11,0.02
1759,12351,1,0.98
1760,10777,16,0.11
1761,6590,10,0.23
1762,34141,11,0.69
1763,6692,18,0.44
1764,30182,16,0.9
1765,20540,8,0.45
1766,30935,12,0.67
1767,11742,7,0.94
1768,31278,15,0.09
1769,32803,9,0.68
1770,33613,18,0.15
1771,14620,11,0.66
1772,32278,13,0.29
1773,5409,15,0.19
1774,4086,17,0.43
1775,14082,11,0.15
1776,11908,12,0.84
1777,20535,15,0.61
1778,33778,9,0.59
1779,20728,8,0.52
1780,34075,10,0.7
1781,6575,11,0.97
1782,9164,11,0.88
1783,6374,5,0.48
1784,14082,3,0.78
1785,1970,12,0.47
1786,28312,1,0.86
1787,7712,11,0.74
1788,4945,4,0.29
1789,21253,14,0.09
1790,6947,13,0.05
1791,7224,5,0.83
1792,2504,6,0.63
1793,2453,11,0.53
1794,3188,6,0.94
1795,28967,16,0.79
1796,3642,11,0.48
1797,7514,18,0.29
1798,13899,5,0.14
1799,24522,19,0.08
1800,26929,6,0.15
1801,15180,15,0.16
1802,24470,8,0.84
1803,19486,15,0.7
1804,21164,5,0.84
1805,1977,16,0.29
1806,34084,17,0.09
1807,13311,10,0.28
1808,5412,14,0.81
1809,27616,1,0.07
1810,13206,5,0.4
1811,21538,10,0.78
1812,19969,3,0.64
1813,7012,8,0.26
1814,25145,11,0.07
1815,24080,3,0.55
1816,27172,13,0.88
1817,32506,16,0.92
1818,25645,8,0.63
1819,11453,7,0.85
1820,26617,6,0.95
1821,21637,11,0.48
1822,9907,4,0.03
1823,15448,7,0.87
1824,4397,16,0.69
1825,26850,10,0.99
1826,7338,9,0.92
1827,5688,18,0.71
1828,28816,11,0.11
1829,587,2,0.75
1830,22118,9,0.4
1831,28764,14,0.99
1832,1704,12,0.31
1833,16792,6,0.66
1834,29,3,0.94
1835,9997,18,0.54
1836,6735,5,0.48
1837,16480,4,0.96
1838,29089,4,0.57
1839,9886,17,0.19
1840,34068,9,0.38
1841,1516,1,0.71
1842,9074,18,0.34
1843,31521,3,0.8
1844,25871,13,0.4
1845,16909,2,0.75
1846,3739,19,0.38
1847,11398,10,0.73
1848,34007,4,0.81
1849,8537,19,0.94
1850,19402,11,0.54
1851,18789,13,0.92
1852,9529,5,0.47
1853,2464,19,0.65
1854,11148,2,0.92
1855,32567,6,0.22
1856,1381,2,0.32
1857,15653,3,0.29
1858,15816,3,0.07
1859,5568,16,0.66
1860,5551,19,0.75
1861,23910,14,0.45
1862,15436,10,0.97
1863,18509,7,0.19
1864,4210,14,0.69
1865,34613,9,0.02
1866,33985,19,0.21
1867,14734,19,0.27
1868,9996,18,0.51
1869,28581,6,0.42
1870,33312,10,0.79
1871,18279,14,0.42
1872,11664,15,0.93
1873,9494,18,0.72
1874,27367,7,0.54
1875,30951,3,0.62
1876,4919,15,0.89
1877,9592,2,0.37
1878,20668,15,0.71
1879,11590,12,0.41
1880,20362,2,0.53
1881,9076,2,0.15
1882,52,11,0.43
1883,12302,2,0.75
1884,17980,8,0.24
1885,7288,5,0.34
1886,7323,13,0.96
1887,27808,15,0.32
1888,19584,3,0.66
1889,20791,7,0.06
1890,15812,16,0.68
1891,33992,16,0.23
1892,12213,12,0.21
1893,9203,6,0.89
1894,34112,3,0.22
1895,29780,8,0.7
1896,17472,7,0.17
1897,17402,6,0.26
1898,33659,10,0.25
1899,28463,5,0.53
1900,16918,12,0.26
1901,20552,9,0.53
1902,5615,9,0.87
1903,20829,13,0.38
1904,812,5,0.44
1905,33025,10,0.17
1906,31116,4,0.09
1907,13632,16,0.99
1908,449,3,0.31
1909,9068,17,0.62
1910,29988,10,0.97
1911,16487,11,0.89
1912,5332,10,0.87
1913,19375,4,0.02
1914,9393,13,0.92
1915,24653,8,0.23
1916,10219,19,0.93
1917,31057,12,0.98
1918,25843,3,0.44
1919,21733,6,0.33
1920,27845,4,0.12
1921,9444,11,0.15
1922,26441,4,0.67
1923,22942,9,0.92
1924,8004,4,0.9
1925,12536,11,0.65
1926,19338,2,0.61
1927,14120,15,0.62
1928,2759,11,0.27
1929,10228,16,0.01
1930,34727,16,0.55
1931,28487,8,0.37
1932,4191,7,0.65
1933,4968,1,0.97
1934,441,16,0.33
1935,19381,14,0.4
1936,26105,6,0.57
1937,19581,19,0.69
1938,13892,7,0.69
1939,1546,3,0.04
1940,20342,1,0.48
1941,25229,14,0.69
1942,34102,18,0.3
1943,15960,1,0.31
1944,6981,18,0.44
1945,31726,19,0.16
1946,16587,8,0.23
1947,10015,9,0.85
1948,26227,8,0.17
1949,23186,19,0.81
1950,20941,8,0.96
1951,17681,9,0.67
1952,34326,7,0.34
1953,5463,17,0.77
1954,24,3,0.84
1955,3097,19,0.81
1956,28465,2,0.8
1957,24205,10,0.25
1958,13604,14,0.87
1959,1901,8,0.04
1960,615,19,0.52
1961,27213,17,0.1
1962,18261,12,0.24
1963,17075,6,0.26
1964,5726,11,0.61
1965,10181,15,0.6
1966,11221,10,0.67
1967,12411,2,0.51
1968,859,18,0.61
1969,18569,4,0.91
1970,20192,14,0.93
1971,2064,6,0.9
1972,16367,8,0.1
1973,5207,19,0.75
1974,2706,12,0.5
1975,12210,11,0.33
1976,29085,8,0.24
1977,24133,15,0.25
1978,14416,3,0.46
1979,33451,1,0.07
1980,27061,17,0.16
1981,27463,14,0.72
1982,23491,1,0.29
1983,9897,9,0.56
1984,5520,8,0.45
1985,23618,16,0.17
1986,26475,5,0.8
1987,27210,19,0.17
1988,1035,11,0.68
1989,10789,1,0.83
1990,13624,5,0.22
1991,11633,8,0.35
1992,31196,16,0.0
1993,31140,19,0.91
1994,2745,15,0.55
1995,6448,8,0.7
1996,8653,17,0.74
1997,25908,19,0.99
1998,20965,18,0.01
1999,786,1,0.51
2000,25148,1,0.75
2001,20678,7,0.96
2002,25803,5,0.61
2003,19345,7,0.81
2004,29205,19,0.17
2005,2590,3,0.13
2006,24856,8,0.73
2007,14821,6,0.53
2008,20369,1,0.94
2009,23745,16,0.01
2010,10431,10,0.27
2011,20015,15,0.23
2012,11132,9,0.62
2013,21916,13,0.13
2014,31143,19,0.11
2015,15797,4,0.47
2016,34590,6,0.39
2017,3786,10,0.27
2018,24168,8,0.89
2019,17934,18,0.17
2020,29440,16,0.13
2021,31554,10,0.36
2022,21293,6,0.52
2023,6811,9,0.25
2024,23980,15,0.81
2025,31867,2,0.67
2026,30849,19,0.52
2027,33939,3,0.46
2028,23843,18,0.09
2029,12059,17,0.2
2030,5798,5,0.93
2031,11104,19,0.37
2032,1344,3,0.17
2033,33031,19,0.67
2034,22153,7,0.37
2035,20386,12,0.99
2036,20728,5,0.73
2037,14509,9,0.79
2038,18232,9,0.41
2039,16607,8,0.8
2040,17543,5,0.66
2041,8420,6,0.38
2042,32676,8,0.22
2043,5843,9,0.53
2044,7900,8,0.67
2045,31771,17,0.63
2046,22359,3,0.12
2047,15040,5,0.38
2048,2096,19,0.62
2049,10439,16,0.46
2050,32916,8,0.41
2051,22513,10,0.9
2052,33187,1,0.7
2053,24687,17,0.44
2054,4902,17,0.15
2055,18348,17,0.18
2056,4356,15,0.74
2057,29033,4,0.23
2058,21942,2,0.54
2059,1275,16,0.25
2060,32830,9,0.01
2061,13049,16,0.27
2062,34719,19,0.53
2063,10812,16,0.79
2064,21797,6,0.25
2065,29392,3,0.93
2066,9790,8,0.7
2067,18912,13,0.55
2068,20725,4,0.26
2069,20973,16,0.13
2070,22910,9,0.2
2071,3857,9,0.9
2072,18112,19,0.88
2073,115,16,0.31
2074,33627,19,0.48
2075,22464,19,0.39
2076,20740,12,0.85
2077,25419,15,0.96
2078,33280,2,0.06
2079,15965,5,0.28
2080,10341,6,0.76
2081,394,4,0.08
2082,1803,13,0.35
2083,7695,17,0.15
2084,34272,7,0.34
2085,5911,10,0.54
2086,9765,12,0.47
2087,14059,17,0.71
2088,3974,8,0.63
2089,29412,1,0.33
2090,18097,14,0.35
2091,2561,13,0.05
2092,20841,16,0.79
2093,21307,16,0.25
2094,5941,12,0.03
2095,2817,10,0.79
2096,13348,16,0.34
2097,18706,3,0.74
2098,30298,9,0.3
2099,32243,14,0.13
2100,8010,18,0.97
2101,22639,14,0.51
2102,30566,19,0.42
2103,29399,9,0.41
2104,21302,4,0.97
2105,6792,17,0.13
2106,13743,2,0.3
2107,23442,10,0.81
2108,25933,17,0.22
2109,34309,19,0.69
2110,10732,14,0.89
2111,6703,19,0.28
2112,32407,9,0.73
2113,14775,17,0.31
2114,19629,19,0.75
2115,30486,17,0.2
2116,22689,1,0.87
2117,10623,7,0.36
2118,30294,19,0.69
2119,34484,17,0.93
2120,19746,5,0.38
2121,17098,17,0.31
2122,21800,16,0.26
2123,22413,7,0.33
2124,792,14,0.31
2125,26091,16,0.44
2126,22136,17,0.6
2127,18529,12,0.36
2128,19593,14,0.9
2129,12828,13,0.87
2130,34413,8,0.99
2131,10715,13,0.61
2132,5384,7,0.51
2133,20582,12,0.52
2134,17938,12,0.29
2135,11404,8,0.78
2136,17707,6,0.69
2137,21231,2,0.83
2138,11527,2,0.9
2139,23510,12,0.16
2140,33421,17,0.04
2141,13003,18,0.33
2142,7598,6,0.7
2143,21694,2,0.2
2144,10230,18,0.67
2145,8290,5,0.58
2146,24421,13,0.35
2147,406,14,0.15
2148,1255,12,0.1
2149,4068,7,0.56
2150,7731,12,0.02
2151,11454,9,0.29
2152,9980,9,0.72
2153,694,1,0.28
2154,12293,11,0.12
2155,31898,12,0.52
2156,7143,5,0.13
2157,33383,1,0.83
2158,3103,2,0.81
2159,7947,1,0.01
2160,26651,13,0.59
2161,33067,2,0.37
2162,7105,1,0.38
2163,9009,2,0.23
2164,24208,11,0.69
2165,1979,16,0.63
2166,4007,7,0.78
2167,2372,12,0.11
2168,6548,1,0.73
2169,22827,11,0.98
2170,23792,10,0.61
2171,6260,5,0.46
2172,23151,10,0.73
2173,24666,18,0.92
2174,4781,5,0.76
2175,20676,15,0.95
2176,4062,12,0.78
2177,22504,7,0.79
2178,23128,18,0.58
2179,28360,17,0.12
2180,13694,3,0.66
2181,8415,9,0.15
2182,32001,15,0.06
2183,21367,16,0.27
2184,14739,11,0.98
2185,14076,7,0.09
2186,17757,4,0.46
2187,23445,14,0.02
2188,11177,4,0.41
2189,984,17,0.66
2190,8982,6,0.26
2191,23324,16,0.57
2192,9217,16,0.3
2193,15746,5,0.42
2194,11054,18,0.11
2195,3605,11,0.25
2196,13867,12,0.2
2197,18476,10,0.48
2198,23114,15,0.2
2199,21576,6,0.79
2200,7975,1,0.18
2201,27578,6,0.1
2202,24959,6,0.82
2203,4443,11,0.27
2204,11179,10,0.57
2205,5655,17,0.38
2206,1390,11,0.6
2207,8087,10,0.64
2208,18081,16,0.84
2209,27112,6,0.39
2210,33366,16,0.05
2211,31420,14,0.37
2212,29433,15,0.7
2213,13838,10,0.6
2214,26736,10,0.78
2215,32295,6,0.22
2216,5681,12,0.94
2217,14681,18,0.71
2218,25120,8,0.78
2219,21569,18,0.69
2220,4163,12,0.88
2221,8058,14,0.89
2222,10302,10,0.91
2223,5691,15,0.54
2224,17044,6,0.7
2225,11317,11,0.8
2226,2866,2,0.16
2227,24072,14,0.87
2228,27749,15,0.19
2229,16744,8,0.07
2230,12724,10,0.32
2231,25485,5,0.68
2232,29148,8,0.21
2233,8976,18,0.38
2234,146,6,0.55
2235,30049,17,0.03
2236,8308,15,0.52
2237,34217,7,1.0
2238,3008,4,0.11
2239,26207,5,0.49
2240,26881,4,0.11
2241,7670,4,0.35
2242,3981,4,0.96
2243,32055,6,0.37
2244,17904,15,0.29
2245,16623,12,0.88
2246,21976,11,0.7
2247,6775,6,0.96
2248,34615,17,0.84
2249,31569,18,0.75
2250,11496,18,0.81
2251,24238,14,0.56
2252,13750,7,0.26
2253,12832,5,0.41
2254,436,15,0.8
2255,3784,6,0.54
2256,23033,4,0.47
2257,23208,15,0.09
2258,25996,14,0.09
2259,8924,4,0.49
2260,7213,1,0.57
2261,23718,12,0.41
2262,27103,11,0.05
2263,9667,17,0.99
2264,33971,8,0.69
2265,12031,12,0.55
2266,5888,4,0.17
2267,24391,10,0.68
2268,18361,11,0.15
2269,32151,8,0.19
2270,20093,14,0.04
2271,14869,6,0.37
2272,8116,19,0.67
2273,10344,14,0.47
2274,10502,6,0.96
2275,25251,19,0.93
2276,13383,3,0.44
2277,2814,19,0.47
2278,16540,10,0.71
2279,31705,5,0.73
2280,12225,7,0.28
2281,25263,9,0.7
2282,27547,8,0.84
2283,10328,19,0.54
2284,23946,11,0.38
2285,9517,11,0.53
2286,782,14,0.25
2287,8799,10,0.06
2288,19904,18,0.19
2289,18008,17,0.43
2290,27957,14,0.96
2291,1287,14,0.73
2292,34853,1,0.01
2293,23769,13,0.79
2294,12186,4,0.14
2295,1358,4,0.99
2296,17825,3,0.11
2297,13816,3,0.38
2298,29480,1,0.16
2299,12895,4,0.47
2300,23274,14,0.79
2301,21209,11,0.94
2302,22219,12,0.3
2303,31980,4,0.5
2304,18785,8,0.44
2305,8332,13,0.13
2306,34054,7,0.62
2307,22329,6,0.66
2308,16771,16,0.53
2309,13280,2,0.34
2310,10897,6,0.69
2311,24447,14,0.07
2312,12216,12,0.92
2313,28312,7,0.76
2314,28826,6,0.91
2315,10493,11,0.28
2316,7454,18,0.46
2317,2149,6,0.34
2318,4087,4,0.49
2319,28114,6,0.85
2320,31060,1,0.73
2321,20716,12,0.0
2322,3049,2,0.37
2323,19678,12,0.7
2324,25392,18,0.32
2325,22715,16,0.67
2326,29723,14,0.76
2327,19320,18,0.85
2328,25723,6,0.1
2329,16801,5,0.61
2330,27540,19,0.98
2331,12563,4,0.11
2332,9193,7,0.51
2333,24064,2,0.45
2334,29939,10,0.05
2335,32243,1,0.26
2336,33109,16,0.2
2337,16882,1,0.6
2338,23128,17,0.99
2339,30178,16,0.79
2340,5891,9,0.49
2341,26438,4,0.74
2342,19024,2,0.49
2343,17730,13,0.24
2344,20854,3,0.38
2345,19645,8,0.77
2346,31602,13,0.15
2347,28592,13,0.17
2348,34568,6,0.45
2349,28701,14,0.59
2350,23681,10,0.81
2351,8959,15,0.29
2352,3914,6,0.67
2353,12886,15,0.62
2354,4488,16,0.12
2355,1374,8,0.93
2356,14095,7,0.37
2357,12694,1,0.55
2358,8783,8,0.3
2359,9088,16,0.98
2360,23083,8,0.55
2361,19769,15,0.41
2362,26961,13,0.51
2363,16661,3,0.61
2364,20748,8,0.39
2365,22666,6,0.94
2366,30890,2,0.3
2367,32220,6,0.06
2368,31242,6,0.58
2369,2955,17,0.19
2370,13601,16,0.04
2371,750,10,0.63
2372,4218,19,0.96
2373,15574,3,0.64
2374,19246,14,0.43
2375,25173,14,0.48
2376,20109,15,0.64
2377,19088,12,0.18
2378,12316,16,0.23
2379,28577,3,0.98
2380,15732,19,0.95
2381,8862,4,0.07
2382,8555,14,0.88
2383,7916,17,0.04
2384,21522,2,0.75
2385,30687,3,0.84
2386,30699,8,0.36
2387,6729,5,0.97
2388,21630,2,0.25
2389,11733,1,0.07
2390,11851,11,0.78
2391,14731,15,0.41
2392,24014,10,0.33
2393,33382,15,0.43
2394,18283,14,0.21
2395,24370,17,0.52
2396,32763,14,0.96
2397,7885,16,0.95
2398,31351,9,0.75
2399,27438,2,0.91
2400,24237,2,0.57
2401,14965,2,0.37
2402,1047,19,0.72
2403,22436,6,0.84
2404,25266,19,0.59
2405,20200,10,0.17
2406,29528,19,0.44
2407,17633,9,0.01
2408,15361,4,0.29
2409,23660,5,0.2
2410,16283,6,0.71
2411,31087,10,0.01
2412,9988,12,0.09
2413,16840,12,0.4
2414,25739,1,0.18
2415,27389,4,0.42
2416,11697,9,0.25
