inventory_event_id,part_id,stock_level,reorder_probability
1248,2372,364,0.42
1249,11807,338,0.67
1250,17505,257,0.39
1251,13087,430,0.54
1252,16332,322,0.91
1253,18810,421,0.24
1254,1839,132,0.22
1255,28919,251,0.81
1256,26244,163,0.26
1257,31774,427,0.89
1258,34672,232,0.04
1259,30954,430,0.81
1260,22170,210,0.23
1261,5530,44,0.86
1262,30678,489,0.73
1263,15873,174,0.92
1264,33934,133,0.58
1265,22744,393,0.05
1266,32624,223,0.76
1267,26593,244,0.39
1268,6421,258,0.28
1269,16550,375,0.11
1270,24351,341,0.45
1271,20002,124,0.52
1272,26665,271,0.41
1273,34022,234,0.13
1274,1156,348,0.29
1275,11323,361,0.96
1276,23251,499,0.13
1277,1093,34,0.74
1278,15432,181,0.47
1279,19135,223,0.01
1280,33,312,0.03
1281,16734,119,0.32
1282,21286,348,0.47
1283,7624,58,0.5
1284,10739,54,0.09
1285,15531,29,0.25
1286,6347,184,0.66
1287,15311,494,0.62
1288,454,477,0.29
1289,17388,187,0.65
1290,8716,63,0.16
1291,34874,398,0.03
1292,34321,468,0.56
1293,4692,291,0.28
1294,19759,102,0.77
1295,8004,445,0.06
1296,18182,160,0.27
1297,14779,402,0.09
1298,27803,343,0.39
1299,6467,427,0.39
1300,17035,141,0.83
1301,34593,356,0.54
1302,12996,472,0.89
1303,12129,200,0.5
1304,9825,285,0.48
1305,21027,363,0.04
1306,25989,71,0.84
1307,4195,331,0.17
1308,3345,306,0.01
1309,22580,362,0.77
1310,22067,497,0.77
1311,29634,284,0.83
1312,56,126,0.58
1313,15622,412,0.13
1314,3033,25,0.61
1315,19521,330,0.44
1316,15580,85,0.76
1317,16725,436,0.75
1318,26246,53,0.99
1319,33573,358,0.16
1320,32912,455,0.63
1321,33788,277,0.95
1322,1920,365,0.48
1323,30048,463,0.75
1324,24239,471,0.27
1325,28998,142,0.81
1326,23606,378,0.88
1327,33990,55,0.35
1328,8456,163,0.9
1329,12492,47,0.74
1330,34183,239,0.04
1331,16290,144,0.33
1332,20215,392,0.59
1333,11543,414,0.16
1334,25006,1,0.21
1335,17857,454,0.71
1336,3375,286,0.83
1337,9701,367,0.91
1338,7701,472,0.62
1339,22434,134,0.13
1340,33877,310,0.71
1341,2030,435,0.74
1342,14156,356,0.72
1343,26034,230,0.89
1344,29847,236,0.04
1345,19949,149,0.47
1346,27861,440,0.86
1347,22464,65,0.15
1348,6400,156,0.79
1349,11841,268,0.75
1350,5477,482,0.29
1351,16664,473,0.03
1352,2578,40,0.06
1353,11168,452,0.1
1354,19272,484,0.55
1355,5687,112,0.56
1356,19732,16,0.13
1357,25726,186,0.91
1358,29909,158,0.46
1359,27912,272,0.29
1360,22832,156,0.53
1361,3878,315,0.59
1362,26757,467,0.36
1363,12932,452,0.52
1364,7931,490,0.76
1365,2294,498,0.7
1366,16967,268,0.46
1367,23612,361,0.24
1368,20060,223,0.62
1369,12983,26,0.5
1370,11756,335,0.32
1371,31579,164,0.32
1372,7927,277,0.39
1373,34623,447,0.8
1374,20675,225,0.86
1375,5326,344,0.49
1376,25416,489,0.74
1377,16581,178,0.79
1378,18290,174,0.3
1379,19187,373,0.72
1380,22734,114,0.35
1381,725,17,0.75
1382,4915,194,0.47
1383,7573,460,0.92
1384,7761,110,0.8
1385,7676,446,0.42
1386,18594,482,0.93
1387,7865,0,0.88
1388,18748,360,0.01
1389,3267,417,0.93
1390,24806,268,0.18
1391,25422,191,0.3
1392,21997,51,0.96
1393,30961,22,0.12
1394,32712,87,0.54
1395,8392,194,0.98
1396,33506,65,0.01
1397,20320,149,0.76
1398,3277,403,0.13
1399,16427,411,0.67
1400,8431,348,0.2
1401,10155,126,0.84
1402,23503,488,0.7
1403,156,475,0.8
1404,22619,472,0.83
1405,3241,11,0.96
1406,13724,129,0.08
1407,19417,21,0.25
1408,464,498,0.45
1409,6189,300,0.27
1410,6814,44,0.46
1411,987,152,0.52
1412,2425,140,0.01
1413,12812,179,0.33
1414,8498,417,0.67
1415,864,434,0.68
1416,4109,36,0.57
1417,33353,246,0.9
1418,25326,164,0.39
1419,24221,306,0.99
1420,6259,52,0.91
1421,18172,243,0.91
1422,27319,106,0.47
1423,5479,138,0.52
1424,6857,136,0.27
1425,1553,439,0.11
1426,23935,207,0.96
1427,16662,73,0.17
1428,8893,25,0.69
1429,24687,22,0.4
1430,3807,71,0.2
1431,31309,11,0.17
1432,15603,155,0.55
1433,18636,488,0.67
1434,1693,249,0.5
1435,23690,5,0.65
1436,17874,186,0.21
1437,30957,173,0.95
1438,13515,365,0.93
1439,26581,40,0.89
1440,32153,158,0.43
1441,14797,65,0.58
1442,5047,416,0.86
1443,22226,185,0.21
1444,29126,79,0.89
1445,34446,479,0.57
1446,28304,448,0.73
1447,2036,435,0.52
1448,30077,441,0.78
1449,16466,490,0.69
1450,8452,408,0.34
1451,492,152,0.31
1452,34952,451,0.29
1453,10514,119,0.38
1454,7656,172,0.42
1455,5816,497,0.5
1456,4384,2,0.08
1457,22169,0,0.17
1458,33543,77,0.97
1459,7931,181,0.2
1460,15532,9,0.1
1461,32545,361,0.94
1462,16456,489,0.32
1463,30978,16,0.6
1464,6194,222,0.44
1465,13526,91,0.01
1466,33966,349,0.98
1467,33899,367,0.84
1468,17053,321,0.65
1469,23499,261,0.07
1470,1494,357,0.54
1471,29266,465,0.12
1472,28403,300,0.75
1473,34779,351,0.76
1474,5252,277,0.21
1475,34380,487,0.78
1476,31780,157,0.83
1477,32168,9,0.66
1478,20854,292,0.63
1479,11446,161,0.15
1480,6811,467,0.1
1481,6322,263,0.23
1482,6304,211,0.42
1483,17606,389,0.17
1484,16707,157,0.88
1485,30994,216,0.22
1486,29568,282,0.63
1487,22727,342,0.08
1488,28521,205,0.32
1489,4278,191,0.15
1490,1355,307,0.67
1491,15148,163,0.36
1492,23345,147,0.62
1493,34649,357,0.49
1494,7320,107,0.69
1495,17817,170,0.96
1496,21676,331,0.63
1497,9047,115,0.77
1498,10446,329,0.67
1499,10861,229,0.42
1500,5565,221,0.22
1501,4313,400,0.5
1502,3075,372,0.14
1503,8658,375,0.2
1504,27271,232,0.87
1505,833,390,0.39
1506,12138,426,0.0
1507,8165,195,0.04
1508,10920,112,0.94
1509,23887,58,0.53
1510,18757,227,0.27
1511,8377,201,0.54
1512,22100,282,0.42
1513,13675,482,0.64
1514,26665,426,0.01
1515,24623,196,0.45
1516,21514,15,0.32
1517,7979,15,0.42
1518,33275,435,0.83
1519,24657,269,0.54
1520,3742,293,0.02
1521,21328,234,0.73
1522,125,100,0.23
1523,16921,400,0.24
1524,18578,462,0.11
1525,1852,294,0.58
1526,32575,413,0.0
1527,16350,287,0.15
1528,10948,171,0.34
1529,9057,156,0.41
1530,12019,380,0.76
1531,11616,57,0.92
1532,23355,354,0.98
1533,32815,106,0.44
1534,3679,201,0.29
1535,18121,200,0.52
1536,22223,105,0.07
1537,24330,237,0.03
1538,32143,455,0.64
1539,1454,285,0.16
1540,19174,327,0.96
1541,10929,20,0.99
1542,13469,459,0.88
1543,21624,74,0.46
1544,14054,371,0.87
1545,32945,419,0.03
1546,2596,13,0.82
1547,9738,192,0.49
1548,4133,444,0.47
1549,30019,176,0.75
1550,4850,389,0.06
1551,8545,163,0.42
1552,2958,259,0.47
1553,12427,47,0.04
1554,8659,50,0.1
1555,17098,329,0.46
1556,12396,478,0.18
1557,366,113,0.73
1558,22405,231,0.87
1559,2793,248,0.0
1560,33144,244,0.71
1561,10637,357,0.2
1562,34610,317,0.54
1563,12220,454,0.56
1564,20411,94,0.2
1565,4787,273,0.31
1566,16974,217,0.35
1567,6990,175,0.79
1568,1287,134,0.38
1569,15377,344,0.07
1570,9161,261,0.86
1571,34751,451,0.11
1572,34707,294,0.42
1573,24977,191,0.31
1574,9515,362,0.25
1575,6807,51,0.7
1576,17917,354,0.96
1577,23093,171,0.91
1578,7401,475,0.6
1579,34979,310,0.28
1580,3608,200,0.37
1581,14452,140,0.46
1582,21351,334,0.92
1583,19248,125,0.0
1584,13340,337,0.05
1585,15185,266,0.62
1586,30034,267,0.93
1587,33862,317,0.93
1588,31585,423,0.26
1589,6426,248,0.2
1590,17780,21,0.86
1591,33009,193,0.46
1592,7834,44,0.71
1593,6177,309,0.95
1594,12203,425,0.56
1595,4362,482,0.16
1596,5251,407,0.88
1597,18002,350,0.68
1598,26986,332,0.31
1599,27405,81,0.48
1600,21614,306,0.15
1601,22490,233,0.82
1602,7066,330,0.64
1603,26369,125,0.34
1604,22109,290,0.97
1605,22720,354,0.24
1606,29437,479,0.78
1607,23669,179,1.0
1608,16459,221,0.97
1609,18682,114,0.43
1610,18749,470,0.69
1611,19482,488,0.26
1612,28986,448,0.01
1613,29567,315,0.94
1614,5101,68,0.05
1615,12667,85,0.7
1616,27223,498,0.87
1617,18196,193,0.58
1618,16795,428,0.03
1619,10632,495,0.6
1620,27219,176,0.61
1621,14576,322,0.53
1622,17904,227,0.2
1623,8435,113,0.6
1624,19575,9,0.59
1625,21274,199,0.63
1626,5620,409,0.25
1627,15341,64,0.36
1628,27003,14,0.81
1629,20131,70,0.05
1630,26249,24,0.6
1631,23991,217,0.42
1632,13741,111,0.29
1633,29339,311,0.84
1634,14874,190,1.0
1635,28293,472,0.74
1636,28038,118,0.11
1637,32634,127,0.01
1638,23349,26,0.6
1639,16781,459,0.61
1640,13652,114,0.15
1641,4906,69,0.35
1642,29003,99,0.31
1643,20059,45,0.83
1644,21696,66,0.76
1645,16093,487,0.46
1646,25686,60,0.72
1647,29900,147,0.61
1648,3696,452,0.28
1649,539,192,0.12
1650,34752,479,0.86
1651,31464,147,0.14
1652,2848,10,0.38
1653,32952,272,0.29
1654,27729,129,0.74
1655,7775,7,0.98
1656,2780,144,0.23
1657,5440,292,0.2
1658,16232,177,0.05
1659,15674,377,0.93
1660,6943,402,0.28
1661,15940,158,0.09
1662,16361,287,0.37
1663,31258,291,0.48
1664,25350,26,0.56
1665,11781,125,0.48
1666,27219,442,0.27
1667,16018,87,0.02
1668,1818,368,0.82
1669,1499,21,0.57
1670,34353,201,0.53
1671,8443,307,0.44
1672,4667,29,0.05
1673,16315,470,0.58
1674,15435,356,0.69
1675,18275,126,0.04
1676,23924,394,0.0
1677,3708,379,0.56
1678,8175,399,0.42
1679,18821,166,0.6
1680,8675,498,0.67
1681,13151,211,0.96
1682,32558,254,0.03
1683,10646,462,0.01
1684,23567,258,0.33
1685,2057,254,0.58
1686,24066,265,0.17
1687,14960,90,0.16
1688,13514,4,0.35
1689,17494,384,0.96
1690,10049,158,0.48
1691,31406,327,0.49
1692,4296,225,0.47
1693,22101,5,0.73
1694,83,268,0.67
1695,16607,0,0.4
1696,28583,57,0.87
1697,3356,351,0.59
1698,3676,211,0.71
1699,21763,14,0.61
1700,12724,267,0.76
1701,3895,344,0.91
1702,1463,214,0.29
1703,32584,418,0.36
1704,25195,189,0.64
1705,11144,275,0.17
1706,11317,241,0.94
1707,4185,172,0.21
1708,1672,49,0.92
1709,899,1,0.92
1710,4588,437,0.84
1711,2825,224,0.98
1712,29857,123,0.68
1713,6472,218,0.81
1714,8367,141,0.07
1715,22544,436,0.73
1716,15829,99,0.15
1717,4369,49,0.18
1718,9919,61,0.02
1719,20057,441,0.7
1720,9426,493,0.41
1721,529,187,0.35
1722,19064,277,0.64
1723,30907,161,0.51
1724,34086,353,0.46
1725,2219,416,0.11
1726,11236,144,0.01
1727,708,76,0.26
1728,5014,368,0.51
1729,8043,237,0.66
1730,14894,210,0.68
1731,28394,25,0.26
1732,22306,282,0.88
1733,3181,136,0.17
1734,1444,239,0.61
1735,26994,464,0.69
1736,32681,267,0.72
1737,15273,72,0.58
1738,32746,387,0.95
1739,7336,255,0.28
1740,19649,52,0.01
1741,20965,443,0.0
1742,21464,305,0.24
1743,1340,188,0.04
1744,28772,60,0.57
1745,22465,351,0.04
1746,6921,275,0.51
1747,12572,363,0.77
1748,27206,442,0.67
1749,20220,255,0.02
1750,30312,429,0.78
1751,10527,376,0.92
1752,26505,74,0.41
1753,2651,260,0.89
1754,29681,428,0.47
1755,22970,187,0.16
1756,4970,148,0.87
1757,26329,105,0.12
1758,32485,323,0.26
1759,13661,208,0.33
1760,30276,488,0.73
1761,6598,112,0.83
1762,31647,35,0.08
1763,2769,132,0.93
1764,5141,478,0.15
1765,9196,284,0.64
1766,29021,299,0.09
1767,33909,283,0.95
1768,27349,212,0.18
1769,4248,291,0.76
1770,16642,149,0.2
1771,25182,375,0.45
1772,29097,21,0.17
1773,13621,66,0.68
1774,22876,283,0.44
1775,18831,246,0.94
1776,906,321,0.54
1777,27469,124,0.79
1778,17742,421,0.9
1779,16739,388,0.91
1780,33958,256,0.42
1781,24893,135,0.98
1782,20877,55,0.43
1783,16968,39,0.36
1784,32400,495,0.78
1785,17828,290,0.09
1786,20228,301,0.12
1787,28431,44,0.02
1788,115,77,0.49
1789,9789,124,0.25
1790,11381,400,0.55
1791,9450,48,0.17
1792,24539,330,0.08
1793,13033,247,0.66
1794,20122,134,0.95
1795,22766,376,0.34
1796,22786,453,0.41
1797,33721,411,0.57
1798,32692,389,0.28
1799,12293,340,0.24
1800,18178,390,0.82
1801,13258,307,0.63
1802,6204,282,0.29
1803,11562,120,0.57
1804,31375,442,0.61
1805,4936,162,0.34
1806,23098,268,0.16
1807,33827,167,0.42
1808,6945,203,0.48
1809,7688,369,0.11
1810,8683,454,0.73
1811,1633,93,0.72
1812,568,466,0.64
1813,14591,234,0.62
1814,15762,54,0.65
1815,4262,23,0.29
1816,24004,379,0.37
1817,5811,124,0.74
1818,1825,165,0.32
1819,15049,387,0.96
1820,25278,329,0.93
1821,718,453,0.68
1822,25357,115,0.82
1823,24718,347,0.13
1824,28682,143,0.53
1825,32351,378,0.01
1826,2152,436,0.48
1827,11358,301,0.69
1828,33204,452,0.04
1829,6246,496,0.96
1830,10564,350,0.82
1831,24441,412,0.63
1832,23523,163,0.61
1833,21432,313,0.02
1834,27106,6,0.59
1835,29082,42,0.45
1836,30371,341,0.21
1837,17589,32,0.44
1838,32343,387,0.91
1839,6984,487,0.52
1840,2614,11,0.37
1841,23500,388,0.48
1842,13040,56,0.75
1843,6186,344,0.49
1844,13221,405,0.18
1845,29730,171,0.66
1846,10575,134,0.91
1847,3774,143,0.78
1848,2644,343,0.39
1849,4253,407,0.64
1850,27656,142,0.05
1851,32384,367,0.73
1852,14843,212,0.24
1853,2674,0,0.03
1854,761,267,0.07
1855,34385,38,0.98
1856,32776,430,0.56
1857,9448,315,0.59
1858,1299,46,0.03
1859,18890,119,0.49
1860,13691,328,0.52
1861,9210,318,0.45
1862,15221,438,0.32
1863,3600,131,0.15
1864,27599,353,0.91
1865,4246,475,0.37
1866,30205,343,0.37
1867,25082,76,0.28
1868,33815,33,0.66
1869,29366,280,0.01
1870,7063,157,0.97
1871,32408,443,0.79
1872,5288,188,0.69
1873,11548,211,0.05
1874,4607,86,0.23
1875,16617,131,0.84
1876,12637,14,0.55
1877,4223,328,0.07
1878,1899,106,1.0
1879,5975,460,0.57
1880,33644,457,0.65
1881,24022,233,0.21
1882,8545,216,0.44
1883,22053,438,0.18
1884,18014,419,0.11
1885,960,120,0.78
1886,16900,42,0.69
1887,18982,69,0.21
1888,8927,383,0.84
1889,14428,231,0.54
1890,1551,191,0.11
1891,14945,104,0.41
1892,27423,392,0.22
1893,24587,371,0.27
1894,17538,318,0.01
1895,12692,113,0.72
1896,26869,105,0.19
1897,27512,122,0.23
1898,30817,359,0.36
1899,25930,202,0.52
1900,8410,376,0.75
1901,16922,333,0.05
1902,5845,284,0.44
1903,33700,279,0.41
1904,18469,458,0.67
1905,4920,4,0.79
1906,9086,450,0.05
1907,8439,108,0.26
1908,29301,473,0.06
1909,28049,154,0.71
1910,28990,6,0.5
1911,11546,25,0.88
1912,17077,61,0.15
1913,6935,117,0.24
1914,34292,127,0.88
1915,15757,492,0.47
1916,19856,233,0.67
1917,517,177,0.76
1918,5323,134,0.31
1919,8542,302,0.55
1920,25011,242,0.65
1921,30491,22,0.72
1922,3327,140,0.42
1923,12746,362,0.62
1924,21680,272,0.56
1925,13171,378,0.16
1926,11989,497,0.69
1927,2515,324,0.11
1928,14003,255,0.88
1929,16471,263,0.1
1930,13054,240,0.97
1931,5854,289,0.41
1932,11135,33,0.05
1933,24606,198,0.01
1934,29688,381,0.87
1935,20097,5,0.76
1936,19779,89,0.99
1937,33073,272,0.17
1938,24173,498,0.3
1939,34343,154,0.49
1940,16304,129,0.26
1941,11225,239,0.67
1942,13194,288,0.31
1943,26284,331,0.51
1944,30963,76,0.4
1945,29616,343,0.43
1946,32544,15,0.48
1947,15895,167,0.09
1948,12078,355,0.59
1949,2283,128,0.25
1950,34983,444,0.14
1951,9,278,0.15
1952,10540,158,0.61
1953,20428,424,0.71
1954,22042,347,0.36
1955,29773,186,0.62
1956,6042,488,0.05
1957,28776,90,0.95
1958,22088,467,0.63
1959,28050,32,0.12
1960,3154,351,0.44
1961,25760,151,0.24
1962,9045,232,0.31
1963,20132,495,0.75
1964,22457,169,0.06
1965,8493,228,0.71
1966,25756,435,0.34
1967,5160,209,0.52
1968,22948,298,0.67
1969,9263,389,0.17
1970,9402,111,0.89
1971,5218,308,0.02
1972,29119,79,0.34
1973,20422,139,0.82
1974,26808,195,0.66
1975,8079,143,0.52
1976,13294,73,0.8
1977,10103,39,0.28
1978,9869,18,0.92
1979,11700,143,0.92
1980,8209,69,0.96
1981,28784,371,0.18
1982,3725,254,0.42
1983,1481,247,0.94
1984,2240,116,0.68
1985,3544,256,0.4
1986,4352,319,0.07
1987,14215,364,0.37
1988,28416,485,0.55
1989,1093,73,0.0
1990,14383,223,0.33
1991,14272,36,0.7
1992,34841,354,0.46
1993,5307,280,0.25
1994,127,335,0.1
1995,32598,339,0.44
1996,6919,365,0.81
1997,11551,153,0.33
1998,10520,259,0.3
1999,20456,243,0.87
2000,30008,439,0.59
2001,25714,85,0.24
2002,13293,386,0.49
2003,33353,128,0.51
2004,32641,80,0.14
2005,7515,192,0.34
2006,3572,359,0.03
2007,20219,34,0.63
2008,17269,202,0.35
2009,15603,22,0.19
2010,8078,377,0.75
2011,32171,499,0.21
2012,21731,303,0.48
2013,18984,171,0.78
2014,8277,385,0.81
2015,29053,150,0.28
2016,28677,85,0.39
2017,11811,74,0.91
2018,143,470,0.97
2019,34708,213,0.88
2020,31659,49,0.6
2021,21823,128,0.83
2022,18278,430,0.98
2023,20990,298,0.98
2024,30907,385,0.34
2025,7855,170,0.7
2026,23250,493,0.42
2027,30484,273,0.88
2028,23273,442,0.54
2029,11392,80,0.25
2030,13263,101,0.28
2031,23606,215,0.52
2032,32405,70,0.33
2033,1635,69,0.52
2034,9032,475,0.71
2035,30851,442,0.51
2036,4832,302,0.46
2037,25504,477,0.08
2038,32664,381,0.18
2039,31172,60,0.42
2040,12296,373,0.44
2041,5169,408,0.12
2042,14861,131,0.52
2043,4296,131,0.78
2044,14582,333,0.66
2045,9739,317,0.65
2046,10436,157,0.88
2047,21784,62,0.27
2048,30691,405,0.38
2049,24909,404,0.37
2050,21625,190,0.06
2051,21398,311,0.12
2052,24693,313,0.26
2053,20689,288,0.5
2054,25279,180,0.56
2055,7844,455,0.2
2056,27530,389,0.04
2057,14247,318,0.6
2058,9511,44,0.58
2059,28478,73,0.77
2060,17603,250,0.32
2061,9869,499,0.29
2062,27246,133,0.61
2063,20334,158,0.54
2064,13054,48,0.85
2065,22137,355,0.62
2066,3935,48,0.06
2067,13712,138,0.64
2068,29984,298,0.32
2069,20323,26,0.84
2070,31705,83,0.05
2071,27779,326,0.95
2072,32025,150,0.91
2073,9931,116,0.51
2074,2647,57,0.59
2075,32252,171,0.63
2076,19378,90,0.29
2077,24208,40,0.13
2078,29,116,0.57
2079,28391,165,0.71
2080,25675,306,0.87
2081,15450,38,0.55
2082,26283,366,0.63
2083,1441,184,0.01
2084,30685,82,0.93
2085,11945,82,0.63
2086,22628,451,0.98
2087,29928,0,0.94
2088,14884,1,0.68
2089,2760,392,0.28
2090,32070,47,0.23
2091,34198,424,0.85
2092,27199,74,0.26
2093,26452,30,0.64
2094,4919,36,0.11
2095,25750,368,0.19
2096,33199,92,0.27
2097,8290,62,0.65
2098,11791,343,0.43
2099,3469,463,0.91
2100,4480,223,0.67
2101,26501,123,0.87
2102,6591,45,0.1
2103,14334,374,0.3
2104,22758,13,0.94
2105,4877,126,0.0
2106,25059,239,0.2
2107,3593,451,0.21
2108,6687,42,0.1
2109,2467,341,0.94
2110,2969,251,0.36
2111,31266,101,0.8
2112,15817,126,0.17
2113,7486,408,0.9
2114,31753,67,0.17
2115,1659,169,0.52
2116,31591,12,0.56
2117,27343,37,0.07
2118,9150,268,0.01
2119,24421,340,0.21
2120,10730,146,0.33
2121,33040,350,0.54
2122,13467,363,0.02
2123,20411,47,0.15
2124,6568,15,0.01
2125,18725,448,0.41
2126,27338,234,0.51
2127,17052,120,0.77
2128,31753,498,0.49
2129,13594,462,0.64
2130,13192,475,0.89
2131,17196,338,0.62
2132,17905,22,0.13
2133,6691,365,0.24
2134,9856,484,0.72
2135,13984,340,0.76
2136,7395,226,0.04
2137,30666,63,0.57
2138,34060,429,0.74
2139,31953,391,0.14
2140,18933,107,0.22
2141,408,48,0.79
2142,10272,400,0.6
2143,34022,347,0.1
2144,23474,299,0.88
2145,27551,23,0.83
2146,14337,361,0.54
2147,9060,219,0.53
2148,34687,240,0.06
2149,2178,196,0.45
2150,15017,236,0.27
2151,9095,445,0.39
2152,9900,190,0.69
2153,29363,385,0.18
2154,21300,486,0.9
2155,8519,486,0.81
2156,14794,351,1.0
2157,12664,362,0.68
2158,17864,283,0.24
2159,16565,364,0.93
2160,12923,464,0.09
2161,23484,250,0.95
2162,21942,290,0.25
2163,5730,42,0.62
2164,18576,200,0.79
2165,21883,35,0.14
2166,20529,91,0.41
2167,27829,138,0.26
2168,29244,286,0.97
2169,19962,432,0.38
2170,12842,259,0.04
2171,9543,485,0.15
2172,27103,413,0.53
2173,19809,123,0.74
2174,13723,223,0.4
2175,15783,83,0.06
2176,28242,370,0.48
2177,5554,326,0.84
2178,17270,125,0.13
2179,1884,424,0.13
2180,28212,400,0.39
2181,11220,89,0.8
2182,11065,71,0.31
2183,26422,251,0.71
2184,337,45,0.96
2185,26131,376,0.2
2186,14536,213,0.86
2187,14791,413,0.81
2188,30457,228,0.47
2189,14720,59,0.76
2190,31926,194,0.24
2191,29657,206,0.49
2192,25215,449,0.68
2193,2556,298,0.99
2194,13029,343,0.44
2195,26885,254,0.43
2196,11755,446,0.88
2197,11358,335,0.38
2198,31316,50,0.09
2199,28325,243,0.68
2200,8684,414,0.9
2201,11773,302,0.58
2202,19138,264,0.27
2203,21109,268,0.99
2204,2336,194,0.31
2205,4631,271,0.35
2206,29995,198,0.59
2207,9420,238,0.47
2208,14461,351,0.01
2209,1783,336,0.52
2210,23850,271,0.23
2211,6730,95,0.1
2212,10635,267,0.7
2213,28732,153,0.78
2214,2346,267,0.38
2215,32558,447,0.08
2216,17753,235,0.45
2217,14349,403,0.15
2218,17954,44,0.3
2219,31919,36,0.13
2220,27485,151,0.43
2221,6284,371,0.29
2222,28597,230,0.66
2223,27327,168,0.04
2224,3055,249,0.4
2225,18823,312,0.71
2226,5136,430,0.28
2227,4979,365,0.96
2228,20636,379,0.22
2229,32074,211,0.62
2230,15994,158,0.62
2231,1152,30,0.57
2232,15594,124,0.86
2233,15641,374,0.24
2234,944,58,0.25
2235,22323,378,0.17
2236,29072,171,0.42
2237,30489,454,0.89
2238,3642,316,0.11
2239,10344,399,0.21
2240,30111,24,0.01
2241,32184,309,0.73
2242,8479,289,0.25
2243,26603,135,0.6
2244,21131,336,0.13
2245,16416,459,0.95
2246,21106,499,0.9
2247,3304,283,0.7
2248,10550,387,0.99
2249,25178,359,0.97
2250,16373,191,0.73
2251,19633,435,0.6
2252,32845,436,0.92
2253,8146,308,0.66
2254,34492,108,0.46
2255,10952,1,0.15
2256,19166,134,0.53
2257,7371,437,0.08
2258,3991,331,0.1
2259,15393,247,0.47
2260,25722,274,0.73
2261,3851,74,0.9
2262,20664,319,0.43
2263,21241,458,0.87
2264,270,415,0.01
2265,29344,16,0.91
2266,15002,272,0.63
2267,14367,160,0.24
2268,1502,493,0.45
2269,31665,89,0.21
2270,8497,377,0.83
2271,27402,289,0.59
2272,9021,380,0.76
2273,21974,114,0.06
2274,9884,77,0.1
2275,24446,279,0.85
2276,16034,89,0.31
2277,27670,490,0.77
2278,817,194,0.58
2279,4866,15,0.61
2280,8697,217,0.19
2281,11370,129,0.15
2282,14656,433,0.96
2283,13920,111,0.04
2284,9472,231,0.08
2285,18576,39,0.36
2286,11545,199,0.91
2287,19218,227,0.88
2288,7555,174,0.91
2289,547,491,0.72
2290,8848,96,0.4
2291,18924,38,0.93
2292,11702,349,0.82
2293,28083,25,0.29
2294,27555,275,0.41
2295,15957,38,0.24
2296,26045,487,0.13
2297,23333,472,0.03
2298,19423,217,0.64
2299,2692,371,0.29
2300,26129,297,0.11
2301,11323,392,0.02
2302,16518,315,0.94
2303,34094,306,0.12
2304,20939,78,0.81
2305,17168,158,0.85
2306,30803,173,0.3
2307,5683,237,0.01
2308,11100,390,0.42
2309,22158,388,0.81
2310,22002,56,0.57
2311,22415,440,0.66
2312,19000,153,0.78
2313,16976,49,0.34
2314,26150,280,0.61
2315,26609,163,0.71
2316,6464,233,0.81
2317,4867,299,0.19
2318,4161,408,0.75
2319,9219,212,0.19
2320,15561,382,0.21
2321,29801,32,0.67
2322,3965,87,0.66
2323,867,443,0.5
2324,25663,4,0.7
2325,24115,493,0.71
2326,29970,484,0.13
2327,1077,97,0.51
2328,503,480,0.09
2329,22734,401,0.11
2330,27954,462,0.58
2331,11182,233,0.2
2332,900,487,0.38
2333,17563,398,0.91
2334,26545,448,0.49
2335,33421,183,0.2
2336,19826,271,0.99
2337,20666,167,0.52
2338,27268,0,0.95
2339,4285,244,0.72
2340,28942,175,0.22
2341,34379,452,0.33
2342,21772,231,0.96
2343,14081,390,0.05
2344,29652,115,0.58
2345,9182,486,0.45
2346,13902,118,0.72
2347,20048,70,0.95
2348,29431,357,0.44
2349,21980,77,0.7
2350,34596,320,0.3
2351,29642,330,0.7
2352,24013,251,0.02
2353,8723,132,0.57
2354,14784,321,0.71
2355,31768,288,0.31
2356,16310,171,0.67
2357,4286,3,0.53
2358,8675,41,0.58
2359,494,233,0.47
2360,6266,355,0.55
2361,26017,171,0.09
2362,29414,377,0.56
2363,31173,392,0.31
2364,14960,349,0.74
2365,34659,289,0.43
2366,25022,291,0.42
2367,23803,170,0.24
2368,28089,288,0.45
2369,8441,287,0.39
2370,6734,162,0.56
2371,12983,186,0.04
2372,3001,218,0.13
2373,24854,455,0.24
2374,19447,13,0.69
2375,1341,401,0.67
2376,734,359,0.43
2377,33523,127,0.41
