part_id,part_name,criticality_level
1454,Sensor,Low
1455,Brake,Low
1456,Engine,High
1457,Battery,Medium
1458,Sensor,Medium
1459,Brake,High
1460,Sensor,Low
1461,Engine,Medium
1462,Brake,High
1463,Sensor,Medium
1464,Battery,Medium
1465,Brake,Medium
1466,Sensor,Medium
1467,Battery,High
1468,Sensor,Low
1469,Brake,Low
1470,Sensor,Low
1471,Battery,Medium
1472,Battery,High
1473,Battery,High
1474,Battery,Low
1475,Engine,High
1476,Sensor,High
1477,Battery,High
1478,Sensor,Low
1479,Engine,High
1480,Battery,Medium
1481,Engine,Medium
1482,Brake,High
1483,Brake,Medium
1484,Battery,Medium
1485,Sensor,Medium
1486,Sensor,Medium
1487,Sensor,Medium
1488,Sensor,High
1489,Brake,High
1490,Sensor,Medium
1491,Brake,Low
1492,Battery,Low
1493,Sensor,High
1494,Brake,Medium
1495,Brake,High
1496,Battery,Low
1497,Sensor,Low
1498,Engine,Low
1499,Brake,Medium
1500,Brake,Medium
1501,Battery,High
1502,Battery,Medium
1503,Brake,High
1504,Brake,Medium
1505,Battery,Low
1506,Engine,Low
1507,Sensor,Low
1508,Sensor,Medium
1509,Battery,Low
1510,Engine,Medium
1511,Battery,High
1512,Sensor,Medium
1513,Brake,Low
1514,Brake,Medium
1515,Sensor,Medium
1516,Battery,Medium
1517,Engine,High
1518,Battery,Low
1519,Brake,Medium
1520,Battery,High
1521,Battery,Low
1522,Battery,Medium
1523,Sensor,Low
1524,Brake,Low
1525,Sensor,High
1526,Brake,Low
1527,Sensor,Medium
1528,Engine,Medium
1529,Battery,High
1530,Engine,Low
1531,Sensor,Medium
1532,Battery,Medium
1533,Battery,Low
1534,Battery,Medium
1535,Brake,High
1536,Engine,Low
1537,Battery,High
1538,Battery,Low
1539,Brake,Low
1540,Sensor,Medium
1541,Brake,High
1542,Brake,Low
1543,Brake,High
1544,Sensor,Medium
1545,Engine,Low
1546,Brake,High
1547,Engine,Low
1548,Brake,Medium
1549,Brake,High
1550,Battery,Low
1551,Battery,Low
1552,Engine,Medium
1553,Sensor,Medium
1554,Engine,Low
1555,Battery,Medium
1556,Brake,Medium
1557,Battery,High
1558,Sensor,Medium
1559,Brake,Medium
1560,Brake,High
1561,Brake,Medium
1562,Brake,Medium
1563,Battery,Medium
1564,Engine,Low
1565,Engine,High
1566,Engine,Low
1567,Engine,High
1568,Brake,Medium
1569,Brake,Medium
1570,Engine,Low
1571,Engine,High
1572,Sensor,High
1573,Battery,High
1574,Brake,Low
1575,Brake,Low
1576,Sensor,Low
1577,Sensor,Medium
1578,Sensor,Low
1579,Battery,High
1580,Brake,High
1581,Sensor,High
1582,Sensor,Low
1583,Engine,Low
1584,Engine,Medium
1585,Brake,High
1586,Sensor,High
1587,Sensor,High
1588,Brake,Low
1589,Brake,Medium
1590,Battery,Medium
1591,Sensor,Medium
1592,Engine,High
1593,Battery,Low
1594,Battery,Medium
1595,Battery,High
1596,Brake,Low
1597,Battery,Medium
1598,Battery,High
1599,Sensor,Medium
1600,Battery,Medium
1601,Sensor,Low
1602,Sensor,Medium
1603,Sensor,Low
1604,Sensor,Medium
1605,Engine,Medium
1606,Brake,Low
1607,Engine,Low
1608,Battery,High
1609,Brake,Medium
1610,Brake,Medium
1611,Engine,High
1612,Battery,Low
1613,Sensor,High
1614,Sensor,Low
1615,Brake,High
1616,Sensor,Low
1617,Sensor,Medium
1618,Battery,Medium
1619,Battery,Low
1620,Battery,Low
1621,Brake,High
1622,Battery,High
1623,Battery,Medium
1624,Engine,High
1625,Sensor,High
1626,Battery,High
1627,Brake,Medium
1628,Engine,High
1629,Engine,Medium
1630,Engine,High
1631,Engine,Medium
1632,Battery,High
1633,Engine,Low
1634,Battery,High
1635,Brake,High
1636,Battery,Low
1637,Engine,High
1638,Battery,Low
1639,Brake,Low
1640,Brake,High
1641,Engine,Medium
1642,Engine,High
1643,Battery,Low
1644,Battery,Low
1645,Sensor,Low
1646,Sensor,High
1647,Brake,Low
1648,Engine,Low
1649,Battery,High
1650,Brake,Medium
1651,Brake,High
1652,Battery,High
1653,Brake,Medium
1654,Brake,High
1655,Battery,Low
1656,Sensor,Medium
1657,Sensor,High
1658,Engine,Low
1659,Battery,Low
1660,Engine,Low
1661,Engine,Low
1662,Engine,Medium
1663,Sensor,Low
1664,Sensor,Low
1665,Engine,Medium
1666,Sensor,Low
1667,Battery,Low
1668,Sensor,High
1669,Battery,Low
1670,Battery,Medium
1671,Brake,High
1672,Brake,High
1673,Battery,Low
1674,Sensor,High
1675,Engine,Medium
1676,Engine,Medium
1677,Battery,Medium
1678,Sensor,High
1679,Sensor,Low
1680,Sensor,Low
1681,Battery,Medium
1682,Brake,High
1683,Brake,High
1684,Battery,Low
1685,Sensor,Low
1686,Brake,High
1687,Brake,Low
1688,Engine,High
1689,Battery,Medium
1690,Engine,Medium
1691,Sensor,High
1692,Engine,High
1693,Battery,Low
1694,Battery,Low
1695,Engine,High
1696,Battery,High
1697,Sensor,Medium
1698,Engine,Medium
1699,Sensor,Medium
1700,Battery,High
1701,Engine,Medium
1702,Battery,Low
1703,Engine,Medium
1704,Sensor,Medium
1705,Brake,Low
1706,Brake,Low
1707,Engine,High
1708,Engine,High
1709,Engine,Medium
1710,Sensor,Low
1711,Battery,Medium
1712,Brake,High
1713,Battery,Low
1714,Engine,Low
1715,Engine,Medium
1716,Sensor,Medium
1717,Engine,Low
1718,Battery,High
1719,Engine,High
1720,Engine,Low
1721,Sensor,Medium
1722,Brake,Low
1723,Battery,Medium
1724,Sensor,High
1725,Brake,Low
1726,Brake,Medium
1727,Sensor,Low
1728,Sensor,Medium
1729,Sensor,High
1730,Brake,High
1731,Brake,Low
1732,Sensor,Medium
1733,Brake,Low
1734,Brake,High
1735,Sensor,Medium
1736,Sensor,Low
1737,Engine,High
1738,Brake,Low
1739,Brake,Medium
1740,Brake,High
1741,Engine,High
1742,Sensor,Low
1743,Engine,High
1744,Engine,Low
1745,Brake,Low
1746,Sensor,Low
1747,Battery,High
1748,Battery,Low
1749,Sensor,Medium
1750,Engine,Low
1751,Battery,High
1752,Engine,High
1753,Battery,Low
1754,Engine,Low
1755,Battery,High
1756,Engine,High
1757,Battery,Low
1758,Brake,Low
1759,Battery,High
1760,Battery,Medium
1761,Engine,Low
1762,Brake,Low
1763,Brake,High
1764,Engine,Medium
1765,Sensor,Medium
1766,Battery,High
1767,Sensor,High
1768,Sensor,Low
1769,Brake,Medium
1770,Engine,Medium
1771,Brake,Low
1772,Engine,Medium
1773,Battery,High
1774,Sensor,Low
1775,Engine,Medium
1776,Sensor,Low
1777,Sensor,High
1778,Brake,Medium
1779,Battery,High
1780,Brake,Low
1781,Battery,High
1782,Sensor,High
1783,Engine,Medium
1784,Sensor,Medium
1785,Engine,Low
1786,Engine,High
1787,Engine,Medium
1788,Brake,High
1789,Engine,Low
1790,Sensor,High
1791,Engine,High
1792,Sensor,Medium
1793,Engine,Low
1794,Engine,High
1795,Battery,Medium
1796,Sensor,Low
1797,Battery,Medium
1798,Brake,High
1799,Battery,High
1800,Brake,High
1801,Brake,Medium
1802,Battery,High
1803,Brake,High
1804,Sensor,Medium
1805,Sensor,Medium
1806,Brake,High
1807,Engine,Medium
1808,Engine,Medium
1809,Battery,Medium
1810,Engine,Low
1811,Sensor,Medium
1812,Brake,Low
1813,Brake,Low
1814,Battery,Low
1815,Sensor,High
1816,Engine,Low
1817,Brake,Low
1818,Sensor,High
1819,Battery,High
1820,Engine,Low
1821,Engine,High
1822,Battery,Low
1823,Brake,High
1824,Brake,Medium
1825,Brake,High
1826,Sensor,High
1827,Engine,Low
1828,Sensor,Low
1829,Brake,Low
1830,Brake,Medium
1831,Sensor,Medium
1832,Battery,Medium
1833,Engine,Low
1834,Engine,Low
1835,Brake,High
1836,Sensor,Low
1837,Engine,High
1838,Battery,Medium
1839,Sensor,High
1840,Brake,Medium
1841,Sensor,Low
1842,Brake,Medium
1843,Brake,Medium
1844,Sensor,High
1845,Brake,High
1846,Battery,Medium
1847,Sensor,High
1848,Battery,High
1849,Engine,High
1850,Sensor,Low
1851,Brake,Low
1852,Battery,Low
1853,Battery,Low
1854,Sensor,Low
1855,Battery,High
1856,Sensor,High
1857,Battery,Low
1858,Battery,Low
1859,Brake,Medium
1860,Engine,High
1861,Sensor,High
1862,Sensor,High
1863,Sensor,High
1864,Engine,High
1865,Engine,Medium
1866,Sensor,Medium
1867,Battery,Medium
1868,Brake,High
1869,Brake,High
1870,Brake,Medium
1871,Brake,Low
1872,Battery,Low
1873,Brake,High
1874,Engine,Low
1875,Sensor,Medium
1876,Sensor,Low
1877,Sensor,High
1878,Engine,Low
1879,Brake,Medium
1880,Engine,Low
1881,Sensor,High
1882,Brake,High
1883,Engine,Low
1884,Engine,Low
1885,Battery,High
1886,Brake,Low
1887,Battery,High
1888,Brake,High
1889,Brake,Medium
1890,Sensor,Low
1891,Sensor,High
1892,Sensor,High
1893,Engine,Medium
1894,Sensor,High
1895,Battery,High
1896,Brake,Low
1897,Brake,High
1898,Sensor,Medium
1899,Engine,Low
1900,Sensor,Medium
1901,Brake,Low
1902,Brake,Medium
1903,Sensor,High
1904,Battery,Low
1905,Battery,High
1906,Brake,Medium
1907,Battery,High
1908,Sensor,Medium
1909,Battery,Low
1910,Brake,Low
1911,Sensor,Low
1912,Brake,Low
1913,Engine,High
1914,Battery,High
1915,Battery,High
1916,Engine,High
1917,Brake,High
1918,Battery,Low
1919,Brake,Medium
1920,Engine,Low
1921,Engine,Low
1922,Brake,High
1923,Sensor,Low
1924,Sensor,High
1925,Engine,High
1926,Battery,High
1927,Sensor,Medium
1928,Engine,Low
1929,Battery,Low
1930,Battery,Low
1931,Brake,Low
1932,Brake,Low
1933,Battery,High
1934,Battery,High
1935,Engine,Medium
1936,Battery,High
1937,Battery,Medium
1938,Battery,High
1939,Battery,Low
1940,Battery,Medium
1941,Engine,High
1942,Engine,Medium
1943,Engine,Medium
1944,Brake,Low
1945,Sensor,Low
1946,Brake,Medium
1947,Brake,High
1948,Sensor,High
1949,Brake,Medium
1950,Engine,High
1951,Engine,Medium
1952,Engine,Low
1953,Battery,High
1954,Engine,Medium
1955,Brake,Medium
1956,Sensor,High
1957,Engine,Medium
1958,Brake,Medium
1959,Brake,High
1960,Brake,Medium
1961,Battery,High
1962,Battery,Medium
1963,Brake,Medium
1964,Brake,Medium
1965,Battery,Medium
1966,Sensor,Medium
1967,Brake,High
1968,Sensor,Medium
1969,Sensor,High
1970,Engine,Low
1971,Sensor,High
1972,Engine,Low
1973,Engine,Medium
1974,Engine,High
1975,Brake,High
1976,Sensor,Low
1977,Sensor,Low
1978,Sensor,Low
1979,Sensor,Low
1980,Engine,Medium
1981,Engine,Low
1982,Engine,High
1983,Sensor,High
1984,Battery,Low
1985,Engine,Low
1986,Sensor,Medium
1987,Brake,High
1988,Brake,Low
1989,Sensor,Medium
1990,Sensor,Low
1991,Sensor,Medium
1992,Sensor,Medium
1993,Battery,Medium
1994,Sensor,High
1995,Sensor,Medium
1996,Sensor,Low
1997,Brake,Medium
1998,Brake,Medium
1999,Battery,Medium
2000,Engine,Medium
2001,Battery,Medium
2002,Sensor,Low
2003,Sensor,High
2004,Brake,High
2005,Sensor,Medium
2006,Battery,Medium
2007,Sensor,Medium
2008,Brake,Low
2009,Sensor,High
2010,Battery,High
2011,Engine,Medium
2012,Brake,High
2013,Brake,Medium
2014,Battery,High
2015,Engine,Medium
2016,Engine,Medium
2017,Engine,Low
2018,Sensor,Low
2019,Engine,High
2020,Battery,Medium
2021,Battery,Medium
2022,Battery,Low
2023,Battery,High
2024,Brake,High
2025,Brake,High
2026,Battery,High
2027,Sensor,Low
2028,Battery,Medium
2029,Engine,Low
2030,Engine,Medium
2031,Engine,Low
2032,Battery,Medium
2033,Sensor,Medium
2034,Engine,Low
2035,Brake,Medium
2036,Sensor,Low
2037,Brake,Low
2038,Sensor,High
2039,Sensor,Low
2040,Sensor,Low
2041,Engine,Medium
2042,Engine,Medium
2043,Brake,Medium
2044,Engine,High
2045,Sensor,Low
2046,Battery,High
2047,Brake,Medium
2048,Brake,Low
2049,Battery,High
2050,Brake,Low
2051,Engine,Low
2052,Sensor,High
2053,Brake,High
2054,Battery,High
2055,Engine,High
2056,Engine,High
2057,Sensor,Low
2058,Sensor,Low
2059,Sensor,Low
2060,Sensor,Medium
2061,Sensor,Low
2062,Battery,Low
2063,Sensor,Medium
2064,Brake,High
2065,Engine,Medium
2066,Engine,Medium
2067,Engine,Medium
2068,Sensor,Medium
2069,Brake,Medium
2070,Sensor,Low
2071,Engine,High
2072,Sensor,Low
2073,Battery,Low
2074,Sensor,Low
2075,Battery,High
2076,Battery,Medium
2077,Engine,Low
2078,Battery,Medium
2079,Brake,Medium
2080,Sensor,Low
2081,Brake,Medium
2082,Sensor,High
2083,Sensor,Low
2084,Sensor,Low
2085,Brake,High
2086,Battery,Medium
2087,Battery,Medium
2088,Brake,High
2089,Battery,Low
2090,Battery,Low
2091,Battery,High
2092,Brake,Low
2093,Sensor,Low
2094,Battery,Medium
2095,Battery,Medium
2096,Engine,Medium
2097,Battery,Low
2098,Brake,Low
2099,Brake,Medium
2100,Sensor,Medium
2101,Engine,Low
2102,Brake,Low
2103,Sensor,Medium
2104,Battery,Medium
2105,Engine,Low
2106,Sensor,Medium
2107,Brake,Medium
2108,Sensor,Low
2109,Engine,Medium
2110,Sensor,Medium
2111,Brake,High
2112,Sensor,Low
2113,Sensor,High
2114,Engine,Medium
2115,Brake,Low
2116,Brake,High
2117,Sensor,Low
2118,Brake,Low
2119,Battery,High
2120,Engine,Medium
2121,Sensor,Medium
2122,Sensor,Low
2123,Brake,Low
2124,Sensor,Low
2125,Sensor,Medium
2126,Brake,Low
2127,Battery,Medium
2128,Battery,Medium
2129,Battery,Medium
2130,Sensor,Low
2131,Battery,Medium
2132,Engine,Medium
2133,Sensor,Low
2134,Battery,Medium
2135,Brake,Medium
2136,Sensor,Medium
2137,Sensor,Medium
2138,Engine,Low
2139,Engine,High
2140,Battery,High
2141,Battery,High
2142,Sensor,Medium
2143,Battery,Medium
2144,Engine,Low
2145,Engine,High
2146,Battery,Low
2147,Engine,Low
2148,Sensor,High
2149,Battery,Medium
2150,Sensor,High
2151,Battery,High
2152,Engine,Low
2153,Sensor,Medium
2154,Brake,High
2155,Engine,Medium
2156,Brake,Low
2157,Engine,Medium
2158,Brake,Medium
2159,Sensor,High
2160,Brake,Low
2161,Sensor,Low
2162,Engine,Medium
2163,Battery,Medium
2164,Brake,Medium
2165,Sensor,High
2166,Brake,High
2167,Battery,High
2168,Sensor,High
2169,Engine,High
2170,Engine,Low
2171,Battery,High
2172,Battery,Low
2173,Brake,Medium
2174,Battery,Low
2175,Battery,High
2176,Sensor,Medium
2177,Sensor,High
2178,Engine,High
2179,Brake,Medium
2180,Brake,High
2181,Sensor,High
2182,Engine,High
2183,Sensor,Low
2184,Engine,Low
2185,Brake,Low
2186,Sensor,High
2187,Sensor,Low
2188,Sensor,High
2189,Engine,High
2190,Sensor,High
2191,Engine,Low
2192,Sensor,High
2193,Battery,High
2194,Battery,Medium
2195,Brake,High
2196,Battery,High
2197,Brake,High
2198,Engine,Low
2199,Brake,Low
2200,Sensor,High
2201,Sensor,High
2202,Battery,Low
2203,Sensor,Medium
2204,Battery,Low
2205,Brake,Low
2206,Brake,Medium
2207,Sensor,Medium
2208,Brake,Low
2209,Brake,Low
2210,Battery,Medium
2211,Brake,High
2212,Sensor,Low
2213,Battery,Medium
2214,Brake,Low
2215,Sensor,Low
2216,Battery,Low
2217,Sensor,High
2218,Engine,High
2219,Brake,High
2220,Battery,High
2221,Brake,High
2222,Sensor,Low
2223,Sensor,High
2224,Brake,Medium
2225,Battery,High
2226,Sensor,High
2227,Brake,Low
2228,Sensor,Low
2229,Engine,High
2230,Battery,High
2231,Sensor,Medium
2232,Battery,Low
2233,Engine,High
2234,Sensor,Low
2235,Engine,High
2236,Battery,Medium
2237,Engine,Medium
2238,Engine,Low
2239,Engine,Medium
2240,Brake,High
2241,Sensor,Low
2242,Brake,Medium
2243,Engine,Medium
2244,Battery,High
2245,Brake,High
2246,Brake,Medium
2247,Battery,Low
2248,Battery,High
2249,Sensor,Low
2250,Sensor,Low
2251,Brake,Medium
2252,Engine,High
2253,Battery,High
2254,Battery,Low
2255,Engine,Medium
2256,Battery,Medium
2257,Battery,High
2258,Brake,Medium
2259,Sensor,Low
2260,Engine,Low
2261,Engine,Medium
2262,Brake,High
2263,Sensor,Medium
2264,Battery,Medium
2265,Battery,Low
2266,Engine,High
2267,Sensor,High
2268,Brake,Low
2269,Brake,Low
2270,Battery,Medium
2271,Battery,Low
2272,Sensor,Medium
2273,Brake,Low
2274,Brake,High
2275,Battery,Low
2276,Sensor,Low
2277,Brake,Low
2278,Battery,Low
2279,Brake,High
2280,Engine,Low
2281,Engine,High
2282,Sensor,Medium
2283,Engine,High
2284,Sensor,Low
2285,Engine,Medium
2286,Engine,Low
2287,Engine,High
2288,Brake,High
2289,Sensor,Low
2290,Engine,Low
2291,Engine,Medium
2292,Sensor,High
2293,Battery,Medium
2294,Battery,High
2295,Battery,Low
2296,Engine,Medium
2297,Sensor,Low
2298,Brake,Low
2299,Brake,Medium
2300,Battery,Low
2301,Engine,High
2302,Battery,High
2303,Battery,Medium
2304,Battery,Medium
2305,Battery,High
2306,Sensor,High
2307,Battery,High
2308,Brake,Low
2309,Engine,Low
2310,Engine,Medium
2311,Engine,High
2312,Battery,Low
2313,Brake,Medium
2314,Brake,Medium
2315,Brake,High
2316,Engine,Low
2317,Sensor,Low
2318,Sensor,Low
2319,Engine,Low
2320,Engine,Low
2321,Battery,High
2322,Sensor,High
2323,Engine,Low
2324,Brake,Medium
2325,Engine,High
2326,Battery,Low
2327,Brake,Low
2328,Brake,Low
2329,Sensor,Low
2330,Brake,Medium
2331,Brake,High
2332,Sensor,High
2333,Sensor,Medium
2334,Brake,High
2335,Brake,High
2336,Sensor,High
2337,Brake,Medium
2338,Sensor,Low
2339,Battery,Low
2340,Brake,Medium
2341,Engine,High
2342,Battery,High
2343,Battery,Low
2344,Brake,Medium
2345,Battery,Low
2346,Battery,Low
2347,Brake,Medium
2348,Battery,Medium
2349,Sensor,Low
2350,Battery,Low
2351,Sensor,High
2352,Engine,Medium
2353,Engine,Medium
2354,Sensor,Low
2355,Brake,High
2356,Sensor,Medium
2357,Sensor,High
2358,Battery,Medium
2359,Brake,Medium
2360,Battery,Medium
2361,Battery,Medium
2362,Battery,High
2363,Battery,High
2364,Brake,High
2365,Battery,High
2366,Battery,Low
2367,Battery,High
2368,Sensor,Low
2369,Sensor,Low
2370,Sensor,Low
2371,Sensor,High
2372,Battery,Medium
2373,Sensor,Low
2374,Engine,High
2375,Brake,High
2376,Battery,Medium
2377,Battery,High
2378,Battery,High
2379,Brake,High
2380,Brake,Medium
2381,Engine,High
2382,Sensor,High
2383,Engine,High
2384,Battery,Medium
2385,Battery,Low
2386,Sensor,Low
2387,Sensor,High
2388,Sensor,High
2389,Battery,Medium
2390,Battery,High
2391,Battery,Medium
2392,Sensor,High
2393,Battery,High
2394,Battery,High
2395,Sensor,Low
2396,Engine,Low
2397,Sensor,High
2398,Battery,Low
2399,Engine,Medium
2400,Sensor,Low
2401,Sensor,Low
2402,Brake,Medium
2403,Battery,High
2404,Battery,Medium
2405,Brake,Medium
2406,Brake,Medium
2407,Brake,Low
2408,Brake,High
2409,Brake,Low
2410,Engine,Low
2411,Brake,Medium
2412,Sensor,Low
2413,Brake,Low
2414,Battery,High
2415,Sensor,High
2416,Sensor,High
2417,Sensor,Medium
2418,Engine,Medium
2419,Engine,High
2420,Brake,Medium
2421,Sensor,Medium
2422,Engine,Medium
2423,Sensor,Low
2424,Battery,Medium
2425,Sensor,High
2426,Brake,High
2427,Battery,Low
2428,Sensor,High
2429,Brake,Medium
2430,Brake,Medium
2431,Engine,Low
2432,Battery,Low
2433,Engine,Medium
2434,Engine,High
2435,Brake,Low
2436,Sensor,High
2437,Sensor,Low
2438,Battery,Medium
2439,Battery,Low
2440,Battery,Medium
2441,Engine,High
2442,Sensor,Low
2443,Battery,Low
2444,Sensor,High
2445,Sensor,High
2446,Battery,Low
2447,Brake,Low
2448,Battery,High
2449,Sensor,Low
2450,Sensor,High
2451,Battery,Low
2452,Brake,Low
2453,Sensor,Low
2454,Sensor,Low
2455,Brake,High
2456,Battery,High
2457,Brake,High
2458,Sensor,Low
2459,Battery,High
2460,Engine,Low
2461,Engine,High
2462,Brake,High
2463,Brake,Low
2464,Brake,Medium
2465,Brake,Medium
2466,Battery,Medium
2467,Battery,High
2468,Sensor,High
2469,Sensor,Medium
2470,Sensor,Medium
2471,Sensor,High
2472,Battery,Medium
2473,Brake,High
2474,Sensor,Low
2475,Engine,Medium
2476,Battery,Low
2477,Engine,High
2478,Battery,Low
2479,Battery,High
2480,Brake,Medium
2481,Brake,Low
2482,Sensor,High
2483,Sensor,Medium
2484,Engine,Medium
2485,Engine,Medium
2486,Sensor,High
2487,Sensor,Low
2488,Brake,Low
2489,Sensor,Medium
2490,Brake,High
2491,Sensor,Medium
2492,Engine,Low
2493,Brake,High
2494,Battery,Medium
2495,Sensor,Medium
2496,Battery,High
2497,Brake,Low
2498,Brake,Low
2499,Engine,High
2500,Sensor,High
2501,Brake,Low
2502,Brake,Low
2503,Sensor,High
2504,Sensor,High
2505,Battery,High
2506,Brake,High
2507,Brake,High
2508,Battery,Low
2509,Brake,Medium
2510,Engine,Low
2511,Brake,Low
2512,Engine,High
2513,Battery,High
2514,Battery,Medium
2515,Sensor,High
2516,Sensor,Medium
2517,Battery,Low
2518,Sensor,Medium
2519,Brake,High
2520,Battery,Medium
2521,Brake,Low
2522,Engine,Low
2523,Brake,Low
2524,Sensor,Low
2525,Brake,High
2526,Brake,Low
2527,Battery,High
2528,Brake,Medium
2529,Brake,High
2530,Battery,Low
2531,Sensor,High
2532,Engine,Low
2533,Engine,High
2534,Sensor,Low
2535,Brake,Low
2536,Sensor,High
2537,Sensor,High
2538,Engine,High
2539,Engine,High
2540,Brake,High
2541,Sensor,High
2542,Engine,High
2543,Engine,Low
2544,Battery,Medium
2545,Battery,Medium
2546,Brake,Low
2547,Sensor,High
2548,Battery,High
2549,Brake,High
2550,Engine,Low
2551,Engine,Low
2552,Battery,High
2553,Battery,Medium
2554,Sensor,Medium
2555,Engine,Medium
2556,Engine,Medium
2557,Engine,Medium
2558,Engine,Medium
2559,Engine,Low
2560,Sensor,High
2561,Sensor,High
2562,Brake,High
2563,Engine,Medium
2564,Battery,Medium
2565,Engine,Low
2566,Battery,Medium
2567,Sensor,Low
2568,Sensor,Medium
2569,Brake,Medium
2570,Battery,Medium
2571,Brake,Low
2572,Brake,Low
2573,Sensor,Medium
2574,Brake,Low
2575,Engine,Low
2576,Engine,Low
2577,Engine,High
2578,Engine,Medium
2579,Brake,Low
2580,Engine,Low
2581,Brake,Low
2582,Battery,Medium
2583,Engine,Medium
2584,Battery,Low
2585,Brake,Medium
2586,Engine,Low
2587,Engine,High
2588,Battery,Medium
2589,Brake,Medium
2590,Brake,High
2591,Brake,Low
2592,Battery,Low
2593,Battery,Medium
2594,Brake,High
2595,Engine,Medium
2596,Engine,Medium
2597,Brake,Low
2598,Battery,Low
2599,Brake,Low
2600,Battery,High
2601,Brake,Medium
2602,Sensor,Medium
2603,Brake,Low
2604,Brake,High
2605,Sensor,Low
2606,Engine,Medium
2607,Engine,High
2608,Battery,High
2609,Sensor,Low
2610,Battery,Low
2611,Battery,Low
2612,Engine,Low
2613,Engine,High
2614,Engine,Low
2615,Sensor,Low
2616,Battery,Low
2617,Engine,Medium
2618,Battery,High
2619,Engine,Medium
2620,Brake,Low
2621,Brake,High
2622,Brake,Low
2623,Brake,Medium
2624,Battery,Low
2625,Battery,Medium
2626,Sensor,High
2627,Engine,High
2628,Engine,Low
2629,Battery,Medium
2630,Sensor,Medium
2631,Sensor,High
2632,Brake,Low
2633,Sensor,Low
2634,Brake,Medium
2635,Battery,High
2636,Sensor,Low
2637,Battery,Medium
2638,Sensor,High
2639,Brake,High
2640,Brake,High
2641,Sensor,Medium
2642,Battery,Low
2643,Sensor,High
2644,Sensor,High
2645,Brake,Medium
2646,Battery,Medium
2647,Sensor,Medium
2648,Brake,Medium
2649,Battery,Medium
2650,Engine,Medium
2651,Engine,Medium
2652,Sensor,Medium
2653,Brake,High
2654,Engine,High
2655,Sensor,Low
2656,Brake,Medium
