warranty_event_id,vehicle_id,claim_cost,failure_confirmed
1169,480,2600.64,1
1170,32321,4095.18,1
1171,7671,2875.54,0
1172,9798,3942.91,0
1173,24448,2606.37,0
1174,29186,2175.16,1
1175,763,3946.91,0
1176,3048,4777.43,0
1177,25165,779.64,0
1178,12228,4970.36,1
1179,33634,3027.61,1
1180,21823,4647.27,0
1181,32577,4164.02,0
1182,14676,133.12,1
1183,10367,950.55,0
1184,25774,826.96,0
1185,27654,3129.23,1
1186,13359,3382.75,0
1187,24186,3896.91,0
1188,17608,1785.99,1
1189,30090,3192.1,0
1190,31464,4393.78,1
1191,29127,4446.3,0
1192,6963,218.4,1
1193,12136,4963.89,0
1194,20167,4327.35,1
1195,20883,756.86,1
1196,4568,3157.59,1
1197,708,2234.57,1
1198,30029,3280.23,0
1199,4549,1203.11,1
1200,4121,2710.52,0
1201,15514,1657.24,1
1202,29960,3221.38,1
1203,15165,2966.62,0
1204,30263,1060.5,1
1205,25525,4653.24,1
1206,2943,2450.88,1
1207,16032,2166.7,0
1208,4293,2573.24,0
1209,32047,3281.46,0
1210,6515,2403.47,0
1211,13831,1660.78,0
1212,22966,972.94,0
1213,2883,1556.01,1
1214,512,2195.54,1
1215,28696,1179.42,1
1216,20110,2487.97,0
1217,26659,1563.52,1
1218,27903,2659.64,0
1219,21870,600.0,0
1220,13164,365.91,0
1221,6633,2591.76,0
1222,18572,1139.48,0
1223,14350,1636.38,1
1224,22356,2203.01,1
1225,9453,727.02,1
1226,31486,2710.07,0
1227,1152,4659.0,1
1228,18523,3274.25,0
1229,13377,1050.52,0
1230,1622,2963.19,0
1231,26984,2906.33,1
1232,12641,4429.54,1
1233,21467,2598.54,0
1234,6284,243.08,1
1235,13901,4435.11,1
1236,12633,2473.6,0
1237,8369,4098.52,1
1238,11063,3096.05,0
1239,32502,2369.48,1
1240,23446,2364.49,0
1241,15999,110.82,0
1242,11618,3664.09,0
1243,12340,1320.94,1
1244,120,914.7,1
1245,32487,2045.25,1
1246,9451,4462.72,1
1247,20645,333.88,1
1248,2847,4135.17,1
1249,12367,1800.29,1
1250,961,2954.45,1
1251,6950,3344.54,1
1252,5089,2891.05,1
1253,12215,3399.1,1
1254,23565,468.74,1
1255,11016,409.31,1
1256,6789,2649.18,0
1257,21722,1522.75,1
1258,31488,3330.63,0
1259,22052,3112.13,0
1260,1642,3483.38,1
1261,32418,1343.99,0
1262,18970,358.61,0
1263,15666,2974.38,1
1264,852,2032.15,0
1265,5668,4109.11,0
1266,21734,4258.65,1
1267,25488,1865.41,1
1268,26002,1260.91,1
1269,22777,121.21,1
1270,31139,3189.06,0
1271,14409,514.3,1
1272,6490,1605.99,0
1273,21172,586.7,0
1274,14906,1399.82,0
1275,14273,717.32,0
1276,28437,737.99,1
1277,19966,3719.83,1
1278,807,2184.04,1
1279,19618,4703.73,1
1280,27666,795.15,1
1281,16042,2937.81,0
1282,20695,3074.35,0
1283,15617,260.94,0
1284,13958,3299.11,1
1285,17822,3944.26,1
1286,22198,2363.27,1
1287,27807,3518.26,0
1288,1072,2025.09,0
1289,18804,4875.62,1
1290,20234,937.48,0
1291,23237,2225.88,0
1292,27091,1209.25,0
1293,29037,2144.55,1
1294,13935,1674.95,1
1295,21907,3221.16,1
1296,1258,2763.09,1
1297,8705,4490.53,1
1298,2572,4908.16,0
1299,18844,1077.95,0
1300,22186,4753.96,0
1301,24482,4854.53,1
1302,19464,4493.87,1
1303,14970,3303.46,0
1304,25116,3787.29,0
1305,34820,3356.44,1
1306,3059,3232.26,1
1307,19219,2643.77,0
1308,16781,3346.44,0
1309,31188,1040.51,1
1310,20771,2946.71,1
1311,2256,1770.34,1
1312,12498,4771.52,1
1313,3321,3423.0,1
1314,3685,469.24,1
1315,15133,227.08,0
1316,827,2010.61,1
1317,13816,1681.81,0
1318,18434,3051.73,0
1319,31180,1756.58,0
1320,12945,4278.78,1
1321,32875,3163.97,1
1322,17357,1862.56,1
1323,12225,2188.53,0
1324,33449,2486.27,1
1325,1282,2508.41,1
1326,13294,3231.57,1
1327,15238,2537.86,0
1328,27325,2122.06,0
1329,195,4887.21,1
1330,10786,173.9,1
1331,13300,1083.93,0
1332,24733,2153.0,0
1333,17739,2801.53,1
1334,33154,4069.82,1
1335,15783,4897.25,1
1336,9633,3786.8,0
1337,23151,3991.53,1
1338,4915,2572.73,0
1339,3021,4586.49,0
1340,2910,4556.26,0
1341,33379,4526.3,0
1342,18179,1714.33,1
1343,8642,3779.26,0
1344,19259,4151.46,1
1345,13883,4066.25,1
1346,33661,2567.85,0
1347,16007,3486.53,1
1348,10270,4765.66,0
1349,15942,2609.69,0
1350,32568,4972.12,1
1351,6674,1288.02,1
1352,6734,3692.95,0
1353,20213,3218.14,1
1354,20362,1777.77,1
1355,16805,1522.45,0
1356,26874,1942.75,0
1357,13765,2196.84,1
1358,25255,3343.15,1
1359,21189,3424.64,1
1360,15108,3049.81,0
1361,15443,2676.99,1
1362,19354,1551.39,0
1363,8802,2440.9,1
1364,6547,1465.34,1
1365,8079,4936.26,0
1366,17781,1870.66,0
1367,7580,1900.97,1
1368,25653,1145.3,1
1369,33501,1419.99,0
1370,21186,3231.71,0
1371,34265,3680.32,0
1372,21033,4099.25,1
1373,24141,4393.45,1
1374,15429,1600.9,1
1375,24945,4581.19,1
1376,27427,1975.58,1
1377,22841,692.85,1
1378,17576,2720.53,0
1379,18418,2577.0,0
1380,18533,1356.29,0
1381,3839,3842.72,1
1382,9299,3968.9,1
1383,13212,901.07,1
1384,16089,4923.95,0
1385,32346,504.35,0
1386,370,1009.42,1
1387,25604,1943.98,1
1388,8350,4121.12,0
1389,21250,4603.69,1
1390,26826,1370.9,1
1391,29785,3506.67,1
1392,24298,4510.4,0
1393,26179,2659.66,1
1394,17940,3954.62,0
1395,25771,866.3,0
1396,15840,1560.75,0
1397,13934,3088.91,1
1398,12643,3842.37,0
1399,32966,4770.25,1
1400,1059,4711.0,0
1401,25531,1916.79,0
1402,12143,986.16,0
1403,16529,3126.81,0
1404,28778,3194.95,1
1405,766,3699.2,0
1406,34392,4828.0,1
1407,5371,404.69,0
1408,32350,4702.04,1
1409,23506,243.45,1
1410,30104,3094.85,1
1411,2059,2864.97,0
1412,24399,1244.99,0
1413,3907,2107.89,1
1414,15844,4467.26,1
1415,18079,3634.81,1
1416,27131,823.31,0
1417,30097,4409.66,1
1418,22511,2380.5,1
1419,6053,3549.6,0
1420,13479,3501.46,1
1421,24393,1226.96,0
1422,11791,598.37,1
1423,7440,3475.22,1
1424,20965,1926.31,1
1425,21475,4924.96,1
1426,6633,3257.14,0
1427,25340,4822.94,1
1428,15970,2964.05,1
1429,5379,896.53,0
1430,20428,3410.17,1
1431,2483,481.9,0
1432,6385,4327.5,0
1433,8289,3676.39,1
1434,12127,2413.95,0
1435,14971,951.58,1
1436,30651,3829.19,0
1437,113,4349.08,1
1438,32545,1879.31,0
1439,2991,1942.09,1
1440,12636,3067.19,0
1441,33111,4916.58,0
1442,18473,4654.55,1
1443,12541,4788.23,1
1444,13534,2612.54,0
1445,20559,2406.19,0
1446,10702,4234.51,0
1447,27014,1543.05,0
1448,6109,2059.13,1
1449,21107,2782.79,0
1450,9622,381.18,0
1451,1268,282.81,0
1452,17849,4748.07,1
1453,10769,4066.32,1
1454,8120,4418.59,0
1455,13183,2807.95,1
1456,30141,4340.82,0
1457,23201,415.22,0
1458,27974,1663.65,0
1459,26531,458.43,1
1460,30514,3073.25,0
1461,7856,2768.23,0
1462,30547,4473.85,1
1463,5781,2646.28,0
1464,1656,2642.67,0
1465,12226,3773.94,0
1466,20984,528.94,0
1467,30715,4618.04,0
1468,25219,3996.18,0
1469,12735,1873.41,1
1470,5303,1682.38,1
1471,29370,516.95,0
1472,2810,4700.27,0
1473,32589,3206.0,0
1474,204,3638.42,0
1475,30431,1553.42,1
1476,21779,364.85,1
1477,20327,2958.28,0
1478,4406,189.07,0
1479,24582,3116.25,0
1480,11337,215.32,1
1481,32693,3100.43,0
1482,9877,4830.14,1
1483,21895,2800.94,0
1484,18425,3927.26,1
1485,11091,4128.59,1
1486,33148,1040.34,1
1487,26146,2983.35,1
1488,1219,3343.86,0
1489,2752,3512.02,1
1490,34361,3299.48,1
1491,8172,1528.55,1
1492,25109,4887.48,1
1493,18542,2415.06,1
1494,17428,1003.05,1
1495,27323,3512.91,0
1496,25742,3157.17,0
1497,34931,3752.8,0
1498,23299,1808.51,1
1499,27474,2310.58,1
1500,24036,766.14,1
1501,3466,1019.21,1
1502,25204,1015.66,1
1503,9913,358.73,0
1504,12750,2784.03,1
1505,29823,3823.28,0
1506,20910,1075.3,1
1507,3166,2977.65,1
1508,21529,4145.53,0
1509,12497,1408.45,1
1510,4230,2202.05,0
1511,9944,3668.58,0
1512,789,870.31,0
1513,11650,4750.72,0
1514,12872,3461.06,1
1515,11100,2929.77,0
1516,31005,529.97,0
1517,13303,4431.95,1
1518,21617,949.11,0
1519,29474,702.91,1
1520,18639,3290.12,1
1521,3970,2793.62,0
1522,32380,3725.65,0
1523,32672,3255.85,1
1524,30106,3542.4,1
1525,18596,1251.53,0
1526,2449,4888.1,0
1527,28270,4145.41,1
1528,24527,4145.57,0
1529,23373,1670.12,0
1530,7215,946.94,0
1531,31926,239.77,0
1532,25103,4880.3,0
1533,2858,728.94,0
1534,30362,3155.63,1
1535,28417,4171.72,1
1536,20204,3908.91,1
1537,28354,3441.28,0
1538,31816,3324.06,1
1539,19869,2229.25,0
1540,11950,1931.31,1
1541,28755,965.38,0
1542,21986,4155.91,0
1543,14477,1313.02,0
1544,31630,1366.83,0
1545,26042,104.13,1
1546,3476,2239.1,1
1547,13384,1945.96,0
1548,10545,3791.35,0
1549,3084,141.41,0
1550,20620,2137.16,1
1551,8779,860.68,1
1552,1698,2141.84,0
1553,20738,3966.02,0
1554,13276,322.75,0
1555,23549,2700.88,0
1556,20721,1769.01,1
1557,17104,1335.14,0
1558,33783,3649.51,0
1559,4554,1378.63,1
1560,27139,572.43,0
1561,25321,2120.69,0
1562,33234,2046.04,1
1563,32099,2893.54,1
1564,9334,1410.14,1
1565,8954,3082.94,0
1566,3684,1392.78,0
1567,32749,336.72,0
1568,14194,1656.1,1
1569,3395,3794.32,0
1570,18967,670.28,1
1571,14941,4393.53,1
1572,19181,657.43,1
1573,7531,4356.08,0
1574,13247,4144.05,1
1575,30546,4115.67,1
1576,6228,4254.1,0
1577,21387,3209.4,0
1578,34578,590.12,0
1579,22187,2073.98,0
1580,32923,377.93,1
1581,18606,4005.38,0
1582,30903,1252.89,1
1583,28176,2147.8,0
1584,5756,1068.14,1
1585,1929,4854.25,1
1586,17034,1234.36,1
1587,5705,2387.78,0
1588,34663,4977.03,1
1589,13520,460.98,0
1590,7255,342.12,1
1591,3701,1645.98,1
1592,10751,3139.59,0
1593,7215,2128.59,0
1594,16192,1012.27,0
1595,31513,1564.91,0
1596,3526,912.47,0
1597,31001,756.27,0
1598,9868,3039.86,1
1599,4848,3991.65,0
1600,24593,1536.68,1
1601,10551,2337.83,1
1602,32199,1001.95,0
1603,4985,2924.35,0
1604,23187,4059.89,1
1605,29811,4585.52,1
1606,13035,4325.05,1
1607,8337,1891.63,1
1608,3989,1955.09,1
1609,32030,4306.45,1
1610,24363,2782.69,0
1611,23466,2025.99,1
1612,28291,4418.54,1
1613,15630,814.62,1
1614,16486,1133.06,0
1615,27507,1885.02,1
1616,24633,4769.32,0
1617,14744,4778.91,0
1618,5601,583.55,0
1619,19008,4762.53,0
1620,24426,3031.14,1
1621,29614,1383.82,0
1622,30996,1126.73,0
1623,9627,1720.44,1
1624,21068,4384.94,1
1625,11448,815.62,0
1626,17667,4241.71,0
1627,3672,2026.81,0
1628,29602,3524.65,0
1629,8366,944.97,0
1630,28278,1504.3,1
1631,28765,196.74,0
1632,1671,591.96,0
1633,19111,4217.72,1
1634,34116,4351.69,0
1635,11362,3358.31,0
1636,23345,412.47,1
1637,8761,3345.43,0
1638,2381,1883.13,1
1639,15291,4943.59,0
1640,19614,2032.16,0
1641,26577,4588.19,0
1642,29980,4069.41,0
1643,8598,2871.59,0
1644,9519,2345.71,1
1645,34407,4547.5,1
1646,26497,1983.42,0
1647,3408,2536.22,0
1648,34677,1102.28,0
1649,12757,512.99,0
1650,28865,1839.9,0
1651,7106,4207.89,1
1652,25658,4312.86,0
1653,11266,1190.95,0
1654,17989,2317.37,0
1655,22107,2880.45,0
1656,20581,3802.87,1
1657,24293,763.67,1
1658,1235,1679.38,0
1659,21284,2252.19,0
1660,13962,2956.52,1
1661,6691,322.64,1
1662,1813,1383.55,1
1663,10125,513.79,1
1664,21436,1284.98,1
1665,28918,1284.08,1
1666,5184,611.98,1
1667,17831,4301.91,0
1668,27173,4956.17,0
1669,7915,3638.14,0
1670,714,2626.43,0
1671,27994,1497.46,1
1672,32645,4951.52,0
1673,9882,2364.17,0
1674,6018,2369.82,0
1675,18395,1492.83,1
1676,4907,541.46,1
1677,19741,855.49,1
1678,15289,3607.99,1
1679,31421,1956.03,0
1680,23520,408.54,1
1681,1135,1518.4,1
1682,28893,178.44,1
1683,57,4558.38,1
1684,34516,4419.01,0
1685,23,1957.33,1
1686,7157,4189.14,0
1687,9526,4374.55,1
1688,27939,2182.8,1
1689,33996,2972.8,1
1690,30075,1434.9,1
1691,745,2938.14,0
1692,34762,3897.18,0
1693,14794,4859.42,0
1694,30722,1356.59,1
1695,27684,1891.93,0
1696,12123,2586.69,0
1697,23069,3740.75,1
1698,17639,4619.59,0
1699,33833,2538.6,1
1700,22510,1304.1,1
1701,13346,4210.37,1
1702,23614,3116.33,1
1703,32174,3421.81,0
1704,30091,4870.11,0
1705,13312,597.76,1
1706,21698,2664.83,1
1707,20063,2540.81,0
1708,16765,2380.19,1
1709,32852,1594.24,0
1710,2001,3192.16,1
1711,27129,1729.41,1
1712,7543,347.81,0
1713,9662,1481.0,1
1714,10627,4548.44,1
1715,15858,735.44,0
1716,23445,3786.79,0
1717,24392,3599.32,0
1718,2435,3552.11,1
1719,10585,546.04,1
1720,22617,1079.05,0
1721,24424,4868.97,1
1722,23510,1279.3,1
1723,18127,1876.15,0
1724,15174,4375.74,1
1725,28620,3296.25,1
1726,5402,2624.43,0
1727,1840,1265.2,1
1728,33825,2846.36,0
1729,2718,2027.64,1
1730,4256,3085.66,1
1731,145,3630.21,0
1732,16298,779.43,1
1733,19928,1941.04,1
1734,26719,4573.23,1
1735,29834,2819.67,1
1736,10680,2122.51,0
1737,17319,2592.31,1
1738,2906,1067.91,1
1739,17505,1794.69,0
1740,1369,193.89,1
1741,32586,2836.63,1
1742,8774,767.42,1
1743,33800,1953.42,0
1744,23998,710.05,0
1745,27249,3890.83,0
1746,19500,1341.91,0
1747,9018,3302.87,0
1748,14917,3753.37,1
1749,33606,3665.06,0
1750,5450,4556.22,0
1751,30092,3777.65,0
1752,5705,4984.03,0
1753,2908,983.93,0
1754,2798,2320.3,1
1755,26474,2832.26,0
1756,27787,159.15,0
1757,6599,3394.26,0
1758,6908,2347.71,1
1759,28648,4826.97,1
1760,5763,690.01,1
1761,30676,4485.2,1
1762,25781,3242.06,0
1763,4837,3364.72,1
1764,27859,3245.12,0
1765,24255,4479.87,0
1766,15417,3538.47,0
1767,24660,304.14,1
1768,30832,4308.05,1
1769,16698,747.97,1
1770,24542,722.7,0
1771,24278,4160.34,0
1772,24310,3398.15,0
1773,27352,1911.26,0
1774,20663,2339.62,0
1775,33970,1465.38,0
1776,14370,4986.72,0
1777,11249,558.51,0
1778,5971,3968.82,1
1779,6957,2050.11,0
1780,25811,805.55,0
1781,2707,4126.56,0
1782,28827,1752.57,0
1783,28403,418.68,1
1784,26628,1846.37,1
1785,11281,3266.9,1
1786,29824,4378.67,1
1787,23847,1644.75,1
1788,13423,2986.68,0
1789,31721,3016.14,1
1790,25605,4516.09,0
1791,20167,983.42,0
1792,34430,3780.47,1
1793,16284,2871.09,0
1794,25842,3989.88,0
1795,34195,2948.34,0
1796,20136,4103.3,1
1797,4000,1047.57,0
1798,1681,1629.25,0
1799,30327,4812.55,1
1800,27523,1275.33,1
1801,7795,716.68,1
1802,2477,3108.95,1
1803,31777,1354.47,1
1804,29047,3691.64,0
1805,15947,4894.52,0
1806,31086,220.99,1
1807,24502,1718.4,1
1808,32627,356.08,1
1809,22255,2393.72,0
1810,20729,4623.81,0
1811,23629,2765.95,1
1812,24805,2503.39,0
1813,24052,4912.69,1
1814,8052,2191.34,1
1815,15810,1933.15,0
1816,27271,991.41,0
1817,160,2546.28,0
1818,33761,322.63,0
1819,20608,1823.31,0
1820,16576,4520.45,0
1821,23312,725.51,0
1822,14808,765.87,1
1823,24958,215.79,0
1824,33053,1561.33,1
1825,12342,211.96,0
1826,1579,4865.24,1
1827,28943,3555.47,0
1828,16414,3912.91,1
1829,32098,976.6,0
1830,4319,3274.81,1
1831,19571,1449.04,0
1832,16170,790.72,0
1833,27036,1612.2,0
1834,31469,1650.75,1
1835,19786,4418.25,1
1836,11378,3210.16,1
1837,28805,196.64,0
1838,20321,2081.64,1
1839,22116,4132.2,1
1840,31429,351.4,0
1841,12414,686.39,0
1842,15568,4316.19,0
1843,21866,3912.68,1
1844,32694,2343.53,1
1845,18665,2468.61,1
1846,29063,2379.29,1
1847,30180,430.65,0
1848,10858,2164.31,1
1849,12611,3290.03,0
1850,6693,2779.91,1
1851,12051,755.2,0
1852,15669,3452.3,1
1853,27166,1215.44,0
1854,14500,1131.4,0
1855,5272,1457.82,1
1856,4259,287.8,1
1857,3483,3317.1,1
1858,12545,3915.51,1
1859,30782,310.91,0
1860,12679,975.15,0
1861,23957,2319.3,1
1862,28742,2685.57,0
1863,3730,2793.96,1
1864,4303,3064.72,1
1865,32352,3101.64,1
1866,25572,108.08,1
1867,33543,250.78,0
1868,6682,4489.52,1
1869,8930,4963.81,1
1870,7574,1553.77,1
1871,10481,1837.16,1
1872,24776,4149.05,1
1873,32706,2652.98,0
1874,8931,1254.8,0
1875,34565,4639.81,1
1876,29822,3897.77,1
1877,29722,1493.07,0
1878,5929,875.59,1
1879,7264,312.41,0
1880,9530,2380.44,0
1881,18270,1176.38,0
1882,22816,3690.68,0
1883,28445,2408.41,1
1884,25358,4223.2,1
1885,5149,4773.54,0
1886,23068,3136.55,1
1887,5548,276.8,1
1888,24011,4149.71,0
1889,23751,4110.41,0
1890,15742,2823.01,0
1891,9448,145.98,0
1892,28970,3743.24,1
1893,32091,4682.74,1
1894,2070,1612.47,0
1895,24871,3690.18,0
1896,24789,630.23,0
1897,22876,810.58,1
1898,31203,4667.07,1
1899,29825,2613.71,1
1900,29465,2247.81,1
1901,34658,2802.42,1
1902,21313,1131.86,0
1903,13253,3919.04,1
1904,8076,4382.83,0
1905,34319,2516.32,0
1906,27683,4157.43,0
1907,18364,3774.79,1
1908,6020,364.96,1
1909,11771,3837.35,1
1910,29827,3035.31,0
1911,24945,4897.59,0
1912,11197,3054.91,0
1913,30531,2708.39,1
1914,18155,317.9,1
1915,5909,4522.7,1
1916,293,4627.95,0
1917,14067,2825.34,0
1918,22702,3448.11,1
1919,25728,4768.74,0
1920,20591,191.05,0
1921,10564,3748.87,1
1922,8567,3910.7,0
1923,4615,3950.67,0
1924,4534,2823.41,0
1925,16606,4194.16,0
1926,3718,4488.63,0
1927,15784,1485.76,1
1928,8781,753.43,1
1929,783,4515.97,1
1930,8329,2061.49,0
1931,5301,841.17,1
1932,32017,4809.38,1
1933,4784,2030.01,1
1934,14738,643.4,0
1935,28959,4805.62,1
1936,20556,711.18,0
1937,24159,1942.65,0
1938,21136,1743.74,1
1939,23524,676.86,1
1940,29341,1538.14,0
1941,25113,4064.9,1
1942,20406,4727.22,0
1943,21069,3098.47,0
1944,8895,852.06,1
1945,27133,1502.18,0
1946,33369,1172.04,1
1947,11865,767.38,1
1948,3673,3782.53,0
1949,1324,3977.05,0
1950,5682,4668.88,0
1951,15239,2646.04,0
1952,14519,3830.53,1
1953,22617,2738.57,1
1954,1675,2940.43,1
1955,11824,4261.38,0
1956,4586,4019.59,1
1957,16143,3368.03,1
1958,27588,1440.34,0
1959,11175,1004.99,0
1960,11104,3548.58,1
1961,5206,3168.15,0
1962,22093,1244.83,0
1963,8947,937.17,0
1964,25615,162.71,0
1965,30215,2217.83,0
1966,33505,638.33,0
1967,9386,2251.7,0
1968,21945,1563.86,0
1969,5250,4624.91,0
1970,30411,4669.45,0
1971,2536,2116.95,1
1972,21760,772.77,1
1973,7684,745.49,1
1974,26118,2504.24,1
1975,16962,721.3,1
1976,22577,2314.07,1
1977,16960,3454.03,0
1978,10439,4654.89,1
1979,16619,3845.52,1
1980,2277,1636.13,1
1981,7612,2627.04,0
1982,2475,556.33,1
1983,6173,1573.9,0
1984,34057,3873.89,0
1985,33870,3025.72,0
1986,24591,4054.01,0
1987,29724,483.12,0
1988,7431,1758.48,0
1989,30296,2774.39,1
1990,15027,4587.81,1
1991,14928,1817.72,1
1992,12576,2454.89,1
1993,19083,2080.43,0
1994,6296,3184.09,1
1995,8070,1160.48,1
1996,14284,1311.98,0
1997,11581,1276.28,1
1998,3698,3776.33,1
1999,6702,1583.39,1
2000,3528,2505.1,0
2001,27008,4693.14,1
2002,17782,182.66,1
2003,14959,2671.24,0
2004,31282,420.5,1
2005,23996,1364.75,0
2006,4592,1695.19,1
2007,18446,4792.13,1
2008,17449,1016.58,1
2009,643,4267.26,1
2010,18083,3629.24,0
2011,10256,2832.16,0
2012,14225,1804.91,1
2013,22880,3390.12,0
2014,13257,1373.23,1
2015,870,917.49,1
2016,4392,3643.0,0
2017,30685,1060.77,0
2018,25562,3681.49,1
2019,5342,2251.75,0
2020,13204,3575.02,0
2021,22345,3645.09,1
2022,3380,4389.16,1
2023,10496,2794.67,0
2024,18224,1163.37,0
2025,19182,2657.94,1
2026,8261,525.52,1
2027,26377,1793.35,0
2028,23291,1236.28,1
2029,25665,781.19,1
2030,5630,953.94,1
2031,6831,4894.72,1
2032,1195,4853.89,1
2033,6407,3728.05,1
2034,32360,4160.88,1
2035,18258,2204.34,0
2036,1286,3820.69,0
2037,24578,4974.12,1
2038,33823,2059.58,0
2039,28580,1465.66,1
2040,5602,4150.21,0
2041,32219,1800.43,0
2042,5322,1180.69,1
2043,21928,1333.83,1
2044,2586,4588.01,0
2045,28708,1924.26,0
2046,15613,3996.57,1
2047,17236,2336.13,1
2048,23898,2708.36,1
2049,3398,1120.58,1
2050,21991,3663.48,0
2051,25751,941.81,0
2052,14058,2805.4,1
2053,20669,3385.35,0
2054,10327,4201.09,1
2055,31328,4807.64,1
2056,8984,2185.44,0
2057,7710,398.69,0
2058,17026,1990.69,1
2059,23241,1622.52,0
2060,7494,4871.02,0
2061,18479,801.54,1
2062,34929,3909.54,0
2063,24177,1825.71,1
2064,11864,1419.75,0
2065,5942,2462.5,0
2066,30886,3770.63,1
2067,33136,2620.59,0
2068,5439,391.42,1
2069,13982,726.59,0
2070,11725,980.63,1
2071,30459,3628.74,0
2072,33505,4324.65,1
2073,34278,4846.13,0
2074,19993,3870.83,0
2075,9951,4323.27,0
2076,23179,2822.17,0
2077,23891,4498.06,0
2078,33707,3723.09,1
2079,22410,2087.29,0
2080,19199,2637.66,1
2081,34202,451.94,0
2082,32617,265.89,0
2083,24279,3059.71,0
2084,2059,4058.59,0
2085,25409,2366.25,1
2086,3769,1056.9,1
2087,7435,2244.67,0
2088,23689,1447.36,0
2089,24544,4957.09,1
2090,28322,3843.62,0
2091,24807,2237.14,1
2092,19283,1608.99,0
2093,26865,446.96,1
2094,22038,1040.97,1
2095,27777,4076.29,0
2096,9353,2870.18,1
2097,21307,161.47,1
2098,20012,4914.04,1
2099,4873,2552.68,1
2100,28019,3277.45,1
2101,21379,4387.42,1
2102,33992,310.99,1
2103,22906,3560.68,1
2104,13575,4716.68,1
2105,16360,3375.3,1
2106,20907,2270.77,0
2107,25364,379.29,0
2108,1051,4429.09,1
2109,16104,3680.09,0
2110,9764,2503.51,1
2111,17576,2563.58,1
2112,4738,1410.13,1
2113,10660,1817.11,1
2114,25990,3637.95,0
2115,20956,4980.58,1
2116,18253,3720.49,0
2117,25204,727.14,0
2118,15122,3528.13,1
2119,18501,2401.43,1
2120,27353,117.45,1
2121,26602,2168.34,1
2122,32935,3144.39,0
2123,621,3014.45,0
2124,26613,2419.74,0
2125,6332,3589.66,1
2126,27615,892.66,0
2127,18721,1504.78,0
2128,20460,4756.74,0
2129,27824,612.22,1
2130,5904,3135.52,1
2131,12854,3262.4,1
2132,27442,2897.78,1
2133,6458,599.29,0
2134,840,3036.48,1
2135,5155,3997.55,1
2136,17743,3569.18,1
2137,20509,4145.17,0
2138,16044,3537.99,1
2139,31498,342.08,1
2140,15782,1019.06,0
2141,32326,2337.65,1
2142,33575,2758.54,1
2143,9172,3361.24,1
2144,7982,1042.44,1
2145,26397,4927.96,1
2146,18435,3627.11,1
2147,6148,612.77,0
2148,12887,3049.3,0
2149,2094,3230.65,1
2150,30948,1791.96,1
2151,7949,4836.54,0
2152,16433,213.45,1
2153,22586,2597.14,1
2154,4270,4902.0,1
2155,481,1244.26,1
2156,27472,2773.91,1
2157,12456,1960.63,0
2158,16896,1170.72,1
2159,12159,561.51,0
2160,25757,3550.94,1
2161,10191,4690.94,0
2162,19154,2209.78,0
2163,4608,963.81,1
2164,24199,3744.48,1
2165,5150,3517.48,0
2166,11813,3685.45,1
2167,26233,3561.13,1
2168,13574,4477.97,0
2169,12082,3458.25,0
2170,1974,4927.79,0
2171,13964,4575.58,0
2172,27484,3501.81,1
2173,6434,2579.29,1
2174,5381,841.91,1
2175,14069,4578.93,1
2176,9399,1967.78,0
2177,12195,3581.43,0
2178,29241,2743.72,1
2179,31495,4111.14,1
2180,23188,2108.58,0
2181,20435,3298.08,1
2182,28300,3810.44,0
2183,1542,3716.0,1
2184,15052,1833.07,1
2185,34922,2252.13,0
2186,29134,1384.6,1
2187,15959,1506.59,0
2188,16150,329.6,1
2189,23744,3744.35,0
2190,26690,4737.72,1
2191,32262,1322.25,1
2192,1618,2162.86,0
2193,14929,2374.92,1
2194,27914,1577.01,1
2195,23163,4968.42,1
2196,26166,2711.01,1
2197,7915,2099.39,1
2198,32985,616.83,1
2199,12318,4122.69,1
2200,17520,1532.03,1
2201,15716,2511.5,0
2202,28837,4414.87,1
2203,22278,4984.71,1
2204,32672,4857.89,1
2205,12450,1584.21,0
2206,16961,171.49,1
2207,32567,1374.86,0
2208,5582,4742.8,0
2209,14840,955.88,1
2210,8721,4911.27,1
2211,13179,4793.43,1
2212,18622,2803.6,0
2213,25197,3041.89,1
2214,28612,3490.81,0
2215,3846,2154.32,0
2216,14122,1475.61,1
2217,33743,902.63,0
2218,122,4737.07,1
2219,34861,2711.79,1
2220,11716,2320.38,0
2221,4748,2045.71,1
2222,33826,977.32,1
2223,22275,1310.5,1
2224,14367,3153.98,0
2225,3161,4144.44,0
2226,15798,934.64,1
2227,14161,3675.12,1
2228,12556,1169.15,1
2229,34579,2592.66,0
2230,20046,2963.54,0
2231,34844,4177.61,0
2232,18578,907.34,1
2233,28371,2411.99,0
2234,15903,2208.27,1
2235,3544,2776.21,0
2236,18447,2910.98,1
2237,15695,3555.15,1
2238,20488,2366.9,1
2239,17476,4334.97,0
2240,32479,1612.1,1
2241,12809,1416.24,1
2242,33151,4285.34,1
2243,10918,2402.87,0
2244,26285,1531.29,0
2245,32384,1125.25,0
2246,21533,816.09,1
2247,16934,813.91,0
2248,4825,468.45,1
2249,17749,576.45,1
2250,30683,3944.29,1
2251,34917,522.67,0
2252,24710,2830.82,1
2253,29654,106.48,1
2254,6487,3273.1,0
2255,14048,2205.27,1
