event_id,time_id,vehicle_id,part_id,failure_probability,predicted_days_to_failure
824,11618,3799,7405,0.379,81
825,20319,16166,17438,0.558,135
826,33590,14399,25285,0.376,74
827,6304,1259,15359,0.058,125
828,13505,22544,28086,0.19,158
829,7582,13197,22697,0.208,162
830,29819,21018,8106,0.882,22
831,14712,18011,18795,0.576,163
832,9243,26097,29056,0.034,174
833,10212,5268,14181,0.123,149
834,22864,6035,20406,0.917,130
835,31960,14491,645,0.594,120
836,21170,15251,23913,0.569,161
837,14726,19755,34043,0.435,164
838,9246,8495,5304,0.468,163
839,32821,18246,8593,0.694,125
840,9318,3830,14803,0.75,77
841,24882,20876,8773,0.223,94
842,17064,5059,4924,0.268,118
843,11336,25355,32875,0.511,9
844,14315,14267,29858,0.319,132
845,11860,13235,9480,0.09,77
846,237,29481,26174,0.634,178
847,15077,755,22196,0.592,50
848,8983,10227,30339,0.322,61
849,10085,5017,17917,0.877,168
850,9421,25690,22826,0.761,43
851,884,6758,18225,0.026,93
852,6587,952,28471,0.884,3
853,10560,27513,24988,0.442,156
854,17382,4113,26999,0.546,161
855,7572,31548,1469,0.76,171
856,16492,26494,7839,0.962,110
857,17209,10657,33451,0.127,126
858,28162,13047,32021,0.469,143
859,30000,4356,13358,0.957,102
860,30025,1515,4435,0.548,151
861,30826,16151,12921,0.852,56
862,21926,10376,8544,0.915,57
863,28621,23564,29844,0.448,105
864,4067,4740,32694,0.646,109
865,5301,39,20968,0.207,145
866,34324,11106,12016,0.073,52
867,29732,7524,24249,0.722,52
868,8093,6675,32484,0.909,139
869,4062,13684,26257,0.784,120
870,8841,6345,22097,0.02,4
871,32331,24705,34234,0.217,152
872,25933,6678,25897,0.337,80
873,13525,17847,29792,0.384,127
874,19773,24591,4608,0.849,148
875,22546,13465,15838,0.841,60
876,840,17236,6718,0.343,95
877,16316,16632,9019,0.423,121
878,13783,29183,21378,0.225,158
879,18465,16451,34053,0.823,148
880,877,24470,17235,0.492,7
881,26052,15276,15775,0.015,92
882,33266,14437,26022,0.516,73
883,18547,21793,20289,0.397,137
884,34939,11115,10281,0.092,35
885,6495,12037,18541,0.825,162
886,19895,26811,12220,0.086,46
887,29798,31537,21883,0.323,176
888,12177,7158,16662,0.959,98
889,28037,1483,3892,0.93,10
890,27682,17316,31059,0.982,99
891,13638,15608,12390,0.786,80
892,21992,10232,206,0.797,175
893,4157,6004,18182,0.769,2
894,26971,17957,10977,0.075,60
895,28379,20271,34902,0.755,40
896,33607,16200,14565,0.459,111
897,7267,3014,13977,0.645,56
898,18468,29344,15985,0.942,85
899,29222,11416,31845,0.691,76
900,22353,8384,33619,0.207,68
901,15324,19118,24217,0.098,143
902,32383,20629,34177,0.403,157
903,12220,4718,18300,0.153,177
904,2079,15377,26228,0.929,2
905,22806,32349,22956,0.708,95
906,27177,32765,32489,0.668,22
907,25727,721,11999,0.183,141
908,11594,13652,8911,0.213,62
909,7516,26111,20232,0.646,120
910,3252,30118,20891,0.231,163
911,31446,8991,16468,0.795,165
912,21975,1215,24290,0.06,151
913,14963,8651,11366,0.607,173
914,14498,31246,20635,0.447,116
915,7243,8907,25115,0.515,173
916,24854,25083,33995,0.036,31
917,33413,34651,34,0.714,120
918,7818,12740,13671,0.152,81
919,22089,25777,3957,0.022,171
920,20305,10960,25065,0.099,11
921,1791,28671,10559,0.495,64
922,6199,18501,11713,0.732,156
923,28821,5871,7987,0.993,80
924,8898,24296,19688,0.963,67
925,19529,29836,25664,0.818,129
926,29965,30506,22258,0.984,24
927,20526,7431,9975,0.972,92
928,14376,4417,10733,0.951,146
929,19658,18678,20,0.652,81
930,27568,6835,33705,0.92,4
931,1830,23771,10576,0.221,7
932,32561,18048,22389,0.153,37
933,4008,9591,32923,0.387,103
934,11372,5709,25098,0.317,129
935,115,15199,23991,0.045,92
936,26676,33789,18655,0.262,131
937,6541,5960,26008,0.227,3
938,1262,16378,5018,0.132,6
939,4696,580,17287,0.468,41
940,11478,29873,3194,0.194,94
941,23978,34746,25986,0.313,123
942,11742,4902,11490,0.813,38
943,13764,19275,19906,0.715,95
944,9028,6658,4253,0.605,136
945,19464,30595,27565,0.584,162
946,19786,25041,24971,0.326,42
947,24250,22269,14117,0.203,4
948,26780,16178,30018,0.537,79
949,4340,26066,5714,0.302,17
950,15005,27026,7372,0.075,73
951,21952,17932,2718,0.881,166
952,27628,25517,25667,0.375,105
953,23053,30752,11107,0.726,1
954,25158,25460,25117,0.351,168
955,22479,23476,22724,0.877,154
956,17155,13816,28937,0.412,81
957,10058,25804,9372,0.788,115
958,16448,29387,24618,0.062,9
959,34690,28158,9002,0.659,127
960,16439,27579,2077,0.686,23
961,21521,30270,21704,0.804,158
962,3190,27765,7963,0.345,104
963,12159,33333,31126,0.014,42
964,34234,26804,33469,0.074,74
965,6652,26973,16135,0.229,99
966,14379,33666,32664,0.229,131
967,11694,5653,634,0.15,3
968,30954,29765,23218,0.591,65
969,23270,18330,29636,0.498,125
970,726,8181,33177,0.753,101
971,23237,10444,21401,0.887,79
972,14213,34014,26724,0.381,76
973,14625,11183,14408,0.39,143
974,28442,14121,21926,0.891,67
975,25883,25669,28248,0.432,66
976,19237,28445,31221,0.443,86
977,26407,9090,19182,0.62,5
978,13100,5343,29354,0.405,173
979,16634,24738,8675,0.146,27
980,19855,9107,23376,0.715,12
981,16927,7779,34395,0.315,46
982,4658,1125,28935,0.16,147
983,7644,12,5683,0.824,51
984,11625,29697,25044,0.868,38
985,20871,25514,10772,0.43,12
986,8743,9148,22077,0.774,54
987,20845,9793,3860,0.78,160
988,14471,31465,27819,0.418,138
989,21447,34495,1039,0.832,73
990,8585,17099,11220,0.188,2
991,28859,25775,30910,0.171,111
992,17400,20571,34484,0.474,149
993,10315,3148,14723,0.303,97
994,3065,22656,11766,0.235,138
995,33004,31414,13604,0.611,160
996,3735,30893,25919,0.049,151
997,16820,25204,27887,0.224,76
998,22394,21286,34555,0.822,18
999,934,32272,21674,0.624,41
1000,6034,156,22616,0.24,52
1001,24689,34845,25269,0.648,131
1002,13584,1197,20294,0.597,57
1003,26542,25206,9196,0.995,39
1004,5492,12263,7085,0.873,161
1005,28741,26977,10942,0.695,153
1006,606,5853,11682,0.728,27
1007,26622,15941,14491,0.023,39
1008,32371,15602,2310,0.127,112
1009,19140,11198,30775,0.427,2
1010,2003,23671,23777,0.129,78
1011,27264,22038,21097,0.624,20
1012,20300,14945,2981,0.694,173
1013,9415,3158,12666,0.695,78
1014,25316,8552,30827,0.004,68
1015,17100,5795,15856,0.06,77
1016,25975,17917,4041,0.931,152
1017,24697,25113,6927,0.819,174
1018,2401,19392,4064,0.93,88
1019,20540,19515,7033,0.422,139
1020,10536,8175,31256,0.836,85
1021,4991,28544,21094,0.432,104
1022,27048,15033,32090,0.204,69
1023,33133,3662,15866,0.272,41
1024,3333,10921,32243,0.76,68
1025,34859,29184,29391,0.348,173
1026,23952,32389,22288,0.409,77
1027,12569,10834,1958,0.513,92
1028,9561,14126,29090,0.529,160
1029,23251,4579,5411,0.719,112
1030,23101,25333,2961,0.209,56
1031,11602,5498,17769,0.912,37
1032,219,25426,16232,0.393,176
1033,10101,5278,9840,0.146,117
1034,26249,1752,25621,0.297,122
1035,12373,18303,3709,0.931,68
1036,11248,9129,34641,0.494,91
1037,28936,23781,23484,0.084,65
1038,18972,13895,28678,0.07,119
1039,2897,19370,3045,0.175,149
1040,10213,29007,31862,0.179,95
1041,15999,26580,362,0.325,60
1042,17269,17893,5594,0.401,142
1043,19014,5931,32524,0.148,31
1044,15084,18599,5331,0.492,42
1045,869,606,18734,0.424,68
1046,21207,17834,18856,0.485,18
1047,22866,32571,17013,0.859,104
1048,20845,24685,19370,0.143,155
1049,12474,30690,25253,0.951,11
1050,31886,19482,1001,0.261,97
1051,18229,3781,4953,0.359,138
1052,2742,9375,10359,0.426,103
1053,1253,27411,13950,0.416,60
1054,2693,14830,12167,0.504,62
1055,15321,20432,19411,0.182,25
1056,21384,5369,21172,0.965,177
1057,9696,16112,25359,0.018,150
1058,28186,19622,26877,0.899,9
1059,11471,7610,4846,0.161,101
1060,1067,20292,25986,0.162,25
1061,33220,29192,150,0.857,166
1062,32909,25263,32011,0.366,72
1063,3472,30754,19288,0.205,49
1064,1792,15985,23542,0.344,69
1065,30947,28361,29279,0.462,158
1066,34038,9677,34837,0.248,119
1067,5979,1228,10151,0.637,144
1068,9214,3498,15007,0.534,13
1069,28007,30885,12656,0.66,11
1070,11856,25183,30704,0.734,55
1071,21302,28363,29552,0.3,126
1072,30869,6763,13234,0.072,19
1073,13114,17561,31634,0.539,47
1074,3039,33730,3990,0.578,68
1075,3545,2283,2379,0.807,108
1076,3891,5048,34126,0.937,31
1077,15501,16989,15741,0.165,65
1078,33002,5147,27266,0.668,173
1079,183,16555,24397,0.386,101
1080,31012,17425,34784,0.289,14
1081,10974,8456,28629,0.039,164
1082,353,29770,2326,0.062,150
1083,13574,4792,21565,0.102,175
1084,3580,20602,9985,0.52,56
1085,33194,16653,7244,0.034,130
1086,20562,6029,15770,0.36,109
1087,33006,2908,10033,0.928,153
1088,7498,21767,32193,0.003,162
1089,28240,12532,12219,0.837,119
1090,14959,10535,5435,0.338,175
1091,3243,192,14814,0.919,154
1092,17928,1071,22207,0.526,65
1093,9811,6262,5410,0.181,50
1094,31978,8473,7678,0.797,105
1095,23383,7691,11001,0.815,96
1096,32477,29085,28884,0.338,1
1097,22027,32580,14939,0.672,20
1098,30150,10050,16470,0.721,58
1099,17630,18701,20530,0.331,9
1100,11563,3286,2243,0.892,103
1101,4880,9041,32745,0.096,43
1102,25938,20718,34609,0.397,35
1103,30822,29199,2401,0.555,82
1104,18856,9767,33670,0.676,75
1105,32877,24054,9855,0.541,14
1106,13597,32917,3921,0.857,158
1107,1062,1336,4705,0.048,176
1108,29819,27055,8929,0.128,124
1109,435,7816,31556,0.397,152
1110,34065,10949,28865,0.358,98
1111,6975,4164,2250,0.458,126
1112,27762,26458,7886,0.292,125
1113,21384,26130,32834,0.88,63
1114,1228,21218,31777,0.709,28
1115,3331,15444,20598,0.186,41
1116,24138,8672,9067,0.245,117
1117,32655,6714,34146,0.667,145
1118,32154,30995,25401,0.671,60
1119,8126,31998,2296,0.34,97
1120,20113,31466,17270,0.557,59
1121,4359,30849,21423,0.004,175
1122,34090,19063,6358,0.416,39
1123,17115,1375,10719,0.742,23
1124,29839,23847,33283,0.701,68
1125,8544,5122,6756,0.644,49
1126,11043,28527,9825,0.186,40
1127,29144,3343,13637,0.301,17
1128,27538,1315,4054,0.273,113
1129,8448,19795,16055,0.998,52
1130,1958,14674,22664,0.251,42
1131,21431,19665,29329,0.58,158
1132,11159,18652,11854,0.625,30
1133,32566,27447,34856,0.383,73
1134,1687,25003,5514,0.801,42
1135,27682,9129,25793,0.889,136
1136,7048,19962,12846,0.082,165
1137,25576,27722,27338,0.88,165
1138,30928,20697,21369,0.372,111
1139,24355,3234,7882,0.047,159
1140,27071,22872,286,0.342,121
1141,19601,34259,23140,0.786,17
1142,21595,30022,184,0.741,127
1143,8485,18792,5136,0.349,61
1144,18947,23518,10151,0.288,57
1145,23926,33262,11992,0.191,12
1146,23357,11916,5731,0.686,30
1147,31607,18344,22121,0.805,156
1148,18297,2261,31168,0.21,15
1149,1842,13209,14626,0.799,133
1150,28540,971,8432,0.469,73
1151,513,11698,4549,0.067,3
1152,32398,4766,13389,0.139,151
1153,29295,26876,15579,0.476,131
1154,27866,5858,24064,0.369,92
1155,18403,20619,18777,0.516,76
1156,16749,31249,23616,0.999,11
1157,811,22582,28028,0.312,164
1158,25147,4756,32575,0.287,74
1159,31815,23908,4530,0.514,157
1160,27024,33711,4409,0.523,110
1161,26871,7637,927,0.787,156
1162,163,21417,31958,0.512,33
1163,33226,3118,20987,0.421,147
1164,4448,685,2161,0.406,117
1165,17492,13290,2894,0.545,94
1166,11935,22857,3860,0.183,140
1167,25716,9374,33745,0.94,161
1168,994,32687,23075,0.599,69
1169,22550,26200,23591,0.696,38
1170,32919,20390,7476,0.325,16
1171,27186,16395,23720,0.9,159
1172,15802,16716,26001,0.14,76
1173,10350,16758,5646,0.345,171
1174,20862,1580,14595,0.652,146
1175,30508,20834,14447,0.723,71
1176,25866,13184,17231,0.061,56
1177,10647,29941,15446,0.048,71
1178,23359,33032,13194,0.47,161
1179,23738,15920,29005,0.145,50
1180,32497,4712,8950,0.854,71
1181,33404,2862,8875,0.897,73
1182,20814,34737,18994,0.471,37
1183,8025,5874,31829,0.753,82
1184,23779,11584,6896,0.268,114
1185,19816,32187,31487,0.516,73
1186,5996,19037,16176,0.339,164
1187,25012,14459,22158,0.644,171
1188,2998,5277,12072,0.767,171
1189,25737,3535,9445,0.257,135
1190,28646,5501,6643,0.087,109
1191,14784,9600,22510,0.501,136
1192,9285,8670,29043,0.426,2
1193,4122,22824,8562,0.084,39
1194,20238,18932,13515,0.526,98
1195,22083,31874,26346,0.194,149
1196,8320,21377,30466,0.773,133
1197,3310,28600,4523,0.478,118
1198,16285,11170,7803,0.582,147
1199,29780,1282,4592,0.251,175
1200,30027,15533,6375,0.478,75
1201,32111,20021,22082,0.966,58
1202,22180,31208,4870,0.791,175
1203,15222,12645,14678,0.407,51
1204,29998,34186,9176,0.1,176
1205,15288,6656,21334,0.237,3
1206,477,31097,16528,0.319,103
1207,5827,31997,8773,0.398,40
1208,3137,13678,21236,0.794,96
1209,25580,15838,20586,0.065,140
1210,18976,12719,34362,0.681,149
1211,12260,13447,16415,0.776,116
1212,13828,26882,23383,0.983,150
1213,17386,31264,15874,0.904,28
1214,5444,14635,30313,0.09,78
1215,17464,25365,20,0.428,179
1216,20195,12172,22495,0.611,121
1217,10447,32474,27579,0.557,98
1218,3171,5532,13697,0.58,77
1219,2027,24743,4085,0.504,113
1220,30852,5066,6382,0.111,126
1221,18447,12362,16994,0.393,176
1222,2519,12670,14552,0.362,73
1223,2657,9707,13791,0.902,135
1224,14207,20450,2457,0.744,147
1225,20791,765,33309,0.685,168
1226,7353,12672,22748,0.111,109
1227,1512,5959,5657,0.9,146
1228,24432,10365,22857,0.29,12
1229,14592,10438,26189,0.514,112
1230,24571,23916,22377,0.923,72
1231,5427,19513,33461,0.77,123
1232,4684,15338,9974,0.748,133
1233,1880,10907,15921,0.195,118
1234,26607,34532,28004,0.818,159
1235,23248,16494,20877,0.289,112
1236,14614,27751,2526,0.199,139
1237,29689,18002,16942,0.565,92
1238,2234,2666,19386,0.846,100
1239,924,16881,10974,0.191,45
1240,6262,18634,21683,0.081,139
1241,3375,23585,32501,0.74,79
1242,27319,26497,33508,0.294,83
1243,32593,34482,31369,0.037,147
1244,33892,31218,30418,0.084,25
1245,15709,14714,11931,0.374,112
1246,15889,10229,1289,0.818,48
1247,29866,6693,16131,0.655,85
1248,32296,11245,14713,0.468,153
1249,34282,26722,17376,0.609,97
1250,30410,24995,19976,0.454,2
1251,33179,1992,18880,0.499,88
1252,14848,25474,28320,0.14,25
1253,8194,26621,23074,0.359,45
1254,12804,19921,12152,0.349,24
1255,8672,30180,1471,0.561,85
1256,1446,20768,17447,0.263,12
1257,32962,8229,33409,0.929,120
1258,25395,23001,5791,0.792,99
1259,15963,7164,555,0.867,101
1260,17431,11643,27509,0.142,37
1261,10534,9371,1083,0.175,153
1262,25614,25373,19895,0.599,74
1263,32878,30545,9134,0.69,121
1264,14985,17271,9512,0.126,8
1265,18710,32115,13407,0.978,104
1266,12854,9952,16306,0.855,127
1267,21421,2328,1277,0.901,85
1268,28302,20923,3999,0.976,131
1269,33037,19192,11779,0.52,173
1270,13411,8591,6688,0.097,6
1271,33971,25068,2320,0.132,27
1272,22546,11783,34889,0.59,15
1273,28764,24613,2398,0.797,169
1274,21585,15906,26364,0.607,18
1275,15409,12186,8824,0.382,173
1276,7043,26016,11289,0.913,21
1277,14313,24930,7153,0.946,179
1278,10710,851,20473,0.682,71
1279,21440,4252,17428,0.762,140
1280,3569,34138,9232,0.936,32
1281,13968,12166,27353,0.32,149
1282,4557,30291,6710,0.446,31
1283,10198,17991,14947,0.785,139
1284,4972,26572,4713,0.931,52
1285,2115,20253,24965,0.371,115
1286,33680,5389,14145,0.74,44
1287,7391,13361,2082,0.514,104
1288,32454,7190,22248,0.672,2
1289,29233,13587,32093,0.506,166
1290,30767,7524,29820,0.159,16
1291,23036,8302,33088,0.301,62
1292,24086,713,1796,0.157,10
1293,11544,24584,20259,0.605,79
1294,10249,17863,4851,0.528,128
1295,33100,8516,12605,0.993,114
1296,13927,25650,23268,0.278,101
1297,8046,24061,33606,0.595,155
1298,10468,9539,17344,0.571,114
1299,24185,23384,8053,0.678,135
1300,32425,23460,10040,0.271,130
1301,22032,29650,25453,0.05,141
1302,33886,23691,18053,0.785,158
1303,13495,34232,31740,0.217,158
1304,19290,13485,15946,0.848,2
1305,1302,5199,23560,0.16,108
1306,1385,11634,27186,0.659,94
1307,31694,18019,3971,0.768,14
1308,15912,16531,16362,0.261,81
1309,47,9626,4629,0.72,93
1310,22126,11132,30734,0.462,138
1311,23634,27281,11964,0.647,113
1312,30672,34618,9255,0.982,77
1313,2806,31024,26274,0.786,49
1314,3347,12443,31772,0.931,154
1315,13199,4925,10619,0.472,116
1316,33541,28855,28675,0.474,128
1317,27821,24079,11609,0.22,101
1318,28369,16046,204,0.724,173
1319,25712,20520,27956,0.971,3
1320,32729,16326,22621,0.118,85
1321,19958,9015,7576,0.448,12
1322,9635,871,7161,0.548,104
1323,23140,6390,30855,0.798,131
1324,1951,34853,26426,0.806,54
1325,5006,3843,8930,0.423,52
1326,12711,12043,6084,0.939,156
1327,26418,18627,19275,0.258,154
1328,33928,25348,21191,0.443,143
1329,1667,34843,3346,0.545,49
1330,23807,33220,16812,0.121,134
1331,25609,2283,11505,0.556,36
1332,21603,28074,25570,0.327,17
1333,25735,26988,13404,0.829,39
1334,2324,17647,1933,0.484,31
1335,16495,3317,17335,0.767,154
1336,8844,3554,27071,0.897,56
1337,24524,16856,3394,0.159,113
1338,30756,18028,16041,0.45,2
1339,29289,27652,28233,0.009,134
1340,16462,20768,33473,0.052,13
1341,13437,32480,25592,0.507,164
1342,7606,18004,3604,0.211,15
1343,21147,30404,12315,0.583,96
1344,27336,3287,15297,0.317,49
1345,24688,3802,11671,0.991,99
1346,26117,15063,22345,0.794,28
1347,34047,15214,2471,0.504,46
1348,4103,29976,15129,0.947,34
1349,26262,32409,9987,0.63,146
1350,27050,19664,29818,0.1,122
1351,27212,4393,17954,0.824,37
1352,5621,16350,20843,0.686,108
1353,19557,14999,18262,0.212,148
1354,6531,29225,28042,0.577,81
1355,12763,12110,11454,0.588,167
1356,29248,28908,15158,0.058,35
1357,33228,24366,17953,0.25,141
1358,5492,10620,30534,0.774,5
1359,23862,31444,12228,0.492,62
1360,23092,33179,31814,0.157,78
1361,3957,32553,11245,0.887,46
1362,26816,32310,15331,0.697,66
1363,765,23068,28618,0.382,35
1364,9939,13329,17876,0.502,88
1365,23684,25700,24237,0.575,169
1366,32678,20160,15517,0.234,163
1367,8146,18248,14219,0.719,101
1368,7853,11735,5514,0.745,68
1369,27544,19139,19065,0.053,173
1370,16822,32429,32150,0.947,147
1371,5587,13089,15841,0.88,158
1372,33299,31294,7394,0.273,112
1373,27774,21136,14994,0.111,66
1374,29010,28994,19802,0.728,136
1375,6038,21584,12406,0.611,14
1376,3147,24565,23497,0.667,6
1377,907,22743,1004,0.73,123
1378,22581,1295,7554,0.358,137
1379,2524,29188,5436,0.871,43
1380,6131,20741,7528,0.781,42
1381,29527,6901,33015,0.426,88
1382,26266,10408,27792,0.272,10
1383,9785,26547,30624,0.129,152
1384,7814,28515,26369,0.304,100
1385,10065,13992,28459,0.669,130
1386,23095,24680,31249,0.393,91
1387,16965,2097,23051,0.569,84
1388,29238,8873,9552,0.134,144
1389,5213,10294,19658,0.451,167
1390,17763,10800,27319,0.329,140
1391,12895,19529,33609,0.584,96
1392,32932,1816,3916,0.639,54
1393,16306,11763,24473,0.318,14
1394,31745,15432,19303,0.247,60
1395,24926,14383,11716,0.611,9
1396,11738,6171,10216,0.754,168
1397,9218,27957,11271,0.733,92
1398,2336,33428,15019,0.745,46
1399,958,31612,7162,0.131,93
1400,34223,29953,21699,0.63,58
1401,30785,5825,7439,0.033,55
1402,17629,25284,23144,0.73,49
1403,11933,17670,23321,0.272,36
1404,15926,15325,4360,0.846,24
1405,34226,23690,23029,0.766,108
1406,20197,27145,30308,0.256,165
1407,22597,31534,626,0.719,111
1408,1744,5470,20682,0.889,151
1409,25308,27101,26053,0.924,168
1410,21115,3510,11092,0.96,76
1411,18067,2501,17008,0.261,63
1412,22156,25905,34931,0.027,115
1413,12877,33416,31705,0.961,177
1414,20912,19995,5393,0.123,105
1415,5308,17718,19442,0.483,6
1416,27701,20249,6434,0.724,41
1417,10980,26357,5483,0.16,24
1418,9125,25770,29885,0.939,171
1419,32979,20062,10754,0.741,40
1420,10590,10900,8629,0.887,5
1421,15952,7741,27178,0.739,117
1422,9860,7289,2452,0.507,141
1423,16467,1323,32784,0.386,136
1424,22749,6207,27270,0.643,3
1425,30578,29319,7055,0.462,139
1426,5305,14688,23747,0.725,30
1427,28413,15024,9524,0.105,11
1428,10697,19023,8365,0.05,74
1429,17182,3483,14769,0.406,148
1430,4609,34329,12186,0.198,175
1431,26779,4820,34727,0.925,126
1432,12017,21584,12345,0.076,169
1433,5551,25514,14658,0.123,67
1434,555,22198,10985,0.425,79
1435,25903,8022,6399,0.294,115
1436,32555,33125,21808,0.558,33
1437,4618,19382,567,0.792,27
1438,27511,28360,7273,0.195,67
1439,12581,18193,17614,0.27,30
1440,29963,9458,26994,0.158,78
1441,26497,10919,17637,0.117,115
1442,11131,15653,7337,0.231,116
1443,15121,30344,22127,0.378,47
1444,4864,16117,23329,0.564,176
1445,22632,14018,979,0.074,152
1446,1404,3342,27463,0.673,105
1447,11066,21012,33925,0.057,154
1448,9279,30456,10321,0.608,32
1449,9413,21301,11246,0.82,154
1450,34479,20295,27281,0.557,6
1451,28913,33304,33796,0.979,98
1452,5746,16025,31791,0.39,19
1453,8734,12789,9136,0.678,100
1454,11771,34334,19464,0.129,26
1455,22027,25906,23382,0.734,78
1456,3988,33785,5157,0.11,44
1457,14796,17367,21467,0.741,42
1458,19368,8015,12737,0.564,160
1459,6662,16027,11845,0.972,118
1460,1923,9448,18433,0.374,122
1461,34694,18181,14496,0.757,89
1462,6776,15716,2950,0.621,170
1463,22697,11187,6562,0.146,100
1464,20069,12523,15137,0.867,67
1465,29974,28823,32737,0.37,45
1466,5506,29625,13618,0.658,10
1467,30654,615,27121,0.296,28
1468,34705,485,31561,0.979,51
