investment_event_id,region_id,predicted_budget,roi_prediction
998,11248,466291.54,0.21
999,33516,68940.5,0.67
1000,18810,315831.05,0.56
1001,3971,359284.96,0.69
1002,25460,331087.02,0.66
1003,34475,107618.18,0.43
1004,27587,186592.92,0.37
1005,4353,403137.67,0.43
1006,9809,113284.26,0.66
1007,12630,440841.7,0.37
1008,6137,30049.06,0.33
1009,10852,226814.61,0.53
1010,8357,414938.05,0.61
1011,32102,85350.71,0.32
1012,2076,324715.34,0.88
1013,27304,417118.72,0.57
1014,27,94562.07,0.66
1015,34052,337774.21,0.53
1016,5496,163929.2,0.74
1017,8842,430781.32,0.74
1018,7114,68830.39,0.6
1019,30085,11998.87,0.17
1020,30493,444222.71,0.37
1021,14631,258731.8,0.29
1022,2956,337019.42,0.63
1023,32194,322288.93,0.17
1024,25557,417172.81,0.54
1025,12271,411993.89,0.66
1026,15032,33725.67,0.83
1027,30484,80262.43,0.75
1028,14097,373059.5,0.53
1029,32207,327962.8,0.71
1030,9388,172101.68,0.48
1031,1374,41654.52,0.61
1032,13651,37130.88,0.49
1033,21944,366670.92,0.62
1034,13171,108361.51,0.87
1035,34533,324292.49,0.52
1036,28085,144987.57,0.37
1037,1174,26792.99,0.23
1038,981,400801.87,0.65
1039,25390,423648.24,0.59
1040,2488,305749.97,0.57
1041,23415,394004.37,0.64
1042,33650,255820.8,0.11
1043,7878,212441.06,0.27
1044,3237,429056.83,0.31
1045,23255,497327.54,0.76
1046,33919,285987.24,0.9
1047,7470,82493.01,0.45
1048,34304,394202.19,0.49
1049,16891,218514.28,0.52
1050,10003,91433.71,0.21
1051,18726,423379.06,0.28
1052,16147,149478.05,0.59
1053,23930,414856.98,0.73
1054,13226,276757.5,0.27
1055,11441,74162.99,0.37
1056,8057,142672.57,0.44
1057,33209,313467.76,0.49
1058,29248,382192.76,0.64
1059,15338,121397.57,0.71
1060,23961,430872.51,0.62
1061,28945,223019.27,0.44
1062,11775,143638.77,0.64
1063,1243,50072.48,0.69
1064,34904,253577.45,0.62
1065,27002,416825.56,0.33
1066,11853,328012.05,0.23
1067,22849,409820.53,0.25
1068,24444,409470.31,0.59
1069,28799,368975.51,0.74
1070,20460,187119.5,0.64
1071,34759,137894.99,0.6
1072,30192,361984.87,0.26
1073,30503,237144.48,0.87
1074,12382,144389.51,0.51
1075,18572,413683.69,0.38
1076,29623,199573.51,0.46
1077,8083,57249.56,0.8
1078,21680,268598.07,0.71
1079,4716,336820.28,0.18
1080,9146,369763.87,0.4
1081,27591,142657.08,0.39
1082,7317,496558.62,0.54
1083,25182,231209.39,0.75
1084,9456,470181.66,0.49
1085,6621,180454.83,0.1
1086,16124,179300.58,0.57
1087,22212,432861.73,0.56
1088,20170,357071.74,0.1
1089,1947,87692.29,0.42
1090,32240,422630.54,0.34
1091,8450,155162.5,0.82
1092,20382,230668.13,0.72
1093,1463,281150.49,0.25
1094,869,361141.2,0.33
1095,17205,76633.97,0.39
1096,13572,301721.16,0.38
1097,26791,91769.45,0.24
1098,7101,209051.1,0.84
1099,33372,217493.41,0.18
1100,20581,61115.2,0.15
1101,30301,340467.96,0.53
1102,17964,212956.05,0.66
1103,10830,108174.68,0.22
1104,18562,55624.84,0.72
1105,7910,187874.78,0.87
1106,3487,316492.16,0.76
1107,28829,455636.58,0.31
1108,6334,306333.19,0.27
1109,6363,221444.53,0.26
1110,12719,286658.23,0.56
1111,25712,272890.21,0.15
1112,2566,38950.84,0.88
1113,33193,415761.19,0.78
1114,1583,410771.99,0.4
1115,31016,497215.17,0.16
1116,27329,285241.39,0.68
1117,24531,372627.62,0.66
1118,32562,326166.98,0.2
1119,13540,265260.3,0.56
1120,24497,103120.82,0.15
1121,10592,187788.31,0.56
1122,9851,57626.16,0.21
1123,27521,120708.19,0.46
1124,77,469817.64,0.74
1125,26509,63023.01,0.35
1126,28354,79856.19,0.18
1127,27333,188430.94,0.59
1128,10031,261687.96,0.89
1129,25827,146134.99,0.86
1130,24773,432451.5,0.25
1131,17275,98353.98,0.52
1132,28749,466336.65,0.47
1133,27141,430249.24,0.13
1134,607,291712.94,0.56
1135,1599,300890.87,0.75
1136,12848,49901.69,0.13
1137,23338,327630.94,0.87
1138,1936,92446.1,0.44
1139,16575,58463.24,0.63
1140,12307,479603.68,0.68
1141,14107,412846.67,0.52
1142,22447,231334.57,0.36
1143,28289,58054.2,0.32
1144,4868,320943.84,0.17
1145,2369,156979.37,0.37
1146,28507,450938.28,0.25
1147,24414,303404.87,0.65
1148,1564,335538.79,0.49
1149,33787,405585.02,0.36
1150,14630,80631.99,0.5
1151,18488,241335.86,0.16
1152,22370,149933.63,0.46
1153,5780,343434.45,0.25
1154,34309,262639.09,0.75
1155,2571,50682.52,0.63
1156,27750,397387.47,0.82
1157,19061,456398.04,0.61
1158,18878,122442.15,0.89
1159,29967,27832.0,0.63
1160,11664,356863.08,0.11
1161,28136,57664.33,0.58
1162,10258,180529.84,0.78
1163,20174,466919.56,0.66
1164,20716,417202.52,0.24
1165,29280,140295.77,0.85
1166,12068,250945.69,0.8
1167,27720,74564.1,0.35
1168,22777,320815.46,0.82
1169,10025,261592.86,0.35
1170,3376,313648.11,0.89
1171,32246,192970.11,0.11
1172,24067,321924.12,0.75
1173,10520,24019.69,0.78
1174,8513,296026.32,0.82
1175,5839,139720.32,0.7
1176,6484,420299.33,0.68
1177,8133,188836.29,0.83
1178,10004,136156.19,0.42
1179,29467,187451.32,0.69
1180,5763,395126.36,0.71
1181,3955,318108.64,0.12
1182,15437,351583.85,0.65
1183,10198,32893.62,0.55
1184,34016,48633.59,0.41
1185,28131,260783.43,0.52
1186,32424,32488.7,0.81
1187,7322,288147.74,0.89
1188,2539,340563.13,0.76
1189,7929,238991.81,0.41
1190,1376,121992.05,0.41
1191,6175,56587.33,0.59
1192,30127,393910.9,0.45
1193,5504,87335.35,0.75
1194,29392,389282.52,0.36
1195,30909,275018.02,0.49
1196,17248,279511.2,0.83
1197,25603,146913.53,0.81
1198,1185,222557.34,0.58
1199,34359,51438.1,0.75
1200,11746,496776.09,0.75
1201,20962,257406.31,0.4
1202,20827,408782.97,0.21
1203,31391,436086.31,0.74
1204,30275,159029.38,0.19
1205,17792,298216.2,0.7
1206,34596,48142.54,0.57
1207,19255,304399.38,0.23
1208,12662,311404.52,0.24
1209,5771,433244.1,0.54
1210,17586,51065.56,0.46
1211,18414,67970.13,0.51
1212,5890,350435.8,0.49
1213,23258,483069.65,0.75
1214,33341,265008.93,0.2
1215,907,439499.52,0.31
1216,9411,350325.04,0.41
1217,19104,278997.15,0.89
1218,24152,246284.28,0.55
1219,1778,434062.57,0.45
1220,1787,274876.52,0.3
1221,1996,257131.32,0.13
1222,5619,41206.65,0.18
1223,1104,110259.08,0.15
1224,866,493813.9,0.36
1225,7892,272887.83,0.52
1226,10224,105253.98,0.86
1227,20749,59976.98,0.17
1228,33877,67316.88,0.14
1229,6048,399135.93,0.41
1230,4735,202003.31,0.17
1231,8476,361646.21,0.74
1232,30395,273799.25,0.75
1233,3490,401870.98,0.84
1234,14284,325284.78,0.21
1235,16967,399667.22,0.81
1236,9617,63721.53,0.8
1237,7959,33610.38,0.23
1238,23413,49740.84,0.22
1239,29632,361766.5,0.6
1240,5222,340233.25,0.18
1241,2602,492135.33,0.89
1242,26808,36757.92,0.11
1243,8424,181702.9,0.27
1244,25941,447643.19,0.2
1245,32619,404121.68,0.54
1246,20957,440829.92,0.82
1247,9003,377121.8,0.8
1248,23429,410675.17,0.12
1249,6803,439734.29,0.59
1250,4969,187112.96,0.18
1251,24033,62569.45,0.5
1252,22229,404310.83,0.46
1253,3918,138491.23,0.23
1254,32846,390385.68,0.11
1255,34866,305364.61,0.87
1256,32991,457170.2,0.8
1257,19590,459167.62,0.37
1258,594,495888.99,0.21
1259,14376,65730.7,0.66
1260,22806,349020.96,0.54
1261,22629,328927.65,0.41
1262,1385,284581.71,0.33
1263,16127,313081.3,0.38
1264,10771,279254.99,0.73
1265,21027,37340.23,0.49
1266,26711,358179.98,0.16
1267,6663,102575.9,0.57
1268,13552,191617.92,0.85
1269,7996,252591.98,0.3
1270,4684,52638.31,0.12
1271,13247,356336.91,0.11
1272,10470,138461.55,0.26
1273,22472,160523.67,0.52
1274,24469,110862.87,0.35
1275,29969,51061.36,0.43
1276,6118,112734.0,0.61
1277,21983,470932.14,0.16
1278,12478,484964.42,0.57
1279,12378,364715.32,0.73
1280,33514,439529.39,0.23
1281,25611,483114.98,0.26
1282,1908,479633.37,0.44
1283,955,151414.29,0.3
1284,11381,95550.56,0.3
1285,18573,197298.67,0.8
1286,18864,267808.42,0.71
1287,3688,149348.69,0.29
1288,19665,356715.18,0.19
1289,927,221409.69,0.62
1290,5739,76539.14,0.52
1291,34352,414891.26,0.51
1292,12351,349209.54,0.14
1293,2328,276742.08,0.1
1294,12187,82951.26,0.35
1295,11416,352663.94,0.33
1296,7845,478574.45,0.47
1297,7393,126878.62,0.67
1298,21677,145858.85,0.75
1299,9370,441004.19,0.37
1300,11265,222030.95,0.18
1301,2751,261700.96,0.59
1302,26898,372881.28,0.69
1303,23134,277653.89,0.85
1304,19671,436668.56,0.74
1305,27053,127200.09,0.47
1306,9275,446545.04,0.43
1307,19411,208186.7,0.71
1308,30678,57019.33,0.81
1309,23939,142401.62,0.22
1310,31961,71925.15,0.19
1311,13885,461570.21,0.52
1312,1233,57828.28,0.76
1313,32673,417381.22,0.32
1314,10551,471569.49,0.69
1315,24022,444505.88,0.23
1316,17026,468434.46,0.3
1317,24905,248350.35,0.85
1318,33129,72675.44,0.35
1319,5919,266308.66,0.68
1320,29444,404135.81,0.79
1321,5060,237908.86,0.39
1322,9857,133947.35,0.65
1323,7668,77610.1,0.33
1324,9610,324846.81,0.27
1325,1196,409672.02,0.7
1326,34774,460152.48,0.43
1327,8612,431294.42,0.48
1328,18419,53091.67,0.36
1329,9370,255058.57,0.51
1330,20629,434484.91,0.63
1331,27459,283412.6,0.72
1332,13683,212637.1,0.61
1333,25556,461019.67,0.28
1334,6489,397397.26,0.61
1335,1074,24201.88,0.24
1336,27235,298138.86,0.19
1337,14942,245233.86,0.51
1338,26928,29959.75,0.28
1339,30082,339771.92,0.88
1340,135,93475.18,0.77
1341,10562,118494.61,0.8
1342,4073,10390.89,0.18
1343,11936,481877.18,0.6
1344,11275,457455.43,0.53
1345,21627,256591.98,0.18
1346,28592,260863.6,0.81
1347,33399,163201.94,0.22
1348,2415,332660.18,0.66
1349,22075,96269.41,0.22
1350,32360,345151.16,0.68
1351,11623,109145.15,0.48
1352,16426,474029.29,0.18
1353,17129,301706.34,0.72
1354,16842,156549.97,0.6
1355,21895,232064.62,0.19
1356,12561,207739.98,0.31
1357,29752,342203.11,0.32
1358,34527,128268.11,0.65
1359,20381,483225.52,0.24
1360,18215,479105.3,0.48
1361,18703,434610.31,0.22
1362,14981,403093.41,0.63
1363,2210,121647.86,0.83
1364,30598,427445.35,0.71
1365,34923,376732.1,0.54
1366,22431,422808.09,0.39
1367,20328,36177.99,0.64
1368,31215,303275.56,0.28
1369,9690,153881.68,0.65
1370,9933,321647.84,0.56
1371,4497,389979.41,0.64
1372,4482,214250.73,0.68
1373,24905,73057.27,0.2
1374,3834,158981.24,0.57
1375,1483,404653.62,0.41
1376,27086,229382.92,0.11
1377,2988,387382.67,0.7
1378,28400,68182.39,0.21
1379,2722,112733.36,0.62
1380,11041,148279.26,0.35
1381,7070,231537.63,0.27
1382,23243,23793.26,0.9
1383,3631,32916.48,0.33
1384,11012,479540.83,0.51
1385,16202,288422.11,0.6
1386,24050,404296.34,0.52
1387,25924,71744.62,0.81
1388,13857,126689.25,0.87
1389,26613,420389.48,0.71
1390,18441,494498.2,0.61
1391,10876,492726.88,0.57
1392,15806,412665.7,0.88
1393,3889,376151.56,0.48
1394,11916,206735.47,0.25
1395,10317,32145.13,0.62
1396,32481,107043.21,0.75
1397,6757,176705.85,0.51
1398,31096,117226.84,0.15
1399,1145,277096.48,0.37
1400,22441,235760.39,0.85
1401,24404,264020.32,0.78
1402,4358,153475.69,0.46
1403,11080,361321.77,0.34
1404,17257,152178.08,0.86
1405,17327,136367.24,0.56
1406,32050,460165.42,0.86
1407,12260,438152.78,0.46
1408,2269,115869.52,0.74
1409,20065,197762.96,0.41
1410,14793,495493.15,0.21
1411,29782,435502.0,0.68
1412,21673,320658.99,0.53
1413,2455,417632.04,0.83
1414,30286,159175.99,0.31
1415,16734,282222.77,0.13
1416,14336,479138.3,0.49
1417,11990,452065.64,0.49
1418,17664,320334.82,0.26
1419,27316,364895.95,0.88
1420,31406,289214.33,0.16
1421,27767,59038.43,0.76
1422,16887,58858.37,0.17
1423,18909,61181.65,0.23
1424,3409,450965.55,0.52
1425,31264,195471.82,0.37
1426,766,315839.35,0.78
1427,12116,179994.86,0.79
1428,8197,185470.63,0.47
1429,25797,474026.22,0.14
1430,28594,306996.9,0.59
1431,2687,412488.67,0.15
1432,11685,440871.04,0.25
1433,19430,102777.85,0.33
1434,16690,434105.24,0.26
1435,24214,192915.14,0.9
1436,7476,181282.61,0.46
1437,33008,347524.38,0.25
1438,22568,348875.7,0.77
1439,22975,330373.7,0.13
1440,25278,192904.3,0.19
1441,32610,317984.67,0.33
1442,558,45800.33,0.44
1443,12313,212225.84,0.17
1444,30448,327549.3,0.89
1445,3955,316672.91,0.26
1446,7653,132195.51,0.16
1447,29259,421291.22,0.16
1448,6468,398423.73,0.76
1449,30335,251519.13,0.15
1450,27767,276660.38,0.79
1451,29136,430011.3,0.13
1452,9683,249407.92,0.13
1453,15046,32769.43,0.8
1454,549,323940.47,0.45
1455,2973,228580.25,0.57
1456,6295,321067.12,0.77
1457,13714,392804.05,0.72
1458,21947,52416.42,0.24
1459,4850,431550.72,0.69
1460,33522,106948.36,0.4
1461,31426,470973.05,0.14
1462,2516,468165.19,0.87
1463,30765,375216.51,0.66
1464,29358,278729.74,0.78
1465,974,477780.83,0.38
1466,33591,347344.95,0.63
1467,22027,144870.82,0.56
1468,10621,108285.83,0.58
1469,1136,197755.24,0.35
1470,29829,350603.64,0.64
1471,34140,378768.44,0.56
1472,14503,82638.15,0.5
1473,19080,100983.19,0.44
1474,32562,378628.87,0.83
1475,25180,145758.13,0.74
1476,31940,360742.5,0.83
1477,24258,73248.33,0.62
1478,21271,461640.84,0.69
1479,32130,273497.29,0.83
1480,31130,108290.6,0.18
1481,29813,23900.64,0.74
1482,16499,332536.51,0.14
1483,26272,32403.69,0.18
1484,14389,51320.8,0.28
1485,10877,154468.69,0.33
1486,28837,425889.85,0.85
1487,21433,168288.29,0.63
1488,31007,490938.45,0.84
1489,28711,80401.51,0.16
1490,33571,70909.81,0.4
1491,22077,250997.88,0.13
1492,11847,497674.51,0.49
1493,31789,188099.35,0.59
1494,31486,260363.36,0.42
1495,755,197802.17,0.79
1496,23170,106851.34,0.27
1497,9771,292072.11,0.49
1498,20319,449470.24,0.21
1499,27824,154836.33,0.75
1500,19035,304594.28,0.3
1501,2249,186408.56,0.36
1502,17354,479293.11,0.37
1503,25232,170790.72,0.31
1504,915,82951.02,0.15
1505,3651,302459.63,0.23
1506,31957,198885.22,0.61
1507,9728,262419.42,0.14
1508,24612,412045.14,0.3
1509,22195,93025.68,0.4
1510,23426,494784.22,0.61
1511,11693,286631.09,0.52
1512,29841,245231.04,0.44
1513,18143,262489.09,0.25
1514,14010,256391.27,0.58
1515,26685,156842.51,0.42
1516,8484,206279.25,0.35
1517,7045,264998.32,0.14
1518,10638,207648.35,0.56
1519,23813,366518.83,0.71
1520,20264,241524.19,0.3
1521,13939,148059.65,0.25
1522,22559,20846.19,0.28
1523,31743,194135.92,0.39
1524,1407,145174.39,0.86
1525,24853,71809.13,0.76
1526,19889,80324.66,0.64
1527,5146,443723.55,0.11
1528,4891,461934.73,0.6
1529,23461,283939.68,0.67
1530,33586,63858.1,0.58
1531,26752,477057.36,0.81
1532,31944,315603.95,0.53
1533,21216,317746.6,0.9
1534,18585,393072.3,0.6
1535,22610,462388.76,0.74
1536,31543,479778.86,0.44
1537,25205,213397.81,0.51
1538,33119,254484.82,0.35
1539,30950,234358.08,0.26
1540,9736,183769.5,0.23
1541,11973,140890.23,0.58
1542,7290,149534.26,0.45
1543,31871,285330.91,0.22
1544,18290,491390.46,0.52
1545,24291,430189.97,0.47
1546,8134,410009.39,0.31
1547,10877,388724.73,0.49
1548,29814,12852.18,0.23
1549,34133,281612.97,0.15
1550,32742,373814.63,0.89
1551,25469,148161.67,0.72
1552,5193,293831.54,0.42
1553,16179,160051.08,0.7
1554,20008,414570.38,0.35
1555,4561,57468.33,0.31
1556,16973,392123.64,0.66
1557,12624,400956.21,0.76
1558,20406,369595.78,0.59
1559,24577,57904.5,0.9
1560,20511,54112.33,0.69
1561,12015,24381.98,0.66
1562,18156,383243.83,0.83
1563,6692,203723.12,0.43
1564,13232,459634.68,0.16
1565,4000,375692.02,0.39
1566,30057,439017.01,0.49
1567,14658,425936.76,0.78
1568,31811,24459.2,0.52
1569,29947,278470.62,0.7
1570,9831,225367.83,0.2
1571,34204,138176.96,0.23
1572,26504,311731.54,0.72
1573,24410,332660.26,0.42
1574,33724,437736.44,0.47
1575,29597,196212.99,0.63
1576,20871,198169.23,0.59
1577,15783,272342.53,0.48
1578,10890,326829.83,0.13
1579,30729,39076.66,0.63
1580,20630,199372.84,0.86
1581,21640,93123.06,0.77
1582,1319,386434.18,0.72
1583,33056,41586.72,0.83
1584,6041,315841.72,0.43
1585,15380,61884.36,0.39
1586,25528,251168.2,0.41
1587,19345,496434.9,0.64
1588,6807,298712.76,0.86
1589,3077,389386.96,0.35
1590,28730,120219.19,0.66
1591,14238,187314.44,0.78
1592,34795,295570.6,0.14
1593,265,196812.82,0.37
1594,2941,48453.16,0.73
1595,27499,452733.79,0.28
1596,31476,441173.56,0.18
1597,28526,242091.92,0.37
1598,18590,45355.36,0.65
1599,11773,401159.4,0.55
1600,29141,19335.88,0.71
1601,27969,366067.87,0.6
1602,2528,127747.32,0.68
1603,16424,274128.45,0.65
1604,34903,375505.1,0.53
1605,27037,205669.72,0.68
1606,13331,333392.43,0.88
1607,28213,498817.94,0.18
1608,23558,346938.44,0.12
1609,17517,335940.06,0.26
1610,18745,226853.29,0.65
1611,13223,490807.97,0.5
1612,29675,169993.1,0.48
1613,7993,389567.87,0.34
1614,24526,465003.3,0.28
1615,13972,204081.3,0.76
1616,31419,19120.08,0.46
1617,24108,230499.93,0.37
1618,13011,76835.73,0.28
1619,31330,476936.89,0.6
1620,17536,241648.85,0.68
1621,22032,226907.11,0.46
1622,784,142549.57,0.63
1623,4978,296033.85,0.84
1624,21804,27460.72,0.58
1625,16566,237313.98,0.2
1626,6013,210192.75,0.48
1627,4723,499103.21,0.52
1628,10101,331288.2,0.72
1629,19817,362747.76,0.44
1630,31427,147772.34,0.81
1631,4616,141575.63,0.84
1632,26948,27756.78,0.12
1633,7183,133486.96,0.61
1634,25151,131332.25,0.12
1635,17538,101446.09,0.46
1636,15479,19503.43,0.18
1637,16979,383341.65,0.16
1638,2158,282953.77,0.19
1639,3681,130478.73,0.83
1640,21562,494103.47,0.29
1641,12659,379878.95,0.8
1642,29218,231610.86,0.22
1643,15976,266055.79,0.68
1644,33225,254847.06,0.18
1645,29299,453013.75,0.75
1646,4215,300715.98,0.62
1647,31111,121959.33,0.22
1648,4158,309779.26,0.66
1649,27280,232686.68,0.56
1650,17761,485981.77,0.23
1651,4545,447584.71,0.64
1652,21394,282790.13,0.59
1653,16393,90970.32,0.61
1654,10919,137120.12,0.12
1655,9953,101752.14,0.41
1656,25759,84884.04,0.79
1657,2518,229021.49,0.76
1658,10463,284541.63,0.42
1659,31720,160307.13,0.75
1660,19695,453045.16,0.16
1661,18819,393224.68,0.16
1662,10708,63522.73,0.27
1663,12621,139470.05,0.74
1664,747,76749.11,0.16
1665,6461,471354.47,0.85
1666,16141,196137.71,0.6
1667,4952,392050.82,0.31
1668,32959,210325.01,0.7
1669,5322,329811.79,0.88
1670,32750,140991.72,0.58
1671,23129,89429.83,0.4
1672,12208,46874.88,0.28
1673,11081,472958.93,0.68
1674,518,399917.23,0.14
1675,22978,183814.6,0.17
1676,2522,411652.2,0.59
1677,26811,144046.22,0.36
1678,20142,253945.42,0.23
1679,32789,477596.57,0.14
1680,33080,100527.11,0.48
1681,22832,64941.81,0.36
1682,27383,199312.35,0.62
1683,29300,38613.47,0.27
1684,6765,285112.36,0.26
1685,305,399270.82,0.22
1686,24392,265880.3,0.77
1687,28644,24728.45,0.1
1688,6808,227698.27,0.35
1689,157,152661.29,0.43
1690,13015,266442.62,0.6
1691,33015,17842.2,0.86
1692,31592,341394.14,0.31
1693,20160,225944.78,0.78
1694,7351,399787.25,0.85
1695,20519,283138.31,0.27
1696,3004,467374.44,0.25
1697,27044,24314.87,0.47
1698,14378,471148.02,0.48
1699,24343,327374.78,0.69
1700,26985,313468.8,0.61
1701,2512,185629.98,0.66
1702,22460,413380.05,0.29
1703,34601,66430.16,0.79
1704,7616,281770.47,0.4
1705,18507,64557.25,0.87
1706,17385,408933.87,0.47
1707,21488,285550.72,0.49
1708,6115,243175.54,0.12
1709,27669,366984.22,0.25
1710,4213,151826.62,0.25
1711,18172,115041.18,0.31
1712,30473,328340.1,0.67
1713,11821,119666.77,0.28
1714,12474,89551.51,0.79
1715,11006,357691.87,0.39
1716,16364,231851.88,0.21
1717,15124,343070.73,0.68
1718,11603,286186.23,0.52
1719,25004,79036.72,0.64
1720,30485,408387.6,0.68
1721,21626,376614.43,0.36
1722,1535,237351.84,0.38
1723,30754,142040.27,0.21
1724,22187,488508.66,0.89
1725,17298,431484.27,0.45
1726,17986,394953.68,0.78
1727,344,351856.82,0.89
1728,27224,464656.51,0.1
1729,21057,394323.59,0.4
1730,8000,90944.86,0.54
1731,18182,371353.39,0.73
1732,33585,268427.28,0.14
1733,4022,204562.2,0.68
1734,16457,413950.6,0.52
1735,21564,270490.29,0.8
1736,16092,331315.77,0.86
1737,8267,336451.87,0.45
1738,5169,349225.75,0.54
1739,421,259773.81,0.44
1740,11556,426889.07,0.15
1741,26884,315044.53,0.25
1742,1036,143280.89,0.6
1743,4346,218444.62,0.16
1744,7326,49663.62,0.83
1745,23228,25739.95,0.72
1746,12836,322285.04,0.62
1747,23586,131888.51,0.11
1748,11975,258325.94,0.39
1749,21430,434514.55,0.53
1750,31118,197028.49,0.34
1751,7885,148881.57,0.25
1752,16311,128084.7,0.85
1753,26161,312514.61,0.31
1754,16265,20610.21,0.85
1755,31124,119135.14,0.17
1756,12951,324458.15,0.79
1757,20440,460077.33,0.35
1758,18316,229202.45,0.23
1759,6534,55339.71,0.61
1760,23502,269338.51,0.87
1761,21493,252805.52,0.63
1762,17099,378545.96,0.55
1763,32676,218690.98,0.89
1764,24644,412604.39,0.57
1765,18123,458414.36,0.48
1766,21819,285765.45,0.48
1767,331,146450.17,0.25
1768,9035,430559.46,0.66
1769,12480,482838.58,0.8
1770,25419,28798.64,0.47
1771,1972,208380.96,0.51
1772,23859,97633.76,0.72
1773,11525,304180.5,0.34
1774,4463,123832.25,0.87
1775,16848,21856.55,0.13
1776,18993,25986.36,0.44
1777,31533,144943.99,0.35
1778,18752,457745.09,0.18
1779,1473,408606.59,0.58
1780,20621,241751.97,0.42
1781,28115,486992.11,0.2
1782,18001,329770.9,0.72
1783,24892,399591.86,0.73
1784,20284,291046.39,0.27
1785,23296,183377.97,0.82
1786,13361,183446.82,0.74
1787,21335,459214.06,0.65
1788,5455,489439.65,0.22
1789,12903,187108.46,0.51
1790,22863,313583.87,0.33
1791,21131,154979.87,0.49
1792,25723,454330.71,0.26
1793,27188,19668.09,0.74
1794,17052,124402.73,0.62
1795,29779,262572.17,0.74
1796,33406,344267.95,0.36
1797,3067,320886.85,0.41
1798,15131,52714.14,0.55
1799,27256,178692.27,0.78
1800,345,175641.19,0.72
1801,20353,197124.6,0.13
1802,25748,141883.5,0.28
1803,18871,193726.17,0.6
1804,32508,234743.65,0.11
1805,18860,399565.17,0.19
1806,5144,359609.05,0.16
1807,8414,25597.0,0.71
1808,4105,359752.92,0.15
1809,6334,189622.7,0.15
1810,7557,271401.1,0.4
1811,16168,444543.36,0.45
1812,19979,253873.99,0.18
1813,22255,245272.58,0.5
1814,11684,246249.7,0.63
1815,4923,328362.91,0.61
1816,5415,493730.76,0.75
1817,19095,252591.18,0.76
1818,26598,149086.17,0.17
1819,16905,192180.63,0.23
1820,4258,211803.27,0.29
